;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;467;770;516;786;778.0;;1;[];[];0.0;0.0;0;;;441.1843654064761;;;
1;1;is;525;770;538;786;778.0;0.0;1;[];[];0.0;0.0;0;;;419.1844337156912;;;
2;2;the;545;770;574;786;778.0;0.0;1;[];[];0.0;0.0;0;;;383.18456241355295;;;
3;3;title;582;770;615;786;778.0;0.0;1;[np.float64(4046.0)];[np.float64(0.23067855834960938)];66.0;66.0;1;3.7103;3.7521;342.1847419684996;3.73;66.0;66.0
4;4;and;623;770;657;786;778.0;0.0;1;[];[];0.0;0.0;0;;;300.18497675986976;;;
5;5;topic;665;770;710;790;780.0;2.0;1;[np.float64(4045.0), np.float64(4047.0)];[np.float64(1.7907662391662598), np.float64(0.0)];200.0;100.0;2;3.6535;3.6919;247.18306385387064;3.67;100.0;266.0
6;6;of;718;770;735;786;778.0;2.0;1;[];[];0.0;0.0;0;;;222.1856483014142;;;
7;7;the;742;770;771;786;778.0;0.0;1;[];[];0.0;0.0;0;;;186.1861480176252;;;
8;8;book;780;770;824;786;778.0;0.0;1;[np.float64(4048.0)];[np.float64(7.531528472900277)];134.0;134.0;1;3.6487;3.6728;133.18737532187782;3.66;134.0;134.0
9;9;mentioned;833;770;930;786;778.0;0.0;1;[np.float64(4049.0), np.float64(4050.0)];[np.float64(4.970105552673317), np.float64(2.354183793068046)];300.0;167.0;2;3.7407;3.764;27.204179974962972;3.75;150.0;300.0
10;10;in;940;770;954;786;778.0;0.0;1;[np.float64(4052.0)];[np.float64(3.358622206260462)];183.0;183.0;1;3.7775;3.828;3.358622206260462;3.8;183.0;183.0
11;11;the;962;770;991;786;778.0;0.0;1;[];[];0.0;0.0;0;;;4.934705813162091;;;
12;12;image?;1000;770;1067;790;780.0;2.0;1;[np.float64(4051.0)];[np.float64(1.6032100090613994)];433.0;433.0;1;3.7658;3.8451;42.816936146129365;3.81;433.0;616.0
