;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;248;220;284;235;227.5;;1;[];[];0.0;0.0;0;;;892.9998288333396;;;
1;1;image;293;220;349;239;229.5;2.0;1;[];[];0.0;0.0;0;;;833.8688356195502;;;
2;2;features;356;220;434;235;227.5;2.0;1;[np.float64(4274.0), np.float64(4279.0)];[np.float64(0.0), np.float64(0.0)];325.0;158.0;2;3.8249;3.8705;762.959622789961;3.85;162.5;158.0
3;3;a;442;224;453;235;229.5;2.0;1;[np.float64(4278.0)];[np.float64(0.0)];150.0;150.0;1;3.683;3.6874;747.0219677434171;3.69;150.0;317.0
4;4;dining;461;220;516;239;229.5;0.0;1;[np.float64(4276.0), np.float64(4277.0)];[np.float64(0.0), np.float64(0.18631398677820243)];233.0;133.0;2;3.7215;3.7474;692.9210477797777;3.73;116.5;550.0
5;5;table;524;220;570;235;227.5;2.0;1;[np.float64(4275.0), np.float64(4280.0)];[np.float64(0.0), np.float64(1.6914894580841064)];425.0;258.0;2;3.6951;3.7662;652.5033331916084;3.73;212.5;975.0
6;6;with;578;220;615;235;227.5;0.0;1;[];[];0.0;0.0;0;;;618.2015911817009;;;
7;7;a;622;216;629;243;229.5;2.0;1;[np.float64(4281.0)];[np.float64(0.0)];183.0;183.0;1;3.7339;3.8266;602.434146214349;3.78;183.0;183.0
8;8;plate;643;220;688;239;229.5;0.0;1;[np.float64(4282.0)];[np.float64(0.758568376302776)];133.0;133.0;1;3.7211;3.8321;562.8560013763082;3.78;133.0;133.0
9;9;of;696;220;714;235;227.5;2.0;1;[];[];0.0;0.0;0;;;548.2124988260738;;;
10;10;food,;720;220;767;238;229.0;1.5;1;[np.float64(4283.0)];[np.float64(0.0)];150.0;150.0;1;3.734;3.8097;512.2809408340304;3.77;150.0;150.0
11;11;including;777;220;859;239;229.5;0.5;1;[np.float64(4284.0)];[np.float64(0.0)];183.0;183.0;1;3.7118;3.7983;461.60241207813465;3.76;183.0;183.0
12;12;a;868;224;878;235;229.5;0.0;1;[];[];0.0;0.0;0;;;456.54475517042147;;;
13;13;variety;886;220;950;239;229.5;0.0;1;[];[];0.0;0.0;0;;;426.28323112841736;;;
14;14;of;957;220;975;235;227.5;2.0;1;[];[];0.0;0.0;0;;;423.4076846810988;;;
15;15;snacks;982;220;1049;235;227.5;0.0;1;[np.float64(4285.0)];[np.float64(0.0)];125.0;125.0;1;3.7299;3.7948;411.92599095546944;3.76;125.0;125.0
16;16;and;1058;220;1091;235;227.5;0.0;1;[];[];0.0;0.0;0;;;410.9865442276001;;;
17;17;a;1100;224;1110;235;229.5;2.0;1;[np.float64(4288.0)];[np.float64(3.9903770089149475)];200.0;200.0;1;3.7357;3.829;411.64059227259196;3.78;200.0;200.0
18;18;can;1118;224;1151;235;229.5;0.0;1;[np.float64(4286.0)];[np.float64(1.630415389412292)];317.0;317.0;1;3.7951;3.8611;413.0460267475059;3.83;317.0;317.0
19;19;of;1160;220;1178;235;227.5;2.0;1;[np.float64(4287.0), np.float64(4289.0)];[np.float64(0.48177000880241394), np.float64(5.614912949812576)];234.0;134.0;2;3.765;3.8394;419.32261314064687;3.8;117.0;434.0
20;20;soda.;1185;220;1235;235;227.5;0.0;1;[np.float64(4290.0)];[np.float64(4.772857308387728)];100.0;100.0;1;3.8061;3.8807;424.9896891019886;3.84;100.0;100.0
21;21;The;1244;220;1281;235;227.5;0.0;1;[np.float64(4291.0)];[np.float64(1.5630888938903524)];100.0;100.0;1;3.8214;3.9015;443.6939499807261;3.86;100.0;100.0
22;22;plate;255;302;300;321;311.5;84.0;2;[np.float64(4294.0)];[np.float64(0.0)];317.0;317.0;1;3.7039;3.768;842.0458830363376;3.74;317.0;317.0
23;23;is;309;302;322;317;309.5;2.0;2;[];[];0.0;0.0;0;;;823.3843389389564;;;
24;24;placed;331;302;392;321;311.5;2.0;2;[np.float64(4292.0), np.float64(4293.0), np.float64(4295.0), np.float64(4307.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)];875.0;116.0;4;3.6954;3.7464;758.0061125884496;3.72;218.75;958.0
25;25;on;401;306;423;317;311.5;0.0;2;[];[];0.0;0.0;0;;;731.9100277326684;;;
26;26;a;426;298;436;325;311.5;0.0;2;[np.float64(4308.0)];[np.float64(0.0)];133.0;133.0;1;3.5106;3.4935;716.7025816913066;3.5;133.0;133.0
27;27;table;449;302;495;317;309.5;2.0;2;[np.float64(4296.0)];[np.float64(4.200934069497237)];109.0;109.0;1;3.6445;3.6349;668.3774836999821;3.64;109.0;109.0
28;28;with;503;302;540;317;309.5;0.0;2;[np.float64(4306.0), np.float64(4309.0)];[np.float64(1.0851002931594849), np.float64(7.479867458343563)];240.0;66.0;2;3.4154;3.4298;629.595956332748;3.42;120.0;607.0
29;29;a;549;306;559;317;311.5;2.0;2;[];[];0.0;0.0;0;;;613.4765704686649;;;
30;30;colorful;567;302;635;317;309.5;2.0;2;[np.float64(4297.0), np.float64(4298.0)];[np.float64(3.792108868571456), np.float64(1.8846904039382935)];326.0;184.0;2;3.626;3.6134;550.8386693468278;3.62;163.0;326.0
31;31;cloth,;644;302;694;320;311.0;1.5;2;[];[];0.0;0.0;0;;;502.7985737737453;;;
32;32;adding;703;302;766;321;311.5;0.5;2;[];[];0.0;0.0;0;;;449.683894221198;;;
33;33;a;774;306;785;317;311.5;0.0;2;[];[];0.0;0.0;0;;;439.7521249058493;;;
34;34;touch;792;302;844;317;309.5;2.0;2;[np.float64(4299.0)];[np.float64(9.169607223873216)];92.0;92.0;1;3.4566;3.4284;403.026074548166;3.44;92.0;92.0
35;35;of;853;302;871;317;309.5;0.0;2;[np.float64(4300.0)];[np.float64(6.939007500486092)];167.0;167.0;1;3.4998;3.4557;388.05615737127596;3.48;167.0;167.0
36;36;elegance;878;302;964;321;311.5;2.0;2;[np.float64(4301.0), np.float64(4312.0), np.float64(4313.0)];[np.float64(3.9092191349376435), np.float64(11.280940336339654), np.float64(2.4426934123039246)];600.0;184.0;3;3.3964;3.3677;344.00738041650163;3.38;200.0;184.0
37;37;to;971;302;989;317;309.5;2.0;2;[];[];0.0;0.0;0;;;340.5022057002697;;;
38;38;the;996;302;1026;317;309.5;0.0;2;[np.float64(4302.0)];[np.float64(0.0)];183.0;183.0;1;3.4201;3.3966;332.88621085224776;3.41;183.0;183.0
39;39;scene.;1034;306;1095;317;311.5;2.0;2;[np.float64(4303.0), np.float64(4314.0)];[np.float64(1.4630288396563174), np.float64(8.031561881303787)];384.0;117.0;2;3.4367;3.3857;328.9865442276001;3.41;192.0;117.0
40;40;There;1104;302;1160;317;309.5;2.0;2;[np.float64(4310.0)];[np.float64(3.208249187469562)];333.0;333.0;1;3.4853;3.3799;330.10869280512526;3.43;333.0;333.0
41;41;are;1168;306;1198;317;311.5;2.0;2;[np.float64(4304.0), np.float64(4315.0)];[np.float64(4.083889389038063), np.float64(6.47469034194944)];334.0;167.0;2;3.4399;3.3587;341.3924294157437;3.4;167.0;167.0
42;42;several;1206;302;1274;317;309.5;2.0;2;[np.float64(4305.0), np.float64(4311.0), np.float64(4316.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];517.0;167.0;3;3.4253;3.359;353.4454122340225;3.39;172.3333;2307.0
43;43;carrots;260;384;325;398;391.0;81.5;3;[];[];0.0;0.0;0;;;791.6483583506628;;;
44;44;scattered;333;383;421;398;390.5;0.5;3;[np.float64(4317.0), np.float64(4330.0), np.float64(4331.0), np.float64(4332.0)];[np.float64(3.0907864570618244), np.float64(5.100288009643577), np.float64(4.138992089491694), np.float64(3.829807996749878)];934.0;484.0;4;3.599;3.5778;701.1252997678887;3.59;233.5;484.0
45;45;across;430;387;493;398;392.5;2.0;3;[np.float64(4318.0), np.float64(4329.0), np.float64(4333.0)];[np.float64(6.733750534057606), np.float64(10.26733303070074), np.float64(10.249229907989559)];467.0;167.0;3;3.5533;3.5272;634.2908307677924;3.54;155.6667;167.0
46;46;the;501;383;530;398;390.5;2.0;3;[];[];0.0;0.0;0;;;600.4101392256085;;;
47;47;plate,;538;383;589;402;392.5;2.0;3;[np.float64(4319.0)];[np.float64(4.803089380264282)];167.0;167.0;1;3.3987;3.3493;545.4195892499534;3.37;167.0;167.0
48;48;with;597;383;635;398;390.5;2.0;3;[];[];0.0;0.0;0;;;506.6442731176507;;;
49;49;some;644;387;695;398;392.5;2.0;3;[];[];0.0;0.0;0;;;455.27123362615714;;;
50;50;of;703;383;721;398;390.5;2.0;3;[np.float64(4320.0)];[np.float64(7.136661648750362)];200.0;200.0;1;3.3956;3.3273;433.6981316508793;3.36;200.0;200.0
51;51;them;727;383;774;398;390.5;0.0;3;[np.float64(4328.0)];[np.float64(5.838482141494808)];200.0;200.0;1;3.5001;3.4932;391.3921398488996;3.5;200.0;950.0
52;52;placed;782;383;844;402;392.5;2.0;3;[np.float64(4321.0)];[np.float64(12.04722952842718)];166.0;166.0;1;3.4132;3.3783;337.2347909795367;3.4;166.0;166.0
53;53;closer;852;383;910;398;390.5;2.0;3;[np.float64(4322.0)];[np.float64(5.955637756146871)];316.0;316.0;1;3.4514;3.405;298.8662258500615;3.43;316.0;316.0
54;54;to;917;384;934;398;391.0;0.5;3;[];[];0.0;0.0;0;;;286.165007692569;;;
55;55;the;942;383;971;398;390.5;0.5;3;[];[];0.0;0.0;0;;;269.6143336629313;;;
56;56;edge;979;383;1025;402;392.5;2.0;3;[np.float64(4323.0)];[np.float64(0.0)];250.0;250.0;1;3.4441;3.3896;249.42559126681238;3.42;250.0;250.0
57;57;and;1033;383;1067;398;390.5;2.0;3;[np.float64(4324.0)];[np.float64(0.0)];167.0;167.0;1;3.4284;3.3882;248.18028046526777;3.41;167.0;167.0
58;58;others;1075;383;1134;398;390.5;0.0;3;[np.float64(4325.0)];[np.float64(0.0)];250.0;250.0;1;3.404;3.3517;247.98654422760012;3.38;250.0;250.0
59;59;in;1143;383;1158;398;390.5;0.0;3;[];[];0.0;0.0;0;;;256.6694152905797;;;
60;60;the;1166;383;1195;398;390.5;0.0;3;[np.float64(4326.0), np.float64(4327.0)];[np.float64(0.0), np.float64(0.0)];367.0;75.0;2;3.4224;3.3813;263.5397278236433;3.4;183.5;1317.0
61;61;middle.;1203;383;1269;398;390.5;0.0;3;[];[];0.0;0.0;0;;;278.24928648637785;;;
62;62;Additionally,;264;466;379;485;475.5;85.0;4;[];[];0.0;0.0;0;;;716.1337819149506;;;
63;63;a;388;470;398;481;475.5;0.0;4;[];[];0.0;0.0;0;;;698.5670477749994;;;
64;64;few;406;466;440;481;473.5;2.0;4;[];[];0.0;0.0;0;;;657.8300342157368;;;
65;65;oranges;447;470;524;485;477.5;4.0;4;[np.float64(4334.0)];[np.float64(0.0)];200.0;200.0;1;3.8085;3.8315;575.768468154392;3.82;200.0;200.0
66;66;are;532;470;562;481;475.5;2.0;4;[np.float64(4337.0)];[np.float64(0.0)];108.0;108.0;1;3.5734;3.5706;540.5960505234666;3.57;108.0;108.0
67;67;also;570;466;609;481;473.5;2.0;4;[np.float64(4335.0)];[np.float64(0.0)];233.0;233.0;1;3.6843;3.6942;496.045844565954;3.69;233.0;233.0
68;68;present;617;466;688;485;475.5;2.0;4;[np.float64(4336.0)];[np.float64(0.0)];166.0;166.0;1;3.5815;3.5653;420.81527838868607;3.57;166.0;274.0
69;69;on;695;470;718;481;475.5;0.0;4;[];[];0.0;0.0;0;;;394.91914263739267;;;
70;70;the;726;466;755;481;473.5;2.0;4;[];[];0.0;0.0;0;;;361.63324862389476;;;
71;71;plate,;763;466;813;485;475.5;2.0;4;[np.float64(4338.0)];[np.float64(0.0)];417.0;417.0;1;3.6139;3.5722;309.0459646798011;3.59;417.0;417.0
72;72;adding;823;466;886;485;475.5;0.0;4;[np.float64(4339.0)];[np.float64(0.0)];184.0;184.0;1;3.5103;3.4317;249.6456921006838;3.47;184.0;184.0
73;73;a;894;470;904;481;475.5;0.0;4;[];[];0.0;0.0;0;;;238.91820136528173;;;
74;74;pop;913;470;947;485;477.5;2.0;4;[];[];0.0;0.0;0;;;206.79903178466748;;;
75;75;of;955;466;973;481;473.5;4.0;4;[np.float64(4340.0)];[np.float64(3.8620725359235166)];233.0;233.0;1;3.4809;3.4341;194.92538349552422;3.46;233.0;233.0
76;76;color;980;466;1026;481;473.5;0.0;4;[];[];0.0;0.0;0;;;172.63152339278682;;;
77;77;to;1033;466;1050;481;473.5;0.0;4;[np.float64(4341.0)];[np.float64(2.9865036010742188)];200.0;200.0;1;3.5217;3.4988;167.14973389970572;3.51;200.0;200.0
78;78;the;1058;466;1087;481;473.5;0.0;4;[];[];0.0;0.0;0;;;164.98654422760012;;;
79;79;arrangement.;1095;466;1221;485;475.5;2.0;4;[np.float64(4342.0), np.float64(4343.0)];[np.float64(0.0), np.float64(2.718007386232659)];200.0;92.0;2;3.5667;3.5623;162.01156965584084;3.56;100.0;200.0
80;80;The;1230;466;1266;481;473.5;2.0;4;[np.float64(4344.0)];[np.float64(0.0)];383.0;383.0;1;3.5944;3.5774;225.143206862773;3.59;383.0;383.0
81;81;can;251;551;284;562;556.5;83.0;5;[];[];0.0;0.0;0;;;797.240549879096;;;
82;82;of;293;547;311;562;554.5;2.0;5;[np.float64(4346.0)];[np.float64(2.280861663818314)];167.0;167.0;1;3.515;3.5296;770.3960402803093;3.52;167.0;167.0
83;83;soda;318;547;363;562;554.5;0.0;5;[np.float64(4345.0)];[np.float64(0.0)];84.0;84.0;1;3.4912;3.5278;718.7283251267763;3.51;84.0;251.0
84;84;is;372;547;385;562;554.5;0.0;5;[];[];0.0;0.0;0;;;696.8837876269018;;;
85;85;positioned;394;547;491;566;556.5;2.0;5;[np.float64(4347.0)];[np.float64(0.0)];167.0;167.0;1;3.4854;3.4958;591.2398807417089;3.49;167.0;167.0
86;86;next;500;548;539;562;555.0;1.5;5;[np.float64(4348.0)];[np.float64(0.0)];200.0;200.0;1;3.4897;3.4891;544.3227629641693;3.49;200.0;200.0
87;87;to;547;548;564;562;555.0;0.0;5;[];[];0.0;0.0;0;;;519.6364616083553;;;
88;88;the;571;547;601;562;554.5;0.5;5;[np.float64(4349.0)];[np.float64(0.0)];167.0;167.0;1;3.5232;3.5049;483.15994196711915;3.51;167.0;167.0
89;89;plate,;609;547;659;566;556.5;2.0;5;[];[];0.0;0.0;0;;;425.39197370926865;;;
90;90;ready;669;547;722;566;556.5;0.0;5;[np.float64(4350.0)];[np.float64(0.0)];200.0;200.0;1;3.5462;3.5186;363.7086496291585;3.53;200.0;200.0
91;91;to;729;548;746;562;555.0;1.5;5;[];[];0.0;0.0;0;;;341.29937714961466;;;
92;92;be;755;547;777;562;554.5;0.5;5;[np.float64(4352.0)];[np.float64(0.0)];167.0;167.0;1;3.633;3.5945;311.34610076741967;3.61;167.0;167.0
93;93;enjoyed;785;547;859;566;556.5;2.0;5;[np.float64(4351.0)];[np.float64(0.0)];334.0;334.0;1;3.6208;3.5441;232.02712537869692;3.58;334.0;501.0
94;94;alongside;867;547;958;566;556.5;0.0;5;[np.float64(4353.0)];[np.float64(0.0)];184.0;184.0;1;3.651;3.5973;143.22123948996733;3.62;184.0;184.0
95;95;the;966;547;995;562;554.5;2.0;5;[];[];0.0;0.0;0;;;117.24202780437459;;;
96;96;snacks.;1003;547;1075;562;554.5;0.0;5;[np.float64(4354.0)];[np.float64(0.0)];167.0;167.0;1;3.6689;3.6315;84.00592437307925;3.65;167.0;167.0
97;97;The;1085;547;1121;562;554.5;0.0;5;[];[];0.0;0.0;0;;;84.38547333834913;;;
98;98;overall;1129;547;1191;562;554.5;0.0;5;[np.float64(4355.0)];[np.float64(0.0)];275.0;275.0;1;3.6616;3.6379;98.88439890037661;3.65;275.0;275.0
99;99;scene;1199;551;1256;562;556.5;2.0;5;[];[];0.0;0.0;0;;;148.27512876818165;;;
100;100;is;1265;547;1278;562;554.5;2.0;5;[];[];0.0;0.0;0;;;206.08575439425258;;;
101;101;a;341;633;351;644;638.5;84.0;6;[];[];0.0;0.0;0;;;725.8070795668092;;;
102;102;casual;359;629;420;644;636.5;2.0;6;[np.float64(4356.0)];[np.float64(16.467317771911667)];75.0;75.0;1;3.6679;3.7008;656.8073651661927;3.68;75.0;75.0
103;103;and;429;629;463;644;636.5;0.0;6;[];[];0.0;0.0;0;;;613.8075756243416;;;
104;104;inviting;472;629;537;648;638.5;2.0;6;[np.float64(4357.0), np.float64(4359.0), np.float64(4360.0)];[np.float64(3.413413891692959), np.float64(0.0), np.float64(0.46796436309819)];617.0;167.0;3;3.7266;3.744;539.804360961914;3.74;205.6667;167.0
105;105;dining;545;629;601;648;638.5;0.0;6;[np.float64(4358.0)];[np.float64(3.641904830932617)];150.0;150.0;1;3.7653;3.8079;475.80436096191397;3.79;150.0;600.0
106;106;experience,;610;629;719;648;638.5;0.0;6;[np.float64(4361.0), np.float64(4362.0)];[np.float64(0.0), np.float64(4.282225012779236)];367.0;234.0;2;3.7136;3.7469;357.80436096191397;3.73;183.5;367.0
107;107;with;728;629;766;644;636.5;2.0;6;[];[];0.0;0.0;0;;;310.81070951772546;;;
108;108;a;774;633;785;644;638.5;2.0;6;[];[];0.0;0.0;0;;;291.81112287635506;;;
109;109;mix;793;629;825;644;636.5;2.0;6;[];[];0.0;0.0;0;;;251.8121969988866;;;
110;110;of;833;629;851;644;636.5;0.0;6;[np.float64(4363.0)];[np.float64(4.083773612976074)];150.0;150.0;1;3.7523;3.8053;225.81309923781336;3.78;150.0;150.0
111;111;healthy;858;629;926;648;638.5;2.0;6;[np.float64(4364.0)];[np.float64(0.0)];167.0;167.0;1;3.7339;3.7661;150.80436096191397;3.75;167.0;167.0
112;112;and;934;629;968;644;636.5;2.0;6;[];[];0.0;0.0;0;;;108.82249456017206;;;
113;113;indulgent;977;629;1063;648;638.5;2.0;6;[np.float64(4365.0)];[np.float64(0.0)];167.0;167.0;1;3.717;3.7415;13.804360961913972;3.73;167.0;167.0
114;114;food;1071;629;1111;644;636.5;2.0;6;[np.float64(4366.0), np.float64(4367.0)];[np.float64(1.6901159286499023), np.float64(1.9865442276001204)];458.0;200.0;2;3.7964;3.7871;1.9865442276001204;3.79;229.0;458.0
115;115;options.;1120;629;1194;648;638.5;2.0;6;[];[];0.0;0.0;0;;;43.19563903808603;;;
