text;attention
There;0.013094371
are;0.014471415
no;0.018212873
birds;0.015546446
or;0.013240224
clouds;0.014231013
visible;0.017506469
in;0.015017402
the;0.015285605
photo;0.018017218
you;0.013836488
provided.;0.04467822
The;0.014890116
image;0.016261196
shows;0.02146312
a;0.019024033
toy;0.016520683
figure;0.015495534
of;0.017642744
a;0.014880331
surfer;0.015183211
on;0.015392944
a;0.011700841
surfboard;0.017806724
against;0.015303189
a;0.012297339
clear;0.011354615
blue;0.011187247
sky.;0.055273525
If;0.030446995
you're;0.044545144
looking;0.016093101
for;0.013951926
a;0.013647798
photo;0.018266628
with;0.014956714
birds;0.013098245
and;0.011862466
clouds,;0.022091085
you;0.0154610295
may;0.017340634
want;0.016088834
to;0.013259237
try;0.016407138
a;0.0131448405
different;0.016590452
image;0.014837604
or;0.016173752
specify;0.020692693
another;0.017338581
scene;0.018960977
you'd;0.035984926
like;0.012498682
to;0.010990387
see.;0.030455044
