text;attention
The;0.030694121
image;0.019703316
shows;0.038334403
two;0.020203289
people;0.027484288
holding;0.021961603
hands,;0.07695374
one;0.018400503
person's;0.036208607
hand;0.020506008
on;0.017620284
top;0.018247277
of;0.015848896
another.;0.040886726
They;0.018592784
are;0.01707154
smiling;0.025422547
and;0.018584855
seem;0.019213792
to;0.016496865
be;0.016049435
at;0.015546787
peace;0.02111413
with;0.016352145
each;0.017984506
other.;0.02591287
This;0.019029047
is;0.01637965
a;0.016357688
beautiful;0.018698556
moment;0.021495817
that;0.017453447
depicts;0.021892939
love;0.021824075
between;0.019934827
two;0.017205358
individuals;0.018214889
who;0.017229317
have;0.01584485
been;0.01566696
together;0.017377658
for;0.015639834
some;0.015226264
time;0.016416516
or;0.015653487
even;0.015211521
forever.;0.015852036
