text;attention
The;0.023178704
image;0.022900898
shows;0.02649256
a;0.02166682
book;0.023011772
called;0.024861911
"""Witch";0.02807203
"School""";0.02488269
with;0.023906881
an;0.020900263
old;0.021094903
witch's;0.022833578
hat;0.020512497
on;0.020722894
it.;0.023781192
It;0.021262709
has;0.021187456
been;0.021113101
written;0.022549959
by;0.02215724
a;0.020752618
person;0.02170613
named;0.02141099
"""J.""";0.023872264
and;0.021760743
appears;0.022118881
to;0.020671815
be;0.02059132
published;0.021598786
by;0.02087701
a;0.02018711
company;0.020756079
known;0.020996457
as;0.020737661
"""The";0.021527173
Witches';0.0214938
Hat;0.019775035
"Company,""";0.020563956
which;0.02027538
may;0.020726219
have;0.020596737
multiple;0.020556599
titles;0.019940024
under;0.020234922
that;0.019588687
name.;0.019593552
