text;attention
The;5.8158967e-05
image;6.876487e-05
appears;5.2065538e-05
to;4.2748332e-05
be;4.7219226e-05
centered;5.6393852e-05
around;6.9913665e-05
a;6.749138e-05
meal;6.0191916e-05
at;4.6809335e-05
a;4.9241426e-05
restaurant,;9.1454065e-05
featuring;8.35733e-05
what;4.5826066e-05
looks;4.573573e-05
like;4.9902992e-05
a;7.6399905e-05
sandwich;9.664026e-05
possibly;6.547063e-05
with;6.412861e-05
pulled;4.7003934e-05
pork,;0.000101309124
served;5.511713e-05
with;6.810537e-05
French;3.958347e-05
fries;5.512139e-05
and;4.8799408e-05
a;4.1615145e-05
side;5.6673773e-05
of;4.5732464e-05
coleslaw,;0.0001618899
accompanied;5.628709e-05
by;4.621743e-05
a;4.141813e-05
small;4.3835385e-05
bowl;5.2270163e-05
of;4.298249e-05
sauce.;0.26419804
On;6.673773e-05
the;5.4804997e-05
other;6.167571e-05
plate,;0.00011212118
there;4.718758e-05
seems;4.7164365e-05
to;4.11548e-05
be;5.2223528e-05
a;5.597858e-05
rice;5.8201018e-05
dish;6.6809174e-05
with;5.711811e-05
vegetables;4.965679e-05
and;5.1404317e-05
grilled;5.0995575e-05
chicken;4.9620485e-05
breast,;8.031626e-05
served;4.8297534e-05
with;5.523289e-05
slices;4.7585716e-05
of;4.1619074e-05
toasted;5.7642344e-05
bread.;0.26926118
The;6.3956744e-05
drinks;5.8880898e-05
visible;4.7664475e-05
are;4.7653517e-05
likely;4.9046364e-05
soft;4.516291e-05
drinks.;0.23857516
The;4.9403374e-05
theme;5.8956135e-05
suggests;6.428151e-05
a;7.230211e-05
casual;6.051856e-05
dining;5.2193052e-05
experience,;9.144429e-05
possibly;5.118975e-05
at;4.6971265e-05
an;4.903084e-05
American-style;0.0001429528
restaurant;5.2734915e-05
or;4.207358e-05
diner,;6.78535e-05
with;4.7512713e-05
a;4.4397933e-05
focus;5.372417e-05
on;5.7914272e-05
hearty,;7.570515e-05
comfort;5.1861367e-05
food;4.9886152e-05
dishes.;0.2228748
