;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;473;770;522;786;778.0;;1;[np.float64(7371.0)];[np.float64(25.77236771583557)];200.0;200.0;1;2.1846;1.8787;495.63355481776546;2.03;200.0;200.0
1;1;is;530;770;543;786;778.0;0.0;1;[];[];0.0;0.0;0;;;474.66714263372023;;;
2;2;the;551;770;580;786;778.0;0.0;1;[];[];0.0;0.0;0;;;437.73415615196876;;;
3;3;title;588;770;620;786;778.0;0.0;1;[np.float64(7372.0)];[np.float64(15.240809540999521)];309.0;309.0;1;2.144;1.8349;397.8206132042445;1.99;309.0;309.0
4;4;of;629;770;646;786;778.0;0.0;1;[];[];0.0;0.0;0;;;371.88677312924483;;;
5;5;the;653;770;682;786;778.0;0.0;1;[np.float64(7373.0)];[np.float64(27.077717694369312)];367.0;367.0;1;2.0456;1.752;335.9952618323581;1.9;367.0;367.0
6;6;book;691;770;735;786;778.0;0.0;1;[np.float64(7374.0), np.float64(7378.0)];[np.float64(21.59620528819193), np.float64(21.943504729069492)];250.0;150.0;2;1.9878;1.8199;283.20510353992654;1.9;125.0;150.0
7;7;or;743;774;761;786;780.0;2.0;1;[];[];0.0;0.0;0;;;257.7965038459073;;;
8;8;study;769;770;818;790;780.0;0.0;1;[np.float64(7375.0), np.float64(7377.0), np.float64(7379.0)];[np.float64(25.257695478551454), np.float64(29.663429205554333), np.float64(13.21739149093628)];450.0;283.0;3;1.9765;1.8494;200.75602603513522;1.91;150.0;283.0
9;9;mentioned;827;770;925;786;778.0;2.0;1;[np.float64(7376.0), np.float64(7380.0)];[np.float64(26.365026473999023), np.float64(30.960152626037598)];300.0;66.0;2;2.0064;1.8655;95.87941700205664;1.94;150.0;567.0
10;10;in;934;770;948;786;778.0;0.0;1;[];[];0.0;0.0;0;;;74.13258852101511;;;
11;11;the;956;770;985;786;778.0;0.0;1;[np.float64(7381.0)];[np.float64(20.552210688591003)];267.0;267.0;1;2.1034;1.8811;42.04682921269768;1.99;267.0;267.0
12;12;image?;994;770;1062;790;780.0;2.0;1;[np.float64(7382.0)];[np.float64(27.421873228890604)];116.0;116.0;1;2.1031;1.8927;27.421873228890604;2.0;116.0;116.0
