;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;345;757;382;772;764.5;;1;[np.float64(3481.0), np.float64(3483.0), np.float64(3484.0), np.float64(3523.0), np.float64(3565.0)];[np.float64(3.465628147125244), np.float64(0.0), np.float64(4.50712776184082), np.float64(0.0), np.float64(4.604523280070331)];933.0;200.0;5;2.2703;2.1442;474.50197716641435;2.21;186.6;200.0
1;1;you;390;761;422;776;768.5;4.0;1;[np.float64(3482.0), np.float64(3519.0), np.float64(3521.0)];[np.float64(8.086331367492676), np.float64(2.471851921081452), np.float64(0.0)];650.0;150.0;3;2.3541;2.1709;434.69904886057583;2.26;216.6667;400.0
2;2;spot;431;757;470;776;766.5;2.0;1;[np.float64(3485.0), np.float64(3486.0), np.float64(3488.0), np.float64(3490.0), np.float64(3520.0), np.float64(3522.0), np.float64(3524.0), np.float64(3566.0)];[np.float64(7.686234811128703), np.float64(9.836572907187701), np.float64(14.317798614501953), np.float64(8.659210920333862), np.float64(3.477316999435402), np.float64(0.0), np.float64(8.243807017803192), np.float64(8.740803718566895)];2517.0;200.0;8;2.3763;2.1208;386.56755723989863;2.25;314.625;383.0
3;3;the;478;757;507;772;764.5;2.0;1;[np.float64(3491.0), np.float64(3525.0), np.float64(3564.0), np.float64(3567.0)];[np.float64(5.845875358581566), np.float64(10.910862782524546), np.float64(0.0), np.float64(12.1742439491915)];933.0;250.0;4;2.3447;2.0733;349.6049859291497;2.21;233.25;250.0
4;4;purple;516;757;573;776;766.5;2.0;1;[np.float64(3487.0), np.float64(3489.0), np.float64(3492.0), np.float64(3526.0), np.float64(3568.0)];[np.float64(10.12836368486178), np.float64(6.412099318070773), np.float64(9.580651543357135), np.float64(11.406946086883522), np.float64(12.87863540649414)];758.0;75.0;5;2.3585;2.0648;283.6959792951081;2.21;151.6;1358.0
5;5;umbrella;582;757;662;772;764.5;2.0;1;[np.float64(3493.0), np.float64(3494.0), np.float64(3527.0), np.float64(3569.0)];[np.float64(8.024188085035917), np.float64(10.460686857050177), np.float64(11.515159702301048), np.float64(10.333089094895627)];934.0;367.0;4;2.3111;2.0186;194.91621482731964;2.16;233.5;551.0
6;6;near;671;761;713;772;766.5;2.0;1;[np.float64(3571.0)];[np.float64(19.81989574432373)];200.0;200.0;1;2.2511;2.0466;144.678129981732;2.15;200.0;200.0
7;7;the;720;757;748;772;764.5;2.0;1;[np.float64(3495.0), np.float64(3528.0), np.float64(3570.0)];[np.float64(21.19579043196567), np.float64(18.705389228050038), np.float64(17.29713864759958)];659.0;384.0;3;2.2629;2.0722;109.46934027648474;2.17;219.6667;384.0
8;8;green;757;761;810;776;768.5;4.0;1;[np.float64(3496.0), np.float64(3509.0), np.float64(3510.0), np.float64(3530.0), np.float64(3563.0), np.float64(3572.0), np.float64(3574.0)];[np.float64(22.430566861079228), np.float64(0.0), np.float64(0.0), np.float64(19.210603193803195), np.float64(4.752223484904746), np.float64(15.452809715270973), np.float64(14.951557636260986)];1492.0;217.0;7;2.2384;2.1168;50.56936523151314;2.18;213.1429;217.0
9;9;leaves?;819;757;890;772;764.5;4.0;1;[np.float64(3499.0), np.float64(3500.0), np.float64(3529.0), np.float64(3573.0), np.float64(3575.0), np.float64(3576.0)];[np.float64(39.680564284324646), np.float64(13.059216022491455), np.float64(19.72626963528728), np.float64(10.934756939227782), np.float64(14.621250867843628), np.float64(16.531299114227295)];1132.0;133.0;6;2.2453;2.1386;16.531299114227295;2.19;188.6667;433.0
10;10;It;899;757;910;772;764.5;0.0;1;[];[];0.0;0.0;0;;;45.86864333511256;;;
11;11;appears;918;761;994;776;768.5;4.0;1;[np.float64(3501.0), np.float64(3502.0), np.float64(3503.0), np.float64(3555.0), np.float64(3556.0)];[np.float64(26.100090742111206), np.float64(24.25167751312256), np.float64(21.67713987827301), np.float64(27.311564241136807), np.float64(23.159157406200052)];949.0;200.0;5;2.2365;2.1108;65.10801680111013;2.17;189.8;533.0
12;12;to;1001;757;1018;772;764.5;4.0;1;[np.float64(3554.0)];[np.float64(17.38487672805786)];133.0;133.0;1;2.2314;2.0568;145.7267739311427;2.14;133.0;549.0
13;13;be;1027;757;1048;772;764.5;0.0;1;[np.float64(3504.0), np.float64(3557.0)];[np.float64(25.35704045546686), np.float64(21.407087326049805)];517.0;317.0;2;2.2625;2.0898;171.5842905674315;2.18;258.5;317.0
14;14;left;1057;757;1085;772;764.5;0.0;1;[np.float64(3506.0), np.float64(3553.0), np.float64(3558.0), np.float64(3559.0)];[np.float64(14.057287454605103), np.float64(40.63973331451416), np.float64(16.61216045828428), np.float64(19.263701057434105)];883.0;200.0;4;2.3087;2.0753;201.46546486664425;2.19;220.75;200.0
15;15;behind;1093;757;1155;772;764.5;0.0;1;[np.float64(3505.0), np.float64(3507.0), np.float64(3560.0), np.float64(3561.0)];[np.float64(17.8600476338313), np.float64(18.53065848350525), np.float64(17.371727796701293), np.float64(15.226635456085205)];1001.0;217.0;4;2.3471;2.0822;237.36244701135482;2.21;250.25;684.0
16;16;by;1165;757;1185;776;766.5;2.0;1;[np.float64(3508.0), np.float64(3562.0)];[np.float64(14.995298862457275), np.float64(12.96092148124531)];208.0;92.0;2;2.3448;2.0308;309.2282760127032;2.19;104.0;8439.0
17;17;someone.;722;786;813;798;792.0;25.5;2;[];[];0.0;0.0;0;;;62.77373759837759;;;
