;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;No,;262;342;293;361;351.5;;1;[];[];0.0;0.0;0;;;813.5700443429778;;;
1;1;the;302;342;331;358;350.0;1.5;1;[np.float64(6850.0)];[np.float64(0.0)];217.0;217.0;1;2.1318;2.0329;776.689227084576;2.08;217.0;217.0
2;2;artist;339;342;386;358;350.0;0.0;1;[np.float64(6851.0)];[np.float64(2.871685981750602)];200.0;200.0;1;2.1271;2.0272;722.6752518598895;2.08;200.0;200.0
3;3;did;393;342;420;358;350.0;0.0;1;[np.float64(6854.0)];[np.float64(0.0)];250.0;250.0;1;2.1312;1.9812;689.3627882849909;2.06;250.0;250.0
4;4;not;429;343;458;358;350.5;0.5;1;[np.float64(6852.0)];[np.float64(5.301187801361095)];250.0;250.0;1;2.1016;1.9635;652.2151876052293;2.03;250.0;250.0
5;5;include;466;342;533;358;350.0;0.5;1;[np.float64(6853.0), np.float64(6855.0)];[np.float64(0.0), np.float64(3.7764968872070312)];334.0;184.0;2;2.1409;1.9595;579.222176174452;2.05;167.0;584.0
6;6;a;541;346;551;358;352.0;2.0;1;[np.float64(6856.0)];[np.float64(0.7233791351318359)];167.0;167.0;1;2.1363;1.961;561.7825310521059;2.05;167.0;167.0
7;7;chicken;559;342;631;358;350.0;2.0;1;[np.float64(6857.0), np.float64(6859.0), np.float64(6860.0), np.float64(6861.0)];[np.float64(1.4585895538330078), np.float64(1.6151526996067673), np.float64(0.0), np.float64(0.0)];958.0;200.0;4;2.1167;1.931;484.76888223834055;2.02;239.5;200.0
8;8;in;641;342;655;358;350.0;0.0;1;[np.float64(6862.0)];[np.float64(3.235536193847679)];159.0;159.0;1;2.1107;1.9019;461.862800281642;2.01;159.0;159.0
9;9;this;663;342;696;358;350.0;0.0;1;[np.float64(6858.0), np.float64(6863.0)];[np.float64(0.0), np.float64(0.0)];332.0;166.0;2;2.1153;1.9318;423.01228172718703;2.02;166.0;1249.0
10;10;piece.;705;342;759;362;352.0;2.0;1;[];[];0.0;0.0;0;;;362.7024840157258;;;
11;11;The;768;342;805;358;350.0;2.0;1;[];[];0.0;0.0;0;;;322.3268576192293;;;
12;12;image;813;342;870;362;352.0;2.0;1;[np.float64(6864.0), np.float64(6865.0)];[np.float64(0.0), np.float64(1.829252386093117)];417.0;250.0;2;2.0853;1.939;263.323633551199;2.01;208.5;417.0
13;13;features;877;342;955;358;350.0;2.0;1;[np.float64(6866.0)];[np.float64(0.0)];250.0;250.0;1;2.0779;1.9156;198.67551434782763;2.0;250.0;250.0
14;14;two;963;343;996;358;350.5;0.5;1;[];[];0.0;0.0;0;;;172.31977312373346;;;
15;15;cows;1004;346;1052;358;352.0;1.5;1;[np.float64(6867.0), np.float64(6868.0)];[np.float64(1.0859777823738455), np.float64(2.4996486663818587)];633.0;383.0;2;2.1343;1.9309;147.54993765950823;2.03;316.5;633.0
16;16;standing;1061;342;1141;362;352.0;0.0;1;[np.float64(6869.0)];[np.float64(0.0)];266.0;266.0;1;2.18;1.9517;137.2235576889732;2.07;266.0;266.0
17;17;next;1150;343;1190;358;350.5;1.5;1;[np.float64(6870.0)];[np.float64(0.0)];233.0;233.0;1;2.1852;1.9409;151.64934525960507;2.06;233.0;233.0
18;18;to;1197;343;1214;358;350.5;0.0;1;[];[];0.0;0.0;0;;;174.35814406002228;;;
19;19;each;1222;342;1267;358;350.0;0.5;1;[np.float64(6871.0)];[np.float64(1.0110965456282202)];116.0;116.0;1;2.1853;1.9154;190.10169701987576;2.05;116.0;116.0
