;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;260;261;297;276;268.5;;1;[];[];0.0;0.0;0;;;425.3629888410762;;;
1;1;image;305;261;362;280;270.5;2.0;1;[402, 403, 539];[np.float64(0.0), np.float64(1.5268558004628403), np.float64(1.917428741064839)];659.0;233.0;3;2.4983;2.5163;379.73764289981654;2.51;219.6667;383.0
2;2;is;370;261;384;276;268.5;2.0;1;[540];[np.float64(0.0)];600.0;600.0;1;2.1726;2.1012;370.0368528349349;2.14;600.0;600.0
3;3;a;392;265;402;276;270.5;2.0;1;[405, 407];[np.float64(0.0), np.float64(1.6826378366221775)];434.0;234.0;2;2.5645;2.5717;360.1562162166116;2.57;217.0;234.0
4;4;compilation;410;261;518;280;270.5;0.0;1;[404, 406, 408, 409, 541, 542];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(2.940914485765518), np.float64(0.0)];1168.0;184.0;6;2.4265;2.3852;310.38145913047845;2.41;194.6667;1185.0
5;5;of;526;261;544;276;268.5;2.0;1;[411, 544];[np.float64(0.0), np.float64(0.0)];391.0;125.0;2;2.3383;2.2472;309.05656835359855;2.29;195.5;125.0
6;6;four;550;261;588;276;268.5;0.0;1;[410, 413, 543, 546];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)];1033.0;250.0;4;2.3343;2.2428;305.1292385019753;2.29;258.25;375.0
7;7;photos,;596;261;664;280;270.5;2.0;1;[412, 414, 545, 547];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)];842.0;75.0;4;2.3321;2.2211;301.0924053183557;2.28;210.5;524.0
8;8;each;674;261;719;276;268.5;2.0;1;[];[];0.0;0.0;0;;;315.545991983022;;;
9;9;depicting;727;261;812;280;270.5;2.0;1;[415, 416, 417, 548, 549, 550];[np.float64(0.0), np.float64(0.0), np.float64(3.2157162450114924), np.float64(0.0), np.float64(0.0), np.float64(0.0)];3373.0;1383.0;6;2.3127;2.217;329.3875019894586;2.26;562.1667;2382.0
