;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;496;770;533;786;778.0;;1;[np.float64(4868.0), np.float64(4870.0), np.float64(4910.0)];[np.float64(11.711363852024078), np.float64(6.0289256712969745), np.float64(0.0)];917.0;267.0;3;2.2537;1.9594;486.65421076800163;2.11;305.6667;267.0
1;1;you;542;774;574;790;782.0;4.0;1;[np.float64(4867.0), np.float64(4869.0), np.float64(4911.0)];[np.float64(31.18810272216797), np.float64(14.328047275543213), np.float64(11.268099546432495)];516.0;150.0;3;2.2267;1.903;445.78172819814375;2.06;172.0;866.0
2;2;find;582;770;615;786;778.0;4.0;1;[np.float64(4871.0), np.float64(4873.0), np.float64(4874.0), np.float64(4909.0), np.float64(4912.0)];[np.float64(11.913298346779584), np.float64(23.90849598971272), np.float64(23.364923885890448), np.float64(3.197760858549999), np.float64(18.244167685508728)];884.0;183.0;5;2.1734;1.8482;404.67916321055003;2.01;176.8;183.0
3;3;the;624;770;652;786;778.0;0.0;1;[np.float64(4872.0), np.float64(4876.0), np.float64(4877.0), np.float64(4913.0)];[np.float64(20.87953910827639), np.float64(31.584773659706116), np.float64(27.55021095275879), np.float64(18.579509258270264)];617.0;167.0;4;2.0996;1.8036;367.69406555974024;1.95;154.25;467.0
4;4;flock;660;770;703;786;778.0;0.0;1;[np.float64(4875.0), np.float64(4878.0), np.float64(4879.0), np.float64(4880.0), np.float64(4881.0), np.float64(4883.0)];[np.float64(33.86058365422268), np.float64(31.580662155151344), np.float64(27.268018041338223), np.float64(27.37197494506836), np.float64(34.35938584804535), np.float64(85.55101752281189)];899.0;250.0;6;2.0527;1.7476;316.72031282772093;1.9;149.8333;949.0
5;5;of;711;770;729;786;778.0;0.0;1;[np.float64(4884.0), np.float64(4914.0)];[np.float64(29.79026515667249), np.float64(15.066387295722961)];568.0;434.0;2;2.0499;1.8663;290.7372367639492;1.96;284.0;434.0
6;6;birds;737;770;781;786;778.0;0.0;1;[np.float64(4882.0), np.float64(4885.0)];[np.float64(26.680475175380707), np.float64(17.537209991764687)];391.0;267.0;2;2.028;1.8442;238.78213795849805;1.94;195.5;1025.0
7;7;flying;788;770;837;790;780.0;2.0;1;[np.float64(4886.0), np.float64(4888.0), np.float64(4917.0)];[np.float64(28.828274965286255), np.float64(22.77569375719338), np.float64(21.439799559743847)];632.0;200.0;3;2.0322;1.9049;182.85904244293846;1.97;210.6667;200.0
8;8;over;846;774;886;786;780.0;0.0;1;[np.float64(4891.0), np.float64(4892.0), np.float64(4916.0)];[np.float64(29.923811479048368), np.float64(37.49075889587402), np.float64(15.8280956268311)];418.0;184.0;3;;1.8687;134.36502743158593;;139.3333;251.0
9;9;the;893;770;922;786;778.0;2.0;1;[np.float64(4887.0), np.float64(4889.0), np.float64(4918.0)];[np.float64(34.256930779845895), np.float64(37.76855697631834), np.float64(25.734240557950862)];492.0;200.0;3;2.0573;1.9055;98.14350336563191;1.98;164.0;392.0
10;10;cloudy;930;770;990;790;780.0;2.0;1;[np.float64(4890.0), np.float64(4893.0), np.float64(4908.0), np.float64(4915.0), np.float64(4919.0)];[np.float64(37.22406876087189), np.float64(27.017043590545654), np.float64(27.53129816055298), np.float64(19.49878092373126), np.float64(17.422043800354004)];784.0;133.0;5;2.103;1.884;31.49478580122349;1.99;156.8;484.0
11;11;sky?;999;770;1039;790;780.0;0.0;1;[np.float64(4894.0), np.float64(4920.0)];[np.float64(14.948823928833008), np.float64(10.947024726867653)];267.0;100.0;2;2.1399;1.9294;10.947024726867653;2.03;133.5;2819.0
