;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;455;770;504;786;778.0;;1;[];[];0.0;0.0;0;;;556.2555574915939;;;
1;1;is;513;770;526;786;778.0;0.0;1;[np.float64(3266.0)];[np.float64(1.824374389648483)];167.0;167.0;1;2.2232;1.9787;534.277756052597;2.1;167.0;167.0
2;2;the;533;770;562;786;778.0;0.0;1;[np.float64(3267.0)];[np.float64(6.952376628453972)];150.0;150.0;1;2.2371;1.9614;498.3183067660708;2.1;150.0;150.0
3;3;purpose;571;774;646;790;782.0;4.0;1;[np.float64(3268.0)];[np.float64(11.730861282348656)];334.0;334.0;1;2.2283;1.9418;414.69583756353757;2.09;334.0;334.0
4;4;of;654;770;672;786;778.0;4.0;1;[np.float64(3272.0)];[np.float64(16.587282419204712)];200.0;200.0;1;2.1057;1.8945;388.48875365932554;2.0;200.0;200.0
5;5;the;679;770;708;786;778.0;0.0;1;[np.float64(3269.0), np.float64(3271.0), np.float64(3273.0)];[np.float64(22.7347329946665), np.float64(6.23124676366001), np.float64(17.498083548112277)];918.0;217.0;3;2.1183;1.9159;352.567618997238;2.02;306.0;217.0
6;6;Om;716;770;748;786;778.0;0.0;1;[np.float64(3270.0)];[np.float64(13.758575119197705)];217.0;217.0;1;2.1111;1.9639;312.67652367982276;2.04;217.0;1118.0
7;7;chanting;757;770;836;790;780.0;2.0;1;[np.float64(3274.0)];[np.float64(17.59587283134465)];333.0;333.0;1;2.0799;1.9823;225.0522382687108;2.03;333.0;333.0
8;8;mentioned;845;770;943;786;778.0;2.0;1;[np.float64(3275.0), np.float64(3276.0), np.float64(3277.0), np.float64(3279.0), np.float64(3280.0)];[np.float64(19.286554145812943), np.float64(22.403131246566772), np.float64(9.288497734069779), np.float64(15.300114631652832), np.float64(23.758044379098123)];767.0;84.0;5;2.0922;1.9419;119.25680535799644;2.02;153.4;384.0
9;9;in;953;770;966;786;778.0;0.0;1;[];[];0.0;0.0;0;;;96.86190199912157;;;
10;10;the;975;770;1004;786;778.0;0.0;1;[np.float64(3278.0), np.float64(3281.0)];[np.float64(18.3493916647775), np.float64(18.5473130941391)];617.0;350.0;2;2.1241;1.9377;60.85865944340837;2.03;308.5;1000.0
11;11;image?;1013;770;1080;790;780.0;2.0;1;[np.float64(3282.0), np.float64(3283.0)];[np.float64(18.99754970931914), np.float64(24.483699321746826)];291.0;217.0;2;2.1442;1.9253;24.483699321746826;2.03;145.5;291.0
