text;attention
The;0.009199737
quote;0.008926947
"""Little";0.0089914175
things;0.008916831
can;0.008899889
grow;0.008907033
"big""";0.008945707
is;0.0089010075
significant;0.008898757
because;0.008913186
it;0.008905337
emphasizes;0.00894799
the;0.008893981
importance;0.008905703
of;0.00890248
paying;0.008937235
attention;0.008909449
to;0.008900649
small;0.008899983
details;0.008913208
and;0.008914114
considering;0.008906724
their;0.00890624
potential;0.008910587
impact.;0.008953772
It;0.008917636
suggests;0.008914317
that;0.008896625
seemingly;0.008944566
insignificant;0.009517159
occurrences;0.008965002
or;0.008901978
actions;0.008936199
can;0.0089009665
have;0.008912128
a;0.008909141
significant;0.008908225
impact;0.008903613
on;0.008920357
the;0.008912684
bigger;0.008922857
picture,;0.008948656
and;0.008915241
that;0.008903652
one;0.008900651
should;0.008916437
not;0.0089108255
underestimate;0.008976244
the;0.008896782
power;0.008910387
of;0.008906797
small;0.008899905
things.;0.008936265
This;0.008925585
quote;0.008913854
can;0.008913874
be;0.008914613
applied;0.008908916
in;0.008917443
various;0.008916689
contexts,;0.008966468
such;0.008906901
as;0.008906495
personal;0.008901025
growth,;0.008948585
business,;0.008929398
or;0.008897168
even;0.008921191
global;0.008905285
issues,;0.0089485925
as;0.008916896
it;0.008911184
reminds;0.008986812
us;0.008905031
to;0.008904517
be;0.008913966
mindful;0.0089949295
of;0.0089006955
our;0.00890172
actions;0.008916202
and;0.008906451
the;0.008902936
potential;0.00891555
consequences;0.008911661
they;0.008916287
may;0.008918753
have.;0.008966012
It;0.008947304
encourages;0.008981772
us;0.008903539
to;0.008903088
take;0.008906926
a;0.008905954
holistic;0.008981291
view;0.008905681
of;0.008913608
life;0.008913352
and;0.008919642
recognize;0.008907049
the;0.008903744
interconnectedness;0.009047139
of;0.008905447
all;0.008908508
things,;0.008961277
even;0.008913102
if;0.008910767
they;0.008917969
appear;0.008911003
small;0.008902845
at;0.008911975
first;0.00892642
glance.;0.008945652
