;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;497;770;546;786;778.0;;1;[np.float64(6390.0)];[np.float64(11.604814529418945)];150.0;150.0;1;2.732;2.6676;433.00646880288895;2.7;150.0;150.0
1;1;is;555;770;568;786;778.0;0.0;1;[];[];0.0;0.0;0;;;411.03711373964;;;
2;2;the;576;770;604;786;778.0;0.0;1;[];[];0.0;0.0;0;;;375.0950086697247;;;
3;3;name;613;774;664;786;780.0;2.0;1;[];[];0.0;0.0;0;;;315.5285577860602;;;
4;4;of;673;770;690;786;778.0;2.0;1;[np.float64(6391.0)];[np.float64(18.004709930466653)];150.0;150.0;1;2.5841;2.5373;289.2915979686507;2.56;150.0;150.0
5;5;the;697;770;726;786;778.0;0.0;1;[];[];0.0;0.0;0;;;253.41346711014094;;;
6;6;school;735;770;794;786;778.0;0.0;1;[np.float64(6392.0)];[np.float64(24.44089412689209)];150.0;150.0;1;2.475;2.4564;185.7723609968221;2.47;150.0;150.0
7;7;mentioned;803;770;901;786;778.0;0.0;1;[np.float64(6393.0)];[np.float64(28.330531460898214)];234.0;234.0;1;2.5458;2.4654;80.56989483385831;2.51;234.0;234.0
8;8;in;910;770;924;786;778.0;0.0;1;[];[];0.0;0.0;0;;;58.80941190984035;;;
9;9;the;932;770;961;786;778.0;0.0;1;[];[];0.0;0.0;0;;;28.274294263236275;;;
10;10;image?;970;770;1038;790;780.0;2.0;1;[np.float64(6394.0)];[np.float64(22.25968588315527)];217.0;217.0;1;2.6549;2.5319;22.25968588315527;2.59;217.0;217.0
