;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;There;251;342;307;358;350.0;;1;[np.float64(1814.0)];[np.float64(22.668886593409923)];233.0;233.0;1;2.8174;2.8271;681.1501393810336;2.82;233.0;233.0
1;1;are;315;346;344;358;352.0;2.0;1;[];[];0.0;0.0;0;;;644.8448456504572;;;
2;2;no;353;346;375;358;352.0;0.0;1;[np.float64(1815.0)];[np.float64(33.62684395558009)];150.0;150.0;1;2.7578;2.7616;614.4907057039201;2.76;150.0;150.0
3;3;birds;383;342;428;358;350.0;2.0;1;[np.float64(1816.0)];[np.float64(32.29177651405337)];167.0;167.0;1;2.7582;2.7617;562.7580448493387;2.76;167.0;167.0
4;4;or;436;346;455;358;352.0;2.0;1;[];[];0.0;0.0;0;;;536.4988002889131;;;
5;5;clouds;462;342;523;358;350.0;2.0;1;[np.float64(1817.0)];[np.float64(28.43543967604637)];267.0;267.0;1;2.8367;2.8145;470.7358895698768;2.83;267.0;267.0
6;6;visible;531;342;591;358;350.0;0.0;1;[np.float64(1818.0)];[np.float64(20.298797607421875)];150.0;150.0;1;2.8504;2.8348;405.7112184138411;2.84;150.0;150.0
7;7;in;599;342;614;358;350.0;0.0;1;[];[];0.0;0.0;0;;;383.9509495363817;;;
8;8;the;622;342;651;358;350.0;0.0;1;[np.float64(1819.0)];[np.float64(15.706151832233786)];183.0;183.0;1;2.7991;2.7774;349.27882018961515;2.79;183.0;183.0
9;9;photo;659;342;712;362;352.0;2.0;1;[np.float64(1820.0)];[np.float64(15.866521807387182)];116.0;116.0;1;2.7747;2.7493;291.6403825190023;2.76;116.0;116.0
10;10;you;719;346;753;362;354.0;2.0;1;[];[];0.0;0.0;0;;;255.1138609812047;;;
11;11;provided.;762;342;848;362;352.0;2.0;1;[np.float64(1821.0)];[np.float64(15.808865547180233)];150.0;150.0;1;2.7429;2.7104;178.12563754617238;2.73;150.0;150.0
12;12;The;857;342;893;358;350.0;2.0;1;[np.float64(1822.0)];[np.float64(13.351628000086066)];183.0;183.0;1;2.7098;2.6773;152.43327576597991;2.69;183.0;183.0
13;13;image;902;342;958;362;352.0;2.0;1;[np.float64(1823.0)];[np.float64(17.3880432844162)];200.0;200.0;1;2.6991;2.6492;125.13164591451199;2.67;200.0;200.0
14;14;shows;966;342;1026;358;350.0;2.0;1;[np.float64(1824.0)];[np.float64(18.644770860671997)];200.0;200.0;1;2.6463;2.6085;127.82308685779572;2.63;200.0;200.0
15;15;a;1026;338;1036;366;352.0;2.0;1;[];[];0.0;0.0;0;;;129.81779204759508;;;
16;16;toy;1053;343;1081;362;352.5;0.5;1;[np.float64(1825.0)];[np.float64(23.865827962756214)];534.0;534.0;1;2.6473;2.591;145.78610872016486;2.62;534.0;534.0
17;17;figure;1089;342;1142;362;352.0;0.5;1;[np.float64(1826.0)];[np.float64(25.12156362533574)];167.0;167.0;1;2.6605;2.587;167.60086630889282;2.62;167.0;167.0
18;18;of;1150;342;1168;358;350.0;2.0;1;[np.float64(1828.0)];[np.float64(18.107924120766768)];233.0;233.0;1;2.6898;2.6301;215.86486110526778;2.66;233.0;233.0
19;19;a;1175;346;1185;358;352.0;2.0;1;[];[];0.0;0.0;0;;;236.47448180705615;;;
20;20;surfer;1193;342;1249;358;350.0;2.0;1;[np.float64(1827.0), np.float64(1829.0)];[np.float64(21.45438016979677), np.float64(22.78261548822576)];400.0;217.0;2;2.6797;2.6186;251.806296568965;2.65;200.0;633.0
21;21;on;1255;346;1278;358;352.0;2.0;1;[];[];0.0;0.0;0;;;306.84249357098037;;;
22;22;a;262;429;272;440;434.5;82.5;2;[];[];0.0;0.0;0;;;705.5387777676265;;;
23;23;surfboard;280;425;370;440;432.5;2.0;2;[np.float64(1830.0)];[np.float64(22.57793459892281)];333.0;333.0;1;2.7319;2.7211;607.7790163329427;2.73;333.0;333.0
24;24;against;379;425;448;444;434.5;2.0;2;[np.float64(1831.0), np.float64(1832.0)];[np.float64(29.594962239265442), np.float64(26.778002685098766)];434.0;267.0;2;2.6713;2.6348;529.7028222804225;2.65;217.0;434.0
25;25;a;455;429;466;440;434.5;0.0;2;[];[];0.0;0.0;0;;;512.1034027152807;;;
26;26;clear;474;425;521;440;432.5;2.0;2;[np.float64(1833.0), np.float64(1846.0), np.float64(1847.0)];[np.float64(23.10097613930708), np.float64(30.194436967372894), np.float64(31.552860498428345)];599.0;266.0;3;2.6858;2.6836;457.35050902080695;2.68;199.6667;266.0
27;27;blue;528;425;567;440;432.5;0.0;2;[np.float64(1834.0)];[np.float64(25.304644250869785)];167.0;167.0;1;2.6164;2.6212;411.60778164131267;2.62;167.0;167.0
28;28;sky.;575;425;612;444;434.5;2.0;2;[np.float64(1848.0)];[np.float64(37.057281875610386)];250.0;250.0;1;2.6961;2.662;366.44366187379296;2.68;250.0;250.0
29;29;If;622;425;634;440;432.5;2.0;2;[np.float64(1835.0)];[np.float64(22.32119808878224)];233.0;233.0;1;2.631;2.6361;345.1048814982859;2.63;233.0;233.0
