;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;247;179;284;194;186.5;;1;[];[];0.0;0.0;0;;;673.2554716205289;;;
1;1;man;292;183;331;194;188.5;2.0;1;[];[];0.0;0.0;0;;;630.1924258892077;;;
2;2;in;340;179;354;194;186.5;2.0;1;[];[];0.0;0.0;0;;;609.3311150278022;;;
3;3;the;362;179;392;194;186.5;0.0;1;[];[];0.0;0.0;0;;;575.2220030249862;;;
4;4;image;400;179;456;198;188.5;2.0;1;[3642];[np.float64(6.066929925571799)];183.0;183.0;1;2.5912;2.563;516.9989522110062;2.58;183.0;183.0
5;5;is;465;179;478;194;186.5;2.0;1;[];[];0.0;0.0;0;;;500.1035860335507;;;
6;6;snowboarding;487;179;620;198;188.5;2.0;1;[3643];[np.float64(0.0)];267.0;267.0;1;2.5988;2.523;383.4481991398709;2.56;267.0;267.0
7;7;down;628;179;678;194;186.5;2.0;1;[3644, 3657];[np.float64(0.0), np.float64(0.0)];416.0;200.0;2;2.6422;2.5686;345.6163708974365;2.61;208.0;200.0
8;8;a;687;183;697;194;188.5;2.0;1;[3658];[np.float64(0.0)];150.0;150.0;1;2.6437;2.5346;333.4661127368726;2.59;150.0;150.0
9;9;snow-covered;705;179;839;194;186.5;2.0;1;[3645, 3646, 3648, 3649, 3659];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(5.952947957175127)];1241.0;183.0;5;2.6855;2.5983;269.06518630736264;2.64;248.2;341.0
10;10;slope,;848;179;903;198;188.5;2.0;1;[3647, 3650, 3651, 3653, 3656, 3660, 3661];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)];2075.0;92.0;7;2.7004;2.6067;256.9428697314188;2.65;296.4286;1109.0
11;11;holding;913;179;980;198;188.5;0.0;1;[3652, 3654, 3655, 3662];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)];949.0;533.0;4;2.7165;2.6099;257.07390427511643;2.66;237.25;3181.0
12;12;a;988;183;998;194;188.5;0.0;1;[];[];0.0;0.0;0;;;273.9318316457496;;;
13;13;large;1007;179;1053;198;188.5;0.0;1;[];[];0.0;0.0;0;;;276.57931849930407;;;
14;14;red;1062;179;1090;194;186.5;2.0;1;[3663];[np.float64(2.695619896054268)];266.0;266.0;1;2.7236;2.6132;304.7180133241442;2.67;266.0;266.0
15;15;axe;1099;183;1132;194;188.5;2.0;1;[];[];0.0;0.0;0;;;325.3725207695363;;;
16;16;or;1140;183;1159;194;188.5;0.0;1;[3664];[np.float64(0.0)];425.0;425.0;1;2.7065;2.5969;351.4063580543262;2.65;425.0;425.0
17;17;a;1163;175;1170;202;188.5;0.0;1;[];[];0.0;0.0;0;;;361.5678907429991;;;
18;18;long;1185;179;1223;198;188.5;0.0;1;[3665];[np.float64(0.0)];450.0;450.0;1;2.7288;2.5945;380.29333387883634;2.66;450.0;450.0
19;19;stick.;1232;179;1280;194;186.5;2.0;1;[3666, 3667];[np.float64(0.0), np.float64(38.651682146857866)];417.0;133.0;2;2.6354;2.5011;418.6383700195266;2.57;208.5;417.0
20;20;He;278;261;303;276;268.5;82.0;2;[];[];0.0;0.0;0;;;627.6783589255523;;;
21;21;is;312;261;325;276;268.5;0.0;2;[];[];0.0;0.0;0;;;606.6236897459835;;;
22;22;wearing;333;261;407;280;270.5;2.0;2;[];[];0.0;0.0;0;;;527.485641416347;;;
23;23;a;411;257;421;284;270.5;0.0;2;[];[];0.0;0.0;0;;;512.9521380757095;;;
24;24;plaid;435;261;478;280;270.5;0.0;2;[3669, 3670];[np.float64(4.660248347691095), np.float64(2.1023250818252563)];434.0;234.0;2;2.6701;2.645;461.1055356095854;2.66;217.0;434.0
25;25;shirt;486;261;527;276;268.5;2.0;2;[];[];0.0;0.0;0;;;417.88138367294556;;;
26;26;and;534;261;568;276;268.5;0.0;2;[3671];[np.float64(12.239690144620523)];283.0;283.0;1;2.5802;2.5525;381.2348384257379;2.57;283.0;283.0
27;27;appears;577;265;653;280;272.5;4.0;2;[3672];[np.float64(7.742802569740661)];317.0;317.0;1;2.5781;2.5478;306.4669788980744;2.56;317.0;317.0
28;28;to;661;261;678;276;268.5;4.0;2;[3673];[np.float64(0.0)];167.0;167.0;1;2.5698;2.5386;288.7575029627491;2.55;167.0;167.0
29;29;be;687;261;709;276;268.5;0.0;2;[];[];0.0;0.0;0;;;265.12391965443277;;;
30;30;enjoying;717;261;795;280;270.5;2.0;2;[3674];[np.float64(0.0)];316.0;316.0;1;2.5917;2.5571;206.45201692811796;2.57;316.0;316.0
31;31;his;805;261;830;276;268.5;2.0;2;[];[];0.0;0.0;0;;;193.8779915552356;;;
32;32;time;838;261;878;276;268.5;0.0;2;[3675];[np.float64(6.655839443206787)];175.0;175.0;1;2.573;2.5277;180.90874657124618;2.55;175.0;175.0
33;33;on;885;265;907;276;270.5;2.0;2;[];[];0.0;0.0;0;;;178.93768484775842;;;
34;34;the;915;261;945;276;268.5;2.0;2;[3676];[np.float64(9.659695529937665)];166.0;166.0;1;2.577;2.5085;179.23778679086726;2.54;166.0;166.0
35;35;snowy;953;265;1014;280;272.5;4.0;2;[3677];[np.float64(10.63487830162046)];167.0;167.0;1;2.6308;2.5642;181.50104065255056;2.6;167.0;167.0
36;36;hill.;1022;261;1051;276;268.5;4.0;2;[];[];0.0;0.0;0;;;213.99502684745144;;;
37;37;It;1062;261;1072;276;268.5;0.0;2;[];[];0.0;0.0;0;;;238.29244077221782;;;
38;38;is;1081;261;1094;276;268.5;0.0;2;[3678];[np.float64(2.577217974500155)];250.0;250.0;1;2.5774;2.4843;251.24541755165842;2.53;250.0;250.0
39;39;not;1103;261;1131;276;268.5;0.0;2;[];[];0.0;0.0;0;;;267.14871988887364;;;
40;40;common;1139;265;1219;276;270.5;2.0;2;[3679, 3680];[np.float64(4.7104085141961605), np.float64(5.880697617163946)];400.0;183.0;2;2.5461;2.4623;294.8676190608752;2.5;200.0;400.0
41;41;for;1227;261;1253;276;268.5;2.0;2;[3681, 3682];[np.float64(30.3747909545898), np.float64(80.77709687360222)];284.0;167.0;2;2.5484;2.4664;368.6999153252632;2.51;142.0;284.0
42;42;snowboarders;309;342;444;358;350.0;81.5;3;[];[];0.0;0.0;0;;;470.7218209217348;;;
43;43;to;452;343;469;358;350.5;0.5;3;[3683];[np.float64(28.668605264248065)];200.0;200.0;1;2.6069;2.6406;446.28737106875536;2.62;200.0;200.0
44;44;carry;477;346;524;362;354.0;3.5;3;[];[];0.0;0.0;0;;;391.81419428163986;;;
45;45;a;532;346;542;358;352.0;2.0;3;[];[];0.0;0.0;0;;;375.3652906643547;;;
46;46;large;551;342;597;362;352.0;0.0;3;[3684];[np.float64(7.3811230659484295)];150.0;150.0;1;2.6473;2.6289;321.3643519444015;2.64;150.0;150.0
47;47;axe;605;346;639;358;352.0;0.0;3;[3685];[np.float64(6.447881579399052)];200.0;200.0;1;2.5873;2.5734;282.7674570806437;2.58;200.0;200.0
48;48;or;647;346;665;358;352.0;0.0;3;[];[];0.0;0.0;0;;;258.49672157066965;;;
49;49;stick;673;342;715;358;350.0;2.0;3;[3686];[np.float64(5.798817873001042)];200.0;200.0;1;2.5572;2.5228;212.97259173414466;2.54;200.0;200.0
50;50;while;723;342;772;358;350.0;0.0;3;[3687];[np.float64(7.283967196941376)];267.0;267.0;1;2.5405;2.4968;164.28098601036396;2.52;267.0;267.0
51;51;snowboarding,;780;342;918;362;352.0;2.0;3;[3688];[np.float64(3.3130991756916046)];266.0;266.0;1;2.5483;2.5021;92.93768484775842;2.53;266.0;266.0
52;52;so;928;346;949;358;352.0;0.0;3;[3689];[np.float64(9.800160694122269)];250.0;250.0;1;2.5217;2.464;99.71441238918942;2.49;250.0;250.0
53;53;this;957;342;990;358;350.0;2.0;3;[];[];0.0;0.0;0;;;110.17844845105802;;;
54;54;unusual;998;342;1072;358;350.0;0.0;3;[];[];0.0;0.0;0;;;134.5899019695215;;;
55;55;combination;1080;342;1195;358;350.0;0.0;3;[3690, 3691];[np.float64(11.875396728515568), np.float64(13.91160535812378)];332.0;216.0;2;2.5184;2.4585;200.3765059340324;2.49;166.0;332.0
56;56;of;1203;342;1222;358;350.0;0.0;3;[3692];[np.float64(36.38519920825661)];175.0;175.0;1;2.5262;2.4482;313.71993522500316;2.49;175.0;175.0
57;57;snowboarding;260;425;394;444;434.5;84.5;4;[];[];0.0;0.0;0;;;510.74943086692224;;;
58;58;and;402;425;436;440;432.5;2.0;4;[];[];0.0;0.0;0;;;468.87031172179525;;;
59;59;carrying;444;425;520;444;434.5;2.0;4;[3693];[np.float64(8.982106284091344)];316.0;316.0;1;2.603;2.6057;384.7877868957957;2.6;316.0;316.0
60;60;a;528;429;538;440;434.5;0.0;4;[3694];[np.float64(13.65176210403439)];167.0;167.0;1;2.5547;2.5368;366.9364788885525;2.55;167.0;167.0
61;61;large;547;425;593;444;434.5;0.0;4;[];[];0.0;0.0;0;;;311.8241889338267;;;
62;62;tool;601;425;634;440;432.5;2.0;4;[3695];[np.float64(10.410877513030824)];167.0;167.0;1;2.4824;2.4773;271.04423530505835;2.48;167.0;167.0
63;63;might;643;425;694;444;434.5;2.0;4;[3696];[np.float64(3.7385488748550415)];200.0;200.0;1;2.5068;2.4917;210.91609643156917;2.5;200.0;200.0
64;64;be;702;425;724;440;432.5;2.0;4;[];[];0.0;0.0;0;;;181.2488981291132;;;
65;65;a;732;429;742;440;434.5;2.0;4;[];[];0.0;0.0;0;;;163.31687049781604;;;
66;66;unique;751;425;814;444;434.5;0.0;4;[3697];[np.float64(6.018579959869328)];166.0;166.0;1;2.4989;2.4886;91.28990730168037;2.49;166.0;166.0
67;67;aspect;822;425;885;444;434.5;0.0;4;[3698];[np.float64(10.838372620669247)];183.0;183.0;1;2.5162;2.4834;22.473545437624097;2.5;183.0;183.0
68;68;of;893;425;911;440;432.5;2.0;4;[3699, 3736];[np.float64(17.284919391978804), np.float64(14.937684847758419)];617.0;184.0;2;2.6283;2.587;14.937684847758419;2.61;308.5;184.0
69;69;this;918;425;950;440;432.5;0.0;4;[];[];0.0;0.0;0;;;20.045692047272517;;;
70;70;particular;959;425;1048;444;434.5;2.0;4;[3700, 3701];[np.float64(14.044995047829332), np.float64(18.915793895721436)];334.0;184.0;2;2.5448;2.5056;55.457005869006075;2.53;167.0;334.0
71;71;scene.;1055;429;1117;440;434.5;0.0;4;[3702];[np.float64(23.121639387948164)];233.0;233.0;1;2.534;2.5011;151.10783875005217;2.52;233.0;233.0
72;72;It;1127;425;1137;440;432.5;2.0;4;[];[];0.0;0.0;0;;;222.86885694605877;;;
73;73;could;1145;425;1195;440;432.5;0.0;4;[];[];0.0;0.0;0;;;240.83140267129943;;;
74;74;be;1204;425;1226;440;432.5;0.0;4;[3703];[np.float64(19.386564697538063)];233.0;233.0;1;2.537;2.4981;299.74014218634665;2.52;233.0;233.0
75;75;that;1234;425;1269;440;432.5;0.0;4;[3704, 3705];[np.float64(24.975630314711808), np.float64(59.02502061753223)];417.0;200.0;2;2.5677;2.505;329.7062551699556;2.54;208.5;417.0
76;76;the;264;506;293;522;514.0;81.5;5;[];[];0.0;0.0;0;;;613.7600779458296;;;
77;77;man;302;510;341;522;516.0;2.0;5;[];[];0.0;0.0;0;;;566.3154869662104;;;
78;78;is;350;506;363;522;514.0;2.0;5;[];[];0.0;0.0;0;;;544.0339244515133;;;
79;79;participating;372;506;487;526;516.0;2.0;5;[3706, 3707];[np.float64(2.4572801589964683), np.float64(12.06436276435852)];400.0;200.0;2;2.5456;2.5685;420.7423201636688;2.56;200.0;400.0
80;80;in;496;506;510;522;514.0;2.0;5;[3708, 3710];[np.float64(21.799621701240483), np.float64(12.292603604933788)];708.0;141.0;2;2.5588;2.5598;397.92212060855246;2.56;354.0;141.0
81;81;some;519;510;570;522;516.0;2.0;5;[3709];[np.float64(25.648332485785772)];209.0;209.0;1;2.5819;2.5728;339.1321811793073;2.58;209.0;776.0
82;82;kind;578;506;616;522;514.0;2.0;5;[];[];0.0;0.0;0;;;293.1142541331229;;;
83;83;of;624;506;642;522;514.0;0.0;5;[];[];0.0;0.0;0;;;267.5501565220017;;;
84;84;special;649;506;715;526;516.0;2.0;5;[];[];0.0;0.0;0;;;196.38678701741154;;;
85;85;event;723;507;776;522;514.5;1.5;5;[3711];[np.float64(3.192499923706009)];141.0;141.0;1;2.6531;2.633;138.7687063472141;2.64;141.0;141.0
86;86;or;783;510;802;522;516.0;1.5;5;[];[];0.0;0.0;0;;;116.46994475453074;;;
87;87;demonstration,;809;506;950;524;515.0;1.0;5;[3713];[np.float64(3.3160974979400635)];200.0;200.0;1;2.7492;2.6547;51.06231515224158;2.7;200.0;200.0
88;88;or;959;510;978;522;516.0;1.0;5;[];[];0.0;0.0;0;;;77.38026298773391;;;
89;89;perhaps;986;506;1062;526;516.0;0.0;5;[];[];0.0;0.0;0;;;96.0628036916843;;;
90;90;he;1070;506;1092;522;514.0;2.0;5;[];[];0.0;0.0;0;;;173.07176390723;;;
91;91;is;1101;506;1114;522;514.0;0.0;5;[];[];0.0;0.0;0;;;202.898084558746;;;
92;92;using;1123;506;1173;526;516.0;2.0;5;[3714, 3715];[np.float64(19.093159294128384), np.float64(21.969725533535552)];484.0;167.0;2;2.6653;2.5787;224.25835862942714;2.62;242.0;484.0
93;93;the;1181;506;1210;522;514.0;2.0;5;[3716];[np.float64(18.271280670165936)];167.0;167.0;1;2.6872;2.5999;281.0453065701098;2.64;167.0;167.0
94;94;large;1218;506;1264;526;516.0;2.0;5;[3717, 3718];[np.float64(28.00681907872264), np.float64(97.18231093780199)];341.0;233.0;2;2.6762;2.5916;317.50066767299245;2.63;170.5;341.0
95;95;red;277;588;305;603;595.5;79.5;6;[];[];0.0;0.0;0;;;614.2185911458234;;;
96;96;axe;314;592;347;603;597.5;2.0;6;[];[];0.0;0.0;0;;;574.2297996750121;;;
97;97;for;354;588;380;603;595.5;2.0;6;[];[];0.0;0.0;0;;;541.2435979851601;;;
98;98;a;387;592;397;603;597.5;2.0;6;[];[];0.0;0.0;0;;;525.8104531121256;;;
99;99;specific;406;588;478;607;597.5;0.0;6;[3719];[np.float64(22.8755008090626)];359.0;359.0;1;2.7159;2.6603;446.9012207452374;2.69;359.0;359.0
100;100;purpose,;486;592;567;607;599.5;2.0;6;[];[];0.0;0.0;0;;;364.39216485864745;;;
101;101;such;577;588;621;603;595.5;4.0;6;[3722];[np.float64(20.2954174798868)];84.0;84.0;1;2.5503;2.5438;313.2935726083477;2.55;84.0;84.0
102;102;as;630;592;651;603;597.5;2.0;6;[3720];[np.float64(6.326096057891846)];317.0;317.0;1;2.6166;2.5768;288.2974557973493;2.6;317.0;317.0
103;103;clearing;659;588;733;607;597.5;0.0;6;[];[];0.0;0.0;0;;;217.17096241480476;;;
104;104;snow;742;592;791;603;597.5;0.0;6;[3721, 3723];[np.float64(5.498468279838562), np.float64(13.243884325027466)];333.0;133.0;2;2.5858;2.5531;178.0403840911177;2.57;166.5;417.0
105;105;or;799;592;818;603;597.5;0.0;6;[];[];0.0;0.0;0;;;162.14571854226324;;;
