;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;477;770;526;786;778.0;;1;[395, 397, 421, 441, 461, 474];[np.float64(15.833443069457985), np.float64(22.551036298274994), np.float64(34.30142710759094), np.float64(16.266274571418762), np.float64(9.517088890075684), np.float64(32.00345382690432)];1258.0;250.0;6;2.619;2.6372;342.6261988371553;2.63;209.6667;250.0
1;1;is;535;770;548;786;778.0;0.0;1;[394, 408, 411, 422];[np.float64(26.467312622070267), np.float64(2.9659654617310025), np.float64(21.128105640411377), np.float64(13.633349323272682)];799.0;166.0;4;2.647;2.6639;320.6529352789951;2.66;199.75;416.0
2;2;the;556;770;584;786;778.0;0.0;1;[396, 398, 440];[np.float64(39.00039901733396), np.float64(18.034153938293457), np.float64(27.643957376480103)];650.0;334.0;3;2.6093;2.623;284.70559336959485;2.62;216.6667;784.0
3;3;main;593;770;637;786;778.0;0.0;1;[399, 409, 423, 442, 449, 462, 464, 475];[np.float64(17.933732072865244), np.float64(13.625271797180176), np.float64(14.084205055236794), np.float64(13.236084915828412), np.float64(23.701363754272506), np.float64(14.629398155212357), np.float64(16.348739624023438), np.float64(21.991556916991964)];1416.0;300.0;8;2.5729;2.6263;231.81286189733422;2.6;177.0;300.0
4;4;topic;645;770;690;790;780.0;2.0;1;[410, 412, 424];[np.float64(23.76051022395584), np.float64(28.135023253304666), np.float64(17.428452777862503)];567.0;167.0;3;2.6135;2.6391;178.9836053557196;2.63;189.0;700.0
5;5;of;698;770;715;786;778.0;2.0;1;[400, 448, 463];[np.float64(30.823614597320557), np.float64(39.37755353110174), np.float64(21.674019273551284)];592.0;300.0;3;2.4889;2.62;154.1048493471602;2.55;197.3333;300.0
6;6;the;722;770;751;786;778.0;0.0;1;[401, 413, 425, 490];[np.float64(28.383656120300316), np.float64(28.800786531888548), np.float64(29.74541003887464), np.float64(70.74772310256958)];766.0;166.0;4;2.5961;2.611;118.3692298919304;2.6;191.5;166.0
7;7;report;760;771;814;790;780.5;2.5;1;[426, 443, 460, 465, 476];[np.float64(34.53729874747137), np.float64(29.053311824798584), np.float64(31.389244897024923), np.float64(27.901251861027276), np.float64(28.448950358799493)];866.0;233.0;5;2.5363;2.6131;56.93983187166842;2.57;173.2;233.0
8;8;mentioned;823;770;921;786;778.0;2.5;1;[414, 415, 418, 427, 444, 445, 459, 466, 467, 477, 478, 479, 491];[np.float64(31.120387597517606), np.float64(36.765598160879904), np.float64(38.16803789138794), np.float64(32.193684918539816), np.float64(26.01237049102781), np.float64(30.82626748085022), np.float64(15.777129309518045), np.float64(25.635379791259766), np.float64(22.369119195377152), np.float64(27.289189890811258), np.float64(31.81506869372197), np.float64(30.023286472667337), np.float64(16.33619039708924)];2834.0;183.0;13;2.5566;2.5841;16.33619039708924;2.57;218.0;416.0
9;9;in;930;770;944;786;778.0;0.0;1;[];[];0.0;0.0;0;;;63.887382208462206;;;
10;10;the;952;770;981;786;778.0;0.0;1;[403, 416, 428, 446, 457, 468, 480];[np.float64(34.502498700068486), np.float64(38.08650302886963), np.float64(29.257656288147018), np.float64(28.04790191650386), np.float64(20.773055870066695), np.float64(15.457712241581476), np.float64(30.676515752619025)];1432.0;216.0;7;2.6235;2.5777;85.34160989158589;2.6;204.5714;2097.0
11;11;image?;990;770;1058;790;780.0;2.0;1;[402, 417, 429, 447, 458, 469, 481];[np.float64(23.23739137649534), np.float64(35.926316261291504), np.float64(28.94001293182373), np.float64(22.832782011765744), np.float64(18.04292338235041), np.float64(26.482212722301483), np.float64(33.64478778839111)];1291.0;167.0;7;2.6362;2.5786;122.8544433884248;2.61;184.4286;10505.0
