;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Why;500;770;541;790;780.0;;1;[np.float64(5572.0)];[np.float64(15.597239408995051)];317.0;317.0;1;2.575;2.5593;464.81354970483227;2.57;317.0;317.0
1;1;is;549;770;562;786;778.0;2.0;1;[];[];0.0;0.0;0;;;443.87625104944146;;;
2;2;the;570;770;599;786;778.0;0.0;1;[np.float64(5573.0)];[np.float64(22.383448178427557)];117.0;117.0;1;2.4607;2.5084;406.8842310552121;2.48;117.0;117.0
3;3;quote;607;771;660;790;780.5;2.5;1;[];[];0.0;0.0;0;;;345.8221706993622;;;
4;4;"""Little";668;770;720;786;778.0;2.5;1;[np.float64(5574.0)];[np.float64(32.641553183964334)];117.0;117.0;1;2.3889;2.4363;285.92474753358306;2.41;117.0;117.0
5;5;things;728;770;785;790;780.0;2.0;1;[];[];0.0;0.0;0;;;220.8412315294635;;;
6;6;can;793;774;825;786;780.0;0.0;1;[np.float64(5575.0)];[np.float64(2.7924496650696256)];150.0;150.0;1;2.194;2.3851;181.0038036091438;2.29;150.0;150.0
7;7;grow;834;774;879;790;782.0;2.0;1;[];[];0.0;0.0;0;;;126.88030636082203;;;
8;8;"big""";887;770;921;790;780.0;2.0;1;[np.float64(5576.0)];[np.float64(7.785886478424118)];150.0;150.0;1;2.2974;2.353;84.92572289801117;2.33;150.0;150.0
9;9;significant?;930;770;1035;790;780.0;0.0;1;[np.float64(5577.0)];[np.float64(4.825890341671993)];191.0;191.0;1;2.4476;2.4013;4.825890341671993;2.42;191.0;191.0
