;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;257;342;293;358;350.0;;1;[506];[np.float64(0.0)];200.0;200.0;1;2.9277;2.8683;480.05027646435747;2.9;200.0;200.0
1;1;purple;302;342;360;362;352.0;2.0;1;[496, 497, 499, 500, 504, 505, 513, 524, 556, 558, 559, 571];[np.float64(9.25828933071449), np.float64(0.0), np.float64(1.9231096834749906), np.float64(61.693186290692495), np.float64(1.5459510522364326), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)];4282.0;133.0;12;2.7996;2.7788;416.4036252914718;2.79;356.8333;416.0
2;2;color;368;342;414;358;350.0;2.0;1;[498, 507, 514, 525, 557, 560, 572];[np.float64(0.0), np.float64(2.1951970989640017), np.float64(0.08526176761932902), np.float64(0.0), np.float64(2.11066517185526), np.float64(1.8602206642563033), np.float64(4.67651420902564)];1682.0;150.0;7;;2.7153;369.2599216048115;;240.2857;767.0
3;3;image;422;342;478;362;352.0;2.0;1;[508, 512, 515, 526, 561, 573];[np.float64(2.768020114383148), np.float64(0.0), np.float64(1.4056246216233035), np.float64(0.0), np.float64(6.830807345622247), np.float64(6.340987914317338)];1466.0;133.0;6;2.7704;2.7101;311.58874207497405;2.74;244.3333;133.0
4;4;shows;486;342;546;358;350.0;2.0;1;[510, 511, 516, 527, 562, 574];[np.float64(3.8678397046093096), np.float64(12.65644025158241), np.float64(6.731615417712419), np.float64(0.0), np.float64(0.718220823519971), np.float64(1.1051254348269595)];1317.0;350.0;6;2.7763;2.7119;259.0354921242424;2.74;219.5;1566.0
5;5;a;555;346;565;358;352.0;2.0;1;[];[];0.0;0.0;0;;;244.94913523972681;;;
6;6;woman;573;346;641;358;352.0;0.0;1;[517, 528, 563, 575, 576];[np.float64(2.847608999032559), np.float64(0.0), np.float64(5.353676437070874), np.float64(1.9261311228210616), np.float64(0.0)];1668.0;317.0;5;2.7302;2.6889;197.0351480149064;2.71;333.6;317.0
7;7;standing;649;342;730;362;352.0;0.0;1;[518, 529, 577];[np.float64(0.0), np.float64(2.3914767677719055), np.float64(0.0)];625.0;267.0;3;2.7406;2.6941;165.4457922957648;2.72;208.3333;267.0
8;8;on;738;346;760;358;352.0;0.0;1;[564];[np.float64(4.109789404173754)];250.0;250.0;1;2.7682;2.6976;168.98615773596987;2.73;250.0;250.0
9;9;top;768;343;797;362;352.5;0.5;1;[530, 578];[np.float64(1.7104792704039928), np.float64(8.833739631884782)];392.0;126.0;2;2.7024;2.6747;166.97214000442227;2.69;196.0;126.0
10;10;of;805;342;823;358;350.0;2.5;1;[565, 585];[np.float64(4.790261500590589), np.float64(0.2846692410968785)];333.0;150.0;2;2.726;2.6903;180.2348964623484;2.71;166.5;150.0
11;11;a;830;346;840;358;352.0;2.0;1;[];[];0.0;0.0;0;;;190.3770575821508;;;
12;12;mountain,;849;342;941;360;351.0;1.0;1;[531, 566, 579, 584];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)];850.0;200.0;4;2.7285;2.6793;198.15189148058923;2.7;212.5;200.0
13;13;holding;950;342;1018;362;352.0;1.0;1;[501, 532, 567, 580, 583, 587];[np.float64(9.645010226481702), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.2512663213275914), np.float64(0.0)];1051.0;117.0;6;2.7522;2.7101;265.235375309934;2.73;175.1667;117.0
14;14;a;1026;346;1036;358;352.0;0.0;1;[586];[np.float64(0.0)];200.0;200.0;1;2.6998;2.6767;330.19458547386176;2.69;200.0;400.0
15;15;book.;1045;342;1095;358;350.0;2.0;1;[568];[np.float64(0.0)];250.0;250.0;1;2.6823;2.6482;346.6542325587514;2.67;250.0;250.0
16;16;She;1105;342;1141;358;350.0;0.0;1;[534, 569, 581, 588];[np.float64(0.0), np.float64(7.289176934474199), np.float64(4.60577098274689), np.float64(0.7058031153954971)];751.0;133.0;4;2.7167;2.6762;400.11284872261075;2.7;187.75;133.0
17;17;has;1150;342;1182;358;350.0;0.0;1;[533, 570, 582, 589];[np.float64(3.890810711084896), np.float64(0.48430322956392047), np.float64(0.0), np.float64(0.0)];833.0;183.0;4;2.7182;2.6656;441.3118430140326;2.69;208.25;316.0
18;18;long;1191;342;1230;362;352.0;2.0;1;[535];[np.float64(0.0)];266.0;266.0;1;2.7277;2.6408;478.04884228490585;2.68;266.0;266.0
19;19;hair;1238;342;1273;358;350.0;2.0;1;[536, 590];[np.float64(0.0), np.float64(0.43573423334055406)];399.0;133.0;2;2.7228;2.6701;523.6899277582236;2.7;199.5;133.0
20;20;and;263;425;297;440;432.5;82.5;2;[];[];0.0;0.0;0;;;453.7399553146516;;;
21;21;wears;305;429;362;440;434.5;2.0;2;[519, 537, 591];[np.float64(0.0), np.float64(3.4855845466278197), np.float64(1.6248794404529008)];999.0;316.0;3;2.7323;2.7489;390.14464374272364;2.74;333.0;316.0
22;22;a;364;421;374;448;434.5;0.0;2;[];[];0.0;0.0;0;;;376.69787823900253;;;
23;23;black;389;425;438;440;432.5;2.0;2;[539, 592];[np.float64(0.0), np.float64(0.0)];550.0;283.0;2;2.614;2.6423;316.51163286631794;2.63;275.0;283.0
24;24;dress;446;425;498;440;432.5;0.0;2;[540, 541, 593, 594];[np.float64(0.5514670004130267), np.float64(0.0), np.float64(0.0), np.float64(3.438824909032064)];1016.0;183.0;4;2.6357;2.6419;259.3467726842358;2.64;254.0;333.0
25;25;with;505;425;543;440;432.5;0.0;2;[542, 595];[np.float64(2.856284444188407), np.float64(3.6932244687467346)];349.0;216.0;2;2.6762;2.6634;217.47781397937607;2.67;174.5;216.0
26;26;white;551;425;601;440;432.5;0.0;2;[596];[np.float64(1.094446425272281)];233.0;233.0;1;2.6316;2.6157;165.94887719778774;2.62;233.0;233.0
27;27;sleeves.;609;425;687;440;432.5;0.0;2;[538, 543, 545, 546, 597, 600];[np.float64(4.268564850849696), np.float64(0.6423008377487918), np.float64(3.838515556732069), np.float64(0.5734088356430789), np.float64(0.0), np.float64(13.923831694834973)];1210.0;117.0;6;2.7412;2.706;103.08890823997594;2.72;201.6667;1116.0
28;28;The;696;425;732;440;432.5;0.0;2;[547];[np.float64(1.2877854586233752)];184.0;184.0;1;2.7497;2.6862;87.5966556075606;2.72;184.0;184.0
