;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;568;770;617;786;778.0;;1;[];[];0.0;0.0;0;;;307.52186460119884;;;
1;1;is;625;770;638;786;778.0;0.0;1;[];[];0.0;0.0;0;;;286.52192733008144;;;
2;2;the;646;770;675;786;778.0;0.0;1;[];[];0.0;0.0;0;;;249.52206354265218;;;
3;3;size;683;770;719;786;778.0;0.0;1;[np.float64(4069.0), np.float64(4091.0)];[np.float64(14.825453281402588), np.float64(37.245692048753995)];450.0;100.0;2;2.6741;2.2653;205.52228936526012;2.47;225.0;100.0
4;4;of;727;770;745;786;778.0;0.0;1;[];[];0.0;0.0;0;;;179.52247483738074;;;
5;5;the;752;770;780;786;778.0;0.0;1;[];[];0.0;0.0;0;;;144.52282989311874;;;
6;6;bowl;789;770;831;786;778.0;0.0;1;[np.float64(4070.0)];[np.float64(0.0)];216.0;216.0;1;2.0615;2.251;93.52382300454335;2.16;216.0;216.0
7;7;in;840;770;854;786;778.0;0.0;1;[np.float64(4077.0)];[np.float64(0.0)];133.0;133.0;1;2.2187;2.3447;70.52474081904244;2.28;133.0;133.0
8;8;the;862;770;891;786;778.0;0.0;1;[np.float64(4071.0)];[np.float64(0.0)];100.0;100.0;1;2.1327;2.2397;33.52885952775608;2.19;100.0;100.0
9;9;image?;900;770;967;790;780.0;2.0;2;[np.float64(4072.0), np.float64(4078.0), np.float64(4079.0), np.float64(4092.0)];[np.float64(0.0), np.float64(4.617014567057254), np.float64(0.18181962966923493), np.float64(0.0)];868.0;217.0;4;2.3667;2.3361;0.0;2.35;217.0;1351.0
