text;attention
The;0.0088659795
quote;0.008854627
"""Little";0.008907976
things;0.0088569345
can;0.008877359
grow;0.008873782
"big""";0.008923416
is;0.008866173
significant;0.008852411
because;0.008847971
it;0.008858055
emphasizes;0.008864467
the;0.008871178
importance;0.008845298
of;0.008852542
paying;0.008859702
attention;0.00886176
to;0.008854016
small;0.00884933
details;0.008849886
and;0.008856848
considering;0.008857615
their;0.00885552
potential;0.00885104
impact.;0.008866487
It;0.008856312
suggests;0.011951433
that;0.008862369
seemingly;0.008859174
insignificant;0.012931088
occurrences;0.0088624265
or;0.008876385
actions;0.008846341
can;0.008869385
have;0.008848212
a;0.008855463
significant;0.008850835
impact;0.008858116
on;0.008849057
the;0.008852544
bigger;0.008853564
picture,;0.008879168
and;0.008854958
that;0.008865123
one;0.008854381
should;0.008849708
not;0.008855131
underestimate;0.0088932775
the;0.008856733
power;0.00884587
of;0.008855103
small;0.008852349
things.;0.008862791
This;0.0088553745
quote;0.008870238
can;0.008868567
be;0.008867861
applied;0.008856778
in;0.008855057
various;0.008859423
contexts,;0.008893968
such;0.008849781
as;0.008851115
personal;0.008848381
growth,;0.008871536
business,;0.008864065
or;0.008857604
even;0.008848504
global;0.008868017
issues,;0.008867071
as;0.008851648
it;0.008858337
reminds;0.008888551
us;0.008866379
to;0.008849926
be;0.008847775
mindful;0.0088848
of;0.008862765
our;0.008845651
actions;0.008848905
and;0.008853028
the;0.008847903
potential;0.0088511
consequences;0.008857157
they;0.008851838
may;0.008851955
have.;0.008869103
It;0.00885301
encourages;0.008906491
us;0.00887538
to;0.008852305
take;0.008848122
a;0.008852711
holistic;0.008891713
view;0.008874086
of;0.008851977
life;0.008850086
and;0.008854577
recognize;0.008857655
the;0.008856465
interconnectedness;0.008906569
of;0.008855904
all;0.008847381
things,;0.008867869
even;0.008856551
if;0.008860888
they;0.008853381
appear;0.008880924
small;0.008854939
at;0.0088499505
first;0.008854882
glance.;0.00925844
