text;attention
The;0.020871984
website;0.020782959
mentioned;0.02081563
in;0.020796135
the;0.020777334
image;0.020771908
is;0.020784633
"""Google"".";0.020908015
It;0.020878056
appears;0.0207952
to;0.020811163
be;0.020774834
a;0.020767137
search;0.020766368
engine,;0.020874789
and;0.020805573
it;0.020789662
has;0.020780541
an;0.020782983
interesting;0.02076868
photo;0.020780083
of;0.02093636
a;0.020782495
girl;0.020774629
standing;0.020849703
next;0.020811306
to;0.02079256
a;0.020770026
flower;0.020767782
with;0.0208444
a;0.02078959
blue;0.020779867
sky;0.020803042
behind;0.02084237
her.;0.020859089
There;0.021027332
are;0.020842033
also;0.020818094
words;0.020810097
written;0.02101891
on;0.02086013
the;0.020837102
page;0.020805148
that;0.020876978
mention;0.02083603
Google;0.020857804
as;0.021064233
well.;0.021059217
