text;attention
In;6.3006897e-17
this;5.719384e-17
scene,;1.1515809e-16
there;5.996493e-17
is;5.6430996e-17
a;5.847337e-17
person;8.1572754e-17
reclining;1.6639541e-16
on;5.874479e-17
a;5.622536e-17
couch;1.2631682e-16
in;6.155885e-17
what;6.2303495e-17
appears;6.0868827e-17
to;4.956422e-17
be;5.0796536e-17
a;5.2958045e-17
living;6.171732e-17
room;8.244275e-17
with;5.645446e-17
the;4.9656764e-17
lights;6.551106e-17
dimmed.;1.0
They;7.4223274e-17
seem;6.117773e-17
relaxed,;9.793755e-17
possibly;5.4662044e-17
watching;5.792899e-17
TV;6.70902e-17
or;5.357841e-17
looking;5.5028177e-17
at;5.4962297e-17
a;4.8936723e-17
mobile;5.755783e-17
device.;1.3171599e-16
The;5.865321e-17
individual;6.0155095e-17
has;5.742558e-17
one;5.0235198e-17
leg;6.041657e-17
crossed;6.1917764e-17
over;5.4961672e-17
the;4.9684805e-17
other;5.011844e-17
and;5.3316012e-17
is;5.1964456e-17
holding;5.815726e-17
a;5.1024345e-17
small;5.0831814e-17
dog;7.1210933e-17
in;5.097629e-17
their;4.952642e-17
lap,;6.552955e-17
suggesting;7.050491e-17
a;5.3565536e-17
moment;5.8906814e-17
of;5.4333987e-17
rest;5.7923905e-17
and;5.0496885e-17
companionship.;1.3425086e-16
The;6.303382e-17
room;6.727215e-17
is;5.8113356e-17
cluttered,;1.01052586e-16
with;5.9665107e-17
various;5.4337306e-17
items;5.897629e-17
strewn;6.019412e-17
about,;5.4912213e-17
including;5.5177625e-17
on;5.1740945e-17
the;4.968746e-17
kitchen;5.6877707e-17
counter;5.180098e-17
and;5.0201294e-17
the;4.9528687e-17
coffee;4.918827e-17
table.;6.827291e-17
This;6.1460294e-17
setting;5.809119e-17
gives;5.3382362e-17
the;4.9158252e-17
impression;5.2104596e-17
of;5.5274323e-17
a;5.787752e-17
casual,;7.08465e-17
lived-in;6.5435876e-17
space;5.2918056e-17
where;5.347122e-17
someone;5.3052668e-17
is;5.277835e-17
unwinding;5.5031532e-17
after;5.5204995e-17
a;4.7742417e-17
day's;1.1700503e-16
activities.;5.9549824e-17
The;5.185258e-17
overall;4.947109e-17
atmosphere;5.4085218e-17
is;5.0658758e-17
one;4.8145144e-17
of;5.220308e-17
domestic;5.0533112e-17
life;4.918845e-17
and;4.862466e-17
informality.;4.9543046e-17
