;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;326;425;362;440;432.5;;1;[];[];0.0;0.0;0;;;599.3880767822266;;;
1;1;predominant;370;425;489;444;434.5;2.0;1;[np.float64(2905.0), np.float64(2925.0)];[np.float64(3.074538421630905), np.float64(3.032906972445062)];467.0;250.0;2;2.6119;2.6452;472.38807678222656;2.63;233.5;250.0
2;2;airplane;496;425;571;444;434.5;0.0;1;[np.float64(2906.0), np.float64(2924.0)];[np.float64(0.0), np.float64(0.0)];317.0;150.0;2;2.6178;2.65;390.38807678222656;2.63;158.5;150.0
3;3;on;579;429;602;440;434.5;0.0;1;[];[];0.0;0.0;0;;;359.38807678222656;;;
4;4;display;610;425;676;444;434.5;0.0;1;[np.float64(2907.0)];[np.float64(0.0)];167.0;167.0;1;2.7125;2.7372;285.38807678222656;2.72;167.0;167.0
5;5;is;685;425;698;440;432.5;2.0;1;[np.float64(2908.0)];[np.float64(0.0)];183.0;183.0;1;2.7309;2.7517;263.38807678222656;2.74;183.0;183.0
6;6;blue,;707;425;751;442;433.5;1.0;1;[np.float64(2926.0)];[np.float64(0.0)];233.0;233.0;1;2.4775;2.485;210.38807678222656;2.48;233.0;233.0
7;7;with;760;425;798;440;432.5;1.0;1;[np.float64(2921.0)];[np.float64(13.010378030630193)];217.0;217.0;1;2.6337;2.645;163.38807678222656;2.64;217.0;217.0
8;8;additional;806;425;897;440;432.5;0.0;1;[np.float64(2909.0), np.float64(2920.0), np.float64(2923.0)];[np.float64(3.513503074645996), np.float64(3.4397616386413006), np.float64(1.021074008941639)];850.0;300.0;3;2.6838;2.6867;64.38807678222656;2.69;283.3333;300.0
9;9;stripes;905;425;968;444;434.5;2.0;1;[np.float64(2910.0), np.float64(2911.0), np.float64(2922.0), np.float64(2927.0)];[np.float64(1.2316984176635515), np.float64(0.0), np.float64(6.840744086674306), np.float64(0.0)];735.0;92.0;4;2.6355;2.6219;0.0;2.63;183.75;201.0
10;10;in;977;425;991;440;432.5;2.0;1;[np.float64(2916.0)];[np.float64(0.0)];250.0;250.0;1;2.7329;2.7047;15.611923217773438;2.72;250.0;250.0
11;11;red,;1000;425;1034;442;433.5;1.0;1;[np.float64(2912.0), np.float64(2917.0)];[np.float64(0.16824922561642097), np.float64(0.0)];335.0;251.0;2;2.7358;2.701;38.61192321777344;2.72;167.5;251.0
12;12;white,;1043;425;1098;442;433.5;0.0;1;[np.float64(2913.0), np.float64(2915.0), np.float64(2918.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];492.0;234.0;3;2.7004;2.6796;81.61192321777344;2.69;164.0;234.0
13;13;and;1107;425;1141;440;432.5;1.0;1;[np.float64(2914.0), np.float64(2919.0)];[np.float64(0.0), np.float64(0.0)];425.0;300.0;2;2.7081;2.7056;145.61192321777344;2.71;212.5;2935.0
14;14;green.;1150;429;1209;444;436.5;4.0;1;[];[];0.0;0.0;0;;;188.61192321777344;;;
