text;attention
The;0.011205565
image;0.011297103
features;0.011237714
a;0.011223757
man;0.011232675
and;0.011210394
a;0.011230712
young;0.0112158125
boy;0.011215439
sitting;0.011215603
at;0.011218788
a;0.011220379
table,;0.01121859
enjoying;0.011240354
a;0.011216178
meal;0.011227334
together.;0.011237895
The;0.01121732
man;0.011243917
is;0.011211829
holding;0.0112149
a;0.0112076
doughnut,;0.011267032
while;0.011238849
the;0.011214906
boy;0.011210128
is;0.0112072695
holding;0.011210374
a;0.011205803
bagel.;0.011246404
They;0.011219445
are;0.011230345
both;0.0112112025
sitting;0.011209562
at;0.011211704
the;0.01121706
table,;0.011222391
surrounded;0.0112135
by;0.011207742
various;0.011219811
food;0.011214959
items,;0.011235644
including;0.011214204
a;0.011209483
plate;0.011223596
of;0.011208768
doughnuts,;0.011323226
a;0.01122086
bagel,;0.011283317
and;0.011213836
a;0.011206133
cup;0.011209464
of;0.011203208
coffee.;0.011233641
There;0.011219984
are;0.011240611
also;0.0112235015
a;0.011212019
few;0.011219435
other;0.0112098865
doughnuts;0.011283664
scattered;0.011444485
around;0.011215682
the;0.0112310415
table,;0.011233824
indicating;0.011232751
that;0.011213825
they;0.011213888
are;0.011219935
part;0.011220123
of;0.011210917
the;0.011237514
meal.;0.01127611
The;0.011213546
scene;0.011241174
is;0.011218171
warm;0.011234188
and;0.011218886
inviting,;0.011319563
showcasing;0.011312876
a;0.011218507
father;0.011238327
and;0.011247798
son;0.011300346
enjoying;0.011291277
a;0.011229529
casual;0.0113218
meal;0.011372935
together.;0.011338253
