text;attention
The;0.94645494
main;0.0009769541
topic;0.0009903908
of;0.0008579239
the;0.00079796417
report;0.0012011188
mentioned;0.0009847248
in;0.0014643839
the;0.0008584796
image;0.0014326206
is;0.0014724979
"""Access";0.0013611615
to;0.0010665032
Justice;0.0012682189
for;0.0012443109
Internally;0.0012156483
Displaced;0.0030426104
and;0.0012317586
Ethnic;0.0011108109
Minority;0.0015097572
"Women.""";0.0030239858
The;0.0010300011
report;0.0010964901
appears;0.0007958761
to;0.00083875924
be;0.0007954345
an;0.00080560066
analytical;0.0009467451
study;0.0007752115
conducted;0.0007555903
in;0.0007332825
2015,;0.001801625
focusing;0.0007410373
on;0.0008207644
the;0.0007570331
challenges;0.00087216665
and;0.0007216565
issues;0.00074090797
faced;0.0007446211
by;0.0007821504
women;0.00079049135
who;0.00078609574
are;0.0007779729
internally;0.00091086235
displaced;0.00096310145
or;0.00076288846
belong;0.0006933819
to;0.0007338078
ethnic;0.00067241123
minorities;0.00070218375
in;0.0006756729
accessing;0.00073567167
justice.;0.0006737007
