text;attention
In;0.014541454
this;0.0136416145
scene,;0.63051033
there;0.004984718
is;0.009493792
a;0.0108506605
person;0.0029701067
reclining;0.103127934
on;0.0079103615
a;0.0060728495
couch;0.010710439
in;0.006585905
what;0.0015146006
appears;0.0017428374
to;0.0056227674
be;0.002466694
a;0.003763373
living;0.0012769526
room;0.0013630529
with;0.0033000668
the;0.0035938516
lights;0.0012357507
dimmed.;0.021274252
They;0.0010805693
seem;0.0011122408
relaxed,;0.048535097
possibly;0.001151049
watching;0.001122013
TV;0.0009599305
or;0.0015807534
looking;0.0010694724
at;0.00183356
a;0.0018903549
mobile;0.00089329353
device.;0.003457998
The;0.0013627564
individual;0.0008958383
has;0.0013865564
one;0.0010400459
leg;0.00080369244
crossed;0.00096252386
over;0.0010188165
the;0.0015700758
other;0.00081318436
and;0.0016091663
is;0.0012332149
holding;0.0008628996
a;0.0013092108
small;0.0007780218
dog;0.0007866788
in;0.0013964643
their;0.0010179477
lap,;0.0027954052
suggesting;0.0008513593
a;0.001131437
moment;0.00081564795
of;0.0011931732
rest;0.0006986168
and;0.0011726103
companionship.;0.0028271459
The;0.000896832
room;0.0006897583
is;0.0009077256
cluttered,;0.0057530697
with;0.00087843364
various;0.00062771793
items;0.0006642022
strewn;0.0009944808
about,;0.0017404092
including;0.0006702348
on;0.0008156919
the;0.0008178563
kitchen;0.0006092203
counter;0.00057932636
and;0.0008055402
the;0.0007679576
coffee;0.00059426355
table.;0.0009827461
This;0.0006320738
setting;0.00058436417
gives;0.00059949764
the;0.0007030363
impression;0.0005840728
of;0.0006961181
a;0.0006563842
casual,;0.0011941334
lived-in;0.001022137
space;0.0005165142
where;0.00053180766
someone;0.00052176486
is;0.00057204487
unwinding;0.0006510185
after;0.0005180296
a;0.000554567
day's;0.0007273657
activities.;0.00061870203
The;0.0005052613
overall;0.00048130087
atmosphere;0.00047941768
is;0.00048770756
one;0.00046857013
of;0.00047880696
domestic;0.00046259272
life;0.0004517113
and;0.00045588022
informality.;0.0004765538
