;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;251;220;288;235;227.5;;1;[];[];0.0;0.0;0;;;1021.3209292196292;;;
1;1;image;296;220;352;239;229.5;2.0;1;[];[];0.0;0.0;0;;;957.3500863848977;;;
2;2;depicts;360;220;428;239;229.5;0.0;1;[];[];0.0;0.0;0;;;882.0901386368259;;;
3;3;a;436;224;446;235;229.5;0.0;1;[];[];0.0;0.0;0;;;864.8854943241986;;;
4;4;man;455;224;494;235;229.5;0.0;1;[];[];0.0;0.0;0;;;817.4799963722215;;;
5;5;and;503;220;537;235;227.5;2.0;1;[];[];0.0;0.0;0;;;775.0747149479689;;;
6;6;a;545;224;555;235;229.5;2.0;1;[];[];0.0;0.0;0;;;757.3435802644615;;;
7;7;woman;563;224;631;235;229.5;0.0;1;[];[];0.0;0.0;0;;;682.6339600012269;;;
8;8;sitting;640;220;695;239;229.5;0.0;1;[];[];0.0;0.0;0;;;619.1250849271744;;;
9;9;on;703;224;726;235;229.5;0.0;1;[];[];0.0;0.0;0;;;589.710865018537;;;
10;10;a;734;224;744;235;229.5;0.0;1;[];[];0.0;0.0;0;;;572.1812554925484;;;
11;11;couch;752;220;809;235;227.5;2.0;1;[];[];0.0;0.0;0;;;509.1532468233777;;;
12;12;in;818;220;832;235;227.5;0.0;1;[];[];0.0;0.0;0;;;486.9752257150984;;;
13;13;a;840;224;850;235;229.5;2.0;1;[];[];0.0;0.0;0;;;469.67366891959017;;;
14;14;living;859;220;906;239;229.5;0.0;1;[];[];0.0;0.0;0;;;414.9750976698813;;;
15;15;room.;915;224;967;235;229.5;0.0;1;[];[];0.0;0.0;0;;;358.892054218471;;;
16;16;They;976;220;1024;239;229.5;0.0;1;[];[];0.0;0.0;0;;;304.8999087726427;;;
17;17;are;1032;224;1061;235;229.5;0.0;1;[];[];0.0;0.0;0;;;273.6636917393963;;;
18;18;facing;1069;220;1126;239;229.5;0.0;1;[];[];0.0;0.0;0;;;216.58262856063246;;;
19;19;each;1134;220;1179;235;227.5;2.0;1;[];[];0.0;0.0;0;;;179.5311640353108;;;
20;20;other;1187;220;1237;235;227.5;0.0;1;[];[];0.0;0.0;0;;;146.52910571937457;;;
21;21;and;1244;220;1277;235;227.5;0.0;1;[];[];0.0;0.0;0;;;134.05086336852852;;;
22;22;appear;266;306;333;321;313.5;86.0;2;[];[];0.0;0.0;0;;;968.8535004783657;;;
23;23;to;339;302;357;317;309.5;4.0;2;[];[];0.0;0.0;0;;;945.084038206815;;;
24;24;be;365;302;387;317;309.5;0.0;2;[];[];0.0;0.0;0;;;915.1273029658205;;;
25;25;engaged;395;302;477;321;311.5;2.0;2;[];[];0.0;0.0;0;;;825.043625463602;;;
26;26;in;486;302;500;317;309.5;2.0;2;[];[];0.0;0.0;0;;;802.3192920674218;;;
27;27;a;508;306;519;317;311.5;2.0;2;[];[];0.0;0.0;0;;;783.3570084057203;;;
28;28;conversation;527;302;649;317;309.5;2.0;2;[];[];0.0;0.0;0;;;653.6738344510026;;;
29;29;or;657;306;676;317;311.5;2.0;2;[];[];0.0;0.0;0;;;626.7561001458647;;;
30;30;watching;682;302;767;321;311.5;0.0;2;[];[];0.0;0.0;0;;;535.7365805443512;;;
31;31;something;776;302;874;321;311.5;0.0;2;[];[];0.0;0.0;0;;;429.2285186836812;;;
32;32;together.;882;302;966;321;311.5;0.0;2;[];[];0.0;0.0;0;;;337.9001155509158;;;
33;33;The;974;302;1011;317;309.5;2.0;2;[];[];0.0;0.0;0;;;294.0342172699929;;;
34;34;couch;1019;302;1075;317;309.5;0.0;2;[];[];0.0;0.0;0;;;231.21913666619943;;;
35;35;is;1084;302;1098;317;309.5;0.0;2;[];[];0.0;0.0;0;;;208.82081043360205;;;
36;36;positioned;1106;302;1203;321;311.5;2.0;2;[];[];0.0;0.0;0;;;108.01483617944416;;;
37;37;in;1212;302;1226;317;309.5;2.0;2;[];[];0.0;0.0;0;;;89.90254356978318;;;
38;38;the;1234;302;1264;317;309.5;0.0;2;[];[];0.0;0.0;0;;;62.00306226226737;;;
39;39;center;274;384;334;398;391.0;81.5;3;[];[];0.0;0.0;0;;;966.9150424062459;;;
40;40;of;341;383;359;399;391.0;0.0;3;[];[];0.0;0.0;0;;;941.9014486119514;;;
41;41;the;366;383;395;398;390.5;0.5;3;[];[];0.0;0.0;0;;;905.9068983783753;;;
42;42;room,;403;387;455;401;394.0;3.5;3;[];[];0.0;0.0;0;;;846.0024648037141;;;
43;43;with;464;383;502;398;390.5;3.5;3;[];[];0.0;0.0;0;;;798.9259953509844;;;
44;44;a;510;387;520;398;392.5;2.0;3;[];[];0.0;0.0;0;;;781.0222852567769;;;
45;45;dining;528;383;584;402;392.5;0.0;3;[np.float64(1712.0)];[np.float64(1.0538746985522494)];67.0;67.0;1;2.2826;2.4707;716.9444881570428;2.38;67.0;67.0
46;46;table;592;383;638;398;390.5;2.0;3;[];[];0.0;0.0;0;;;662.9591643133966;;;
47;47;and;646;383;680;398;390.5;0.0;3;[];[];0.0;0.0;0;;;620.9723435479167;;;
48;48;a;685;379;693;407;393.0;2.5;3;[];[];0.0;0.0;0;;;607.8841996384709;;;
49;49;kitchen;707;383;774;398;390.5;2.5;3;[np.float64(1713.0), np.float64(1714.0)];[np.float64(6.654800047139935), np.float64(3.785652438077136)];401.0;234.0;2;2.3212;2.4431;527.0094506236803;2.38;200.5;401.0
50;50;area;783;387;824;398;392.5;2.0;3;[];[];0.0;0.0;0;;;477.1866607359983;;;
51;51;visible;832;383;892;398;390.5;2.0;3;[np.float64(1715.0)];[np.float64(0.0)];166.0;166.0;1;2.4124;2.4823;409.0801678523559;2.45;166.0;166.0
52;52;in;900;383;914;398;390.5;0.0;3;[];[];0.0;0.0;0;;;387.0981194231279;;;
