;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;378;425;415;440;432.5;;1;[];[];0.0;0.0;0;;;236.04034802432798;;;
1;1;man;423;429;462;440;434.5;2.0;1;[np.float64(1349.0), np.float64(1350.0)];[np.float64(24.34118757247927), np.float64(12.586981903422952)];275.0;91.0;2;2.4346;2.6293;189.18274066926415;2.53;137.5;275.0
2;2;is;471;425;485;440;432.5;2.0;1;[];[];0.0;0.0;0;;;166.28171430693692;;;
3;3;performing;494;425;594;444;434.5;2.0;1;[np.float64(1351.0)];[np.float64(10.465721845626888)];134.0;134.0;1;2.3999;2.5401;57.82062353780513;2.47;134.0;134.0
4;4;a;599;421;608;448;434.5;0.0;1;[np.float64(1353.0)];[np.float64(5.329509598868299)];116.0;116.0;1;2.3884;2.4793;43.29720979604054;2.43;116.0;116.0
5;5;trick;621;425;660;440;432.5;2.0;1;[np.float64(1352.0), np.float64(1364.0)];[np.float64(18.209412574768123), np.float64(16.43608170747757)];550.0;150.0;2;2.3706;2.5156;16.43608170747757;2.44;275.0;266.0
6;6;on;668;429;690;440;434.5;2.0;1;[];[];0.0;0.0;0;;;24.03198906380958;;;
7;7;his;699;425;725;440;432.5;2.0;1;[np.float64(1355.0)];[np.float64(16.838992186955068)];116.0;116.0;1;2.3932;2.538;51.24019014477097;2.47;116.0;116.0
8;8;skateboard,;733;425;845;442;433.5;1.0;1;[np.float64(1354.0), np.float64(1356.0), np.float64(1363.0)];[np.float64(8.329415538094281), np.float64(16.530156396812693), np.float64(2.0148377418518635)];542.0;183.0;3;2.3961;2.543;83.78561265335266;2.47;180.6667;466.0
9;9;jumping;852;425;927;444;434.5;1.0;1;[np.float64(1357.0)];[np.float64(2.814837282354233)];183.0;183.0;1;2.4069;2.6043;201.91592559890168;2.51;183.0;183.0
10;10;in;936;425;950;440;432.5;2.0;1;[np.float64(1359.0)];[np.float64(0.0)];166.0;166.0;1;2.3307;2.5537;286.0052531073696;2.44;166.0;166.0
11;11;the;958;425;987;440;432.5;0.0;1;[np.float64(1358.0)];[np.float64(0.0)];200.0;200.0;1;2.3756;2.5652;307.9714901910266;2.47;200.0;366.0
12;12;air;995;425;1019;440;432.5;0.0;1;[np.float64(1360.0)];[np.float64(0.0)];200.0;200.0;1;2.3065;2.517;344.9244126467173;2.41;200.0;200.0
13;13;while;1025;425;1074;440;432.5;0.0;1;[np.float64(1361.0)];[np.float64(0.0)];391.0;391.0;1;2.3385;2.5152;374.89305921441576;2.43;391.0;391.0
14;14;riding;1082;425;1133;444;434.5;2.0;1;[np.float64(1362.0)];[np.float64(0.0)];191.0;191.0;1;2.4171;2.5759;431.71174696510013;2.5;191.0;783.0
15;15;it.;1142;425;1156;440;432.5;2.0;1;[];[];0.0;0.0;0;;;491.8073117962354;;;
