;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;306;425;342;440;432.5;;1;[];[];0.0;0.0;0;;;843.1471933891859;;;
1;1;man;351;429;390;440;434.5;2.0;1;[];[];0.0;0.0;0;;;795.3857595287025;;;
2;2;in;399;425;413;440;432.5;2.0;1;[];[];0.0;0.0;0;;;772.2184223499326;;;
3;3;the;421;425;450;440;432.5;0.0;1;[];[];0.0;0.0;0;;;735.2609912837464;;;
4;4;image;459;425;515;444;434.5;2.0;1;[np.float64(1311.0)];[np.float64(10.116909113797306)];184.0;184.0;1;2.3774;2.5453;670.3471471151917;2.46;184.0;184.0
5;5;is;524;425;537;440;432.5;2.0;1;[];[];0.0;0.0;0;;;648.3802177317089;;;
6;6;riding;546;425;596;444;434.5;2.0;1;[np.float64(1312.0), np.float64(1314.0)];[np.float64(2.9586249351501124), np.float64(5.977259840284091)];483.0;250.0;2;2.3921;2.5251;589.4810847967036;2.46;241.5;250.0
7;7;skis;605;425;641;440;432.5;2.0;1;[np.float64(1313.0)];[np.float64(7.941536222185391)];233.0;233.0;1;2.4173;2.5262;544.5726971607082;2.47;233.0;466.0
8;8;down;649;425;699;440;432.5;0.0;1;[np.float64(1315.0), np.float64(1316.0)];[np.float64(9.877716963749), np.float64(19.649049043655396)];333.0;233.0;2;2.3649;2.4286;486.7157385179385;2.4;166.5;333.0
9;9;a;708;429;718;440;434.5;2.0;1;[];[];0.0;0.0;0;;;468.09628608648995;;;
10;10;snow-covered;726;425;860;440;432.5;2.0;1;[np.float64(1317.0)];[np.float64(15.56286212801939)];267.0;267.0;1;2.3016;2.4261;326.3790105647114;2.36;267.0;267.0
11;11;slope;869;425;919;444;434.5;2.0;1;[np.float64(1319.0)];[np.float64(25.874674115862206)];117.0;117.0;1;2.2129;2.3698;267.82139780921216;2.29;117.0;117.0
12;12;while;927;425;975;440;432.5;2.0;1;[np.float64(1318.0), np.float64(1320.0)];[np.float64(21.92426781654359), np.float64(31.515652418136654)];367.0;167.0;2;2.2113;2.405;212.46783011656424;2.31;183.5;484.0
13;13;holding;984;425;1051;444;434.5;2.0;1;[np.float64(1321.0)];[np.float64(32.36452553488988)];184.0;184.0;1;2.2428;2.3796;138.1808804666226;2.31;184.0;184.0
14;14;an;1059;429;1081;440;434.5;0.0;1;[];[];0.0;0.0;0;;;110.89041078291986;;;
15;15;ax;1090;429;1111;440;434.5;0.0;1;[];[];0.0;0.0;0;;;83.63212287630913;;;
16;16;in;1120;425;1134;440;432.5;2.0;1;[np.float64(1322.0)];[np.float64(40.23680610656743)];334.0;334.0;1;2.2847;2.4085;61.99288130395297;2.35;334.0;334.0
17;17;his;1143;425;1168;440;432.5;0.0;1;[];[];0.0;0.0;0;;;39.67097102397598;;;
18;18;hand.;1177;425;1228;440;432.5;0.0;1;[np.float64(1323.0)];[np.float64(36.13483798503876)];208.0;208.0;1;2.2964;2.3874;36.13483798503876;2.34;208.0;208.0
