text;attention
In;7.304297e-18
this;6.233817e-18
scene,;1.1762344e-17
there;6.174084e-18
is;6.27447e-18
a;6.146589e-18
person;7.807395e-18
reclining;1.2894087e-17
on;6.1165097e-18
a;6.059334e-18
couch;1.0070849e-17
in;6.0706475e-18
what;6.4247114e-18
appears;6.7298037e-18
to;5.942884e-18
be;5.8872855e-18
a;5.9805216e-18
living;6.848102e-18
room;7.575591e-18
with;6.179692e-18
the;5.8733335e-18
lights;7.052531e-18
dimmed.;1.0
They;7.0302105e-18
seem;6.396491e-18
relaxed,;9.570528e-18
possibly;6.5372224e-18
watching;6.2333887e-18
TV;7.0915956e-18
or;6.4508904e-18
looking;6.207146e-18
at;5.818786e-18
a;5.7491083e-18
mobile;6.5827914e-18
device.;9.260235e-18
The;6.077112e-18
individual;6.5995625e-18
has;5.8922966e-18
one;5.922561e-18
leg;7.405722e-18
crossed;7.461443e-18
over;6.2307504e-18
the;5.9711757e-18
other;6.269279e-18
and;6.2201347e-18
is;5.9466486e-18
holding;6.1034345e-18
a;6.0169056e-18
small;5.7900455e-18
dog;8.409792e-18
in;6.065254e-18
their;5.9588193e-18
lap,;7.334201e-18
suggesting;6.1233033e-18
a;6.055151e-18
moment;6.4378363e-18
of;6.092896e-18
rest;7.015209e-18
and;6.0630337e-18
companionship.;8.940813e-18
The;6.1005244e-18
room;6.2644493e-18
is;5.8781973e-18
cluttered,;7.767084e-18
with;6.1080923e-18
various;5.9168924e-18
items;6.0672904e-18
strewn;6.4485776e-18
about,;6.1008276e-18
including;5.968557e-18
on;5.734324e-18
the;5.948282e-18
kitchen;6.5123822e-18
counter;6.2486737e-18
and;5.8578267e-18
the;5.7713016e-18
coffee;6.0119503e-18
table.;6.4791283e-18
This;6.093059e-18
setting;5.976098e-18
gives;5.8017857e-18
the;5.6679495e-18
impression;6.0306248e-18
of;5.873759e-18
a;5.941388e-18
casual,;6.6556888e-18
lived-in;6.869688e-18
space;5.920505e-18
where;5.8870386e-18
someone;5.834745e-18
is;5.8236716e-18
unwinding;6.67649e-18
after;5.8732665e-18
a;5.694693e-18
day's;1.1290741e-17
activities.;6.2633264e-18
The;5.7667682e-18
overall;5.779034e-18
atmosphere;6.050672e-18
is;5.842273e-18
one;5.663195e-18
of;5.9706517e-18
domestic;6.123117e-18
life;5.838775e-18
and;5.6567606e-18
informality.;6.174437e-18
