text;attention
The;0.02281643
purple;0.021460602
color;0.020271543
image;0.02707081
shows;0.03183997
a;0.022251502
woman;0.029751679
standing;0.026131773
on;0.022510886
top;0.02117144
of;0.018676685
a;0.018997457
mountain,;0.03220489
holding;0.022647578
a;0.017131206
book.;0.04072488
She;0.021850573
has;0.025526028
long;0.019588908
hair;0.021872915
and;0.021007614
wears;0.027011836
a;0.019176915
black;0.01987029
dress;0.025121843
with;0.01722081
white;0.01734981
sleeves.;0.035865396
The;0.021304283
background;0.05472296
appears;0.025117872
to;0.016890336
be;0.025090357
a;0.023950418
dark;0.019493414
forest;0.023205843
or;0.02972565
a;0.019269684
deep;0.01685258
blue;0.01933294
sky.;0.037921403
