text;attention
No,;1.2199709e-09
there;6.982251e-10
is;6.5674055e-10
no;7.198865e-10
chicken;8.547363e-10
in;6.973108e-10
this;7.2027245e-10
image.;1.0
The;7.269039e-10
image;6.7500916e-10
shows;6.971804e-10
a;6.538259e-10
street;6.9801603e-10
scene;6.7213135e-10
with;6.8510436e-10
cows.;1.125003e-09
There;6.5911726e-10
is;6.4329403e-10
a;6.4486283e-10
white;6.846236e-10
cow;7.2062556e-10
with;6.6075745e-10
a;6.4174993e-10
bell;6.9493017e-10
around;6.617828e-10
its;6.8395667e-10
neck;6.7352246e-10
looking;6.829334e-10
directly;6.652238e-10
at;6.542039e-10
the;6.4073963e-10
camera,;7.375811e-10
and;6.6491174e-10
another;6.849945e-10
cow;6.997303e-10
in;6.314921e-10
front;7.1478173e-10
of;6.3467875e-10
it;6.6010614e-10
seen;6.468017e-10
from;6.320319e-10
behind.;7.559989e-10
There;6.3260724e-10
are;6.3158484e-10
also;6.298849e-10
people;6.5462197e-10
in;6.289594e-10
the;6.246959e-10
background,;6.8906075e-10
but;6.327496e-10
no;6.3237804e-10
chickens;7.0859324e-10
are;6.241981e-10
visible;6.4244926e-10
in;6.1982386e-10
the;6.1748984e-10
photograph.;6.6362577e-10
