text;attention
No,;1.7804533e-06
the;1.2368836e-06
artist;1.2298533e-06
did;1.4219102e-06
not;1.2534954e-06
include;1.4484995e-06
a;1.3159879e-06
chicken;1.2538396e-06
in;1.1799173e-06
this;1.1857221e-06
piece.;0.27922282
The;1.190138e-06
image;1.2123808e-06
features;1.3360451e-06
two;1.1980103e-06
cows;1.2314506e-06
standing;1.2218977e-06
next;1.32874e-06
to;1.252292e-06
each;1.2461744e-06
other;1.2389047e-06
on;1.2399424e-06
a;1.2324164e-06
dirt;1.2240273e-06
road,;2.1655521e-06
with;1.2533146e-06
a;1.211716e-06
man;1.1761324e-06
standing;1.1771075e-06
behind;1.2257982e-06
them.;0.22687818
There;1.2143072e-06
are;1.2032591e-06
no;1.1846664e-06
chickens;1.240114e-06
in;1.2357988e-06
the;1.194664e-06
scene.;0.23541659
The;1.2762717e-06
focus;1.5165472e-06
of;1.2003102e-06
the;1.149842e-06
image;1.1840632e-06
is;1.2178364e-06
on;1.2591529e-06
the;1.1566214e-06
cows;1.1621053e-06
and;1.2105124e-06
the;1.2389377e-06
man,;4.815851e-06
and;1.5992684e-06
it;1.3530334e-06
does;1.2368151e-06
not;1.292823e-06
include;1.3745293e-06
any;1.2353145e-06
other;1.3467704e-06
animals.;0.25840962
