text;attention
The;0.012198468
possible;0.010056459
theme;0.012519921
of;0.011470996
this;0.012528586
image;0.012707307
could;0.015582036
be;0.011594792
a;0.0102668805
casual;0.009084625
meal,;0.028567199
as;0.010574373
it;0.011172543
features;0.015112605
two;0.011015773
plates;0.011007893
with;0.01101106
different;0.008987032
dishes;0.011833239
on;0.010869875
them.;0.08617087
One;0.0113587715
plate;0.010152388
contains;0.015326658
a;0.0114429
sandwich;0.011205419
and;0.012395772
fries;0.0100447815
while;0.011853942
another;0.01151156
has;0.017165247
a;0.011255518
salad;0.0109265
and;0.014073639
a;0.010373118
side;0.008313106
dish;0.010395834
like;0.0111151785
rice;0.010003793
or;0.010471992
beans.;0.04175378
These;0.012142203
dishes;0.0108453445
are;0.019367062
served;0.009789161
in;0.011071719
cups;0.0115675805
and;0.0140146725
bowls;0.009557866
on;0.011150008
white;0.009078263
dining;0.008843649
tables,;0.027467629
which;0.012768232
suggests;0.011887639
that;0.012953142
they;0.012013499
might;0.013253907
be;0.010180518
part;0.008720035
of;0.010540365
an;0.010637088
evening;0.010321196
gathering;0.01032861
or;0.012834767
social;0.009315806
event;0.011412483
where;0.011344498
people;0.009435109
enjoy;0.010445468
their;0.010485139
meals;0.00999094
together.;0.040763997
