text;attention
Yes,;0.04178848
there;0.025358438
is;0.027816512
a;0.027799202
purple;0.040838923
umbrella;0.0806458
near;0.04810873
the;0.028616244
green;0.02810399
leaves;0.038899627
in;0.03507454
the;0.024240294
image.;0.07291389
It;0.031461008
appears;0.02710854
to;0.026126748
be;0.025348507
left;0.025320014
behind;0.032682844
by;0.032160982
someone,;0.045764968
possibly;0.02717085
a;0.024205973
pedestrian;0.029895678
who;0.02570201
forgot;0.02780066
it;0.026336744
while;0.025003355
walking;0.024043584
by.;0.02366279
