text;attention
The;3.8259608e-05
main;2.3869661e-05
element;2.2807957e-05
of;2.4014627e-05
this;3.08869e-05
image;3.2011765e-05
is;3.5699442e-05
a;3.441177e-05
man;2.5378657e-05
and;3.3525717e-05
a;2.8459202e-05
young;2.1666749e-05
boy;2.4888213e-05
sitting;2.3216138e-05
at;2.2258393e-05
a;3.1969015e-05
table,;3.4879016e-05
enjoying;2.440232e-05
breakfast;3.1465162e-05
together.;0.4536207
They;3.210896e-05
are;2.8196477e-05
both;2.3248975e-05
eating;3.122959e-05
doughnuts;4.1091924e-05
with;2.8663377e-05
sprinkles;2.944964e-05
on;2.2821141e-05
them;2.2559912e-05
while;2.7187729e-05
they;2.3339013e-05
enjoy;2.6389327e-05
their;2.1642443e-05
meal.;0.17145255
This;3.3550186e-05
scene;2.9650686e-05
suggests;3.50952e-05
that;2.784173e-05
they;2.8982646e-05
might;2.7596523e-05
be;2.9011984e-05
spending;2.3401619e-05
time;2.430688e-05
as;3.0556417e-05
family;2.6538128e-05
members;2.2029433e-05
or;2.6398415e-05
friends;2.416193e-05
who;2.9209177e-05
share;2.7086488e-05
common;2.3644863e-05
interests;2.3692537e-05
such;2.2281245e-05
as;2.303163e-05
food.;0.37348676
