;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;A;259;220;273;235;227.5;;1;[];[];0.0;0.0;0;;;408.7206900072644;;;
1;1;possible;281;220;358;239;229.5;2.0;1;[];[];0.0;0.0;0;;;365.90045005891136;;;
2;2;reason;367;224;431;235;229.5;0.0;1;[np.float64(831.0)];[np.float64(28.79615354537964)];100.0;100.0;1;2.3775;2.4611;349.296798314581;2.42;100.0;100.0
3;3;the;439;220;468;235;227.5;2.0;1;[];[];0.0;0.0;0;;;344.4922249836266;;;
4;4;people;477;220;539;239;229.5;2.0;1;[np.float64(832.0)];[np.float64(20.80430555343628)];167.0;167.0;1;2.3293;2.3922;339.46795244216923;2.36;167.0;167.0
5;5;in;548;220;562;235;227.5;2.0;1;[];[];0.0;0.0;0;;;347.60268654501255;;;
6;6;the;570;220;599;235;227.5;0.0;1;[];[];0.0;0.0;0;;;351.65839917962137;;;
7;7;image;608;220;664;239;229.5;2.0;1;[];[];0.0;0.0;0;;;357.9251807824204;;;
8;8;are;672;224;702;235;229.5;0.0;1;[];[];0.0;0.0;0;;;386.6010428762165;;;
9;9;playing;710;220;776;239;229.5;0.0;1;[np.float64(833.0)];[np.float64(25.169967651367188)];200.0;200.0;1;2.3464;2.389;402.0686156336163;2.37;200.0;200.0
10;10;Wii;784;220;812;235;227.5;2.0;1;[];[];0.0;0.0;0;;;449.1705631714695;;;
11;11;at;821;220;838;235;227.5;0.0;1;[np.float64(834.0)];[np.float64(32.81357264518738)];200.0;200.0;1;2.3859;2.4262;473.8595093285853;2.41;200.0;200.0
12;12;work;845;220;890;235;227.5;0.0;1;[];[];0.0;0.0;0;;;490.7022059934822;;;
13;13;could;898;220;948;235;227.5;0.0;1;[np.float64(835.0)];[np.float64(37.87579369544977)];200.0;200.0;1;2.3877;2.3933;529.8545476374157;2.39;200.0;200.0
14;14;be;957;220;979;235;227.5;0.0;1;[];[];0.0;0.0;0;;;576.0507646324816;;;
15;15;that;987;220;1022;235;227.5;0.0;1;[];[];0.0;0.0;0;;;600.4013315406991;;;
16;16;they;1030;220;1070;239;229.5;2.0;1;[np.float64(836.0)];[np.float64(28.994384519401876)];200.0;200.0;1;2.3334;2.3599;633.9953549941002;2.35;200.0;200.0
17;17;enjoy;1078;220;1129;239;229.5;0.0;1;[np.float64(837.0)];[np.float64(29.164006471633854)];200.0;200.0;1;2.3066;2.3616;675.0242595089302;2.33;200.0;200.0
18;18;spending;1137;220;1223;239;229.5;0.0;1;[];[];0.0;0.0;0;;;726.6267217128722;;;
19;19;time;1231;220;1270;235;227.5;2.0;1;[np.float64(838.0)];[np.float64(26.758136619221034)];367.0;367.0;1;2.3644;2.3741;812.6103614305096;2.37;367.0;367.0
20;20;together,;247;302;331;321;311.5;84.0;2;[];[];0.0;0.0;0;;;305.0194210519031;;;
21;21;engaging;340;302;427;321;311.5;0.0;2;[np.float64(839.0)];[np.float64(15.104418754577637)];100.0;100.0;1;2.3371;2.4009;266.1806318307306;2.37;100.0;100.0
22;22;in;436;302;450;317;309.5;2.0;2;[];[];0.0;0.0;0;;;265.23533622869184;;;
23;23;fun;458;302;487;317;309.5;0.0;2;[np.float64(844.0)];[np.float64(25.6319842338562)];75.0;75.0;1;2.2888;2.322;261.57680200220307;2.31;75.0;75.0
24;24;activities,;495;302;584;319;310.5;1.0;2;[np.float64(843.0)];[np.float64(10.36907970905304)];134.0;134.0;1;2.2609;2.3399;259.46835066698435;2.3;134.0;209.0
25;25;and;593;302;627;317;309.5;1.0;2;[];[];0.0;0.0;0;;;279.3900440532215;;;
26;26;fostering;635;302;718;321;311.5;2.0;2;[np.float64(845.0)];[np.float64(23.58534994125364)];159.0;159.0;1;2.4037;2.4362;293.2869563611252;2.42;159.0;159.0
27;27;a;731;306;736;317;311.5;0.0;2;[];[];0.0;0.0;0;;;352.5283874159337;;;
28;28;sense;745;306;801;317;311.5;0.0;2;[];[];0.0;0.0;0;;;362.0676628648688;;;
29;29;of;809;302;827;317;309.5;2.0;2;[];[];0.0;0.0;0;;;408.95865339633144;;;
30;30;camaraderie.;834;302;958;317;309.5;0.0;2;[np.float64(846.0)];[np.float64(33.18359749657759)];467.0;467.0;1;2.2933;2.3414;428.47976586557996;2.32;467.0;467.0
31;31;Wii;966;302;994;317;309.5;0.0;2;[];[];0.0;0.0;0;;;539.1056685639693;;;
32;32;games;1003;306;1066;321;313.5;4.0;2;[np.float64(847.0)];[np.float64(35.329372501373314)];334.0;334.0;1;2.2616;2.2826;569.9261513736841;2.27;334.0;334.0
33;33;often;1074;302;1121;317;309.5;4.0;2;[];[];0.0;0.0;0;;;635.7146479464227;;;
34;34;involve;1130;302;1196;317;309.5;0.0;2;[];[];0.0;0.0;0;;;687.1448376048841;;;
35;35;physical;1204;302;1281;321;311.5;2.0;2;[];[];0.0;0.0;0;;;754.7288014579874;;;
36;36;movements,;285;384;400;401;392.5;81.0;3;[np.float64(840.0), np.float64(841.0)];[np.float64(30.672718048095703), np.float64(46.422342967987106)];367.0;200.0;2;2.3475;2.381;201.08134781003406;2.36;183.5;367.0
37;37;which;409;383;463;398;390.5;2.0;3;[];[];0.0;0.0;0;;;183.2042430303571;;;
38;38;can;472;387;505;398;392.5;2.0;3;[];[];0.0;0.0;0;;;180.46795244216923;;;
39;39;help;514;383;552;402;392.5;0.0;3;[];[];0.0;0.0;0;;;177.53709292565017;;;
40;40;relieve;561;383;623;398;390.5;2.0;3;[np.float64(842.0)];[np.float64(43.26196908950806)];133.0;133.0;1;2.3294;2.3532;192.31457192000147;2.34;133.0;1302.0
41;41;stress,;631;384;693;401;392.5;2.0;3;[];[];0.0;0.0;0;;;223.8631940491077;;;
42;42;promote;703;384;780;402;393.0;0.5;3;[];[];0.0;0.0;0;;;273.11948832372013;;;
43;43;teamwork,;788;383;886;401;392.0;1.0;3;[np.float64(848.0), np.float64(849.0)];[np.float64(26.815715312957707), np.float64(27.5127798080444)];466.0;300.0;2;2.2956;2.32;342.9438311734619;2.31;233.0;466.0
44;44;and;895;383;929;398;390.5;1.5;3;[];[];0.0;0.0;0;;;439.2408924584385;;;
45;45;enhance;938;383;1020;398;390.5;0.0;3;[];[];0.0;0.0;0;;;478.7699410630054;;;
46;46;communication;1028;383;1171;398;390.5;0.0;3;[np.float64(850.0), np.float64(851.0)];[np.float64(35.60509373411146), np.float64(41.165141582489014)];499.0;266.0;2;2.3003;2.2879;563.1540490061373;2.29;249.5;499.0
47;47;among;1179;387;1243;402;394.5;4.0;3;[np.float64(852.0)];[np.float64(34.86335027217871)];400.0;400.0;1;2.2683;2.3198;706.8373404724014;2.29;400.0;400.0
