;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;259;261;296;276;268.5;;1;[];[];0.0;0.0;0;;;705.6492208536996;;;
1;1;bedroom;304;261;387;276;268.5;0.0;1;[np.float64(1466.0)];[np.float64(84.45829333978537)];200.0;200.0;1;2.5437;2.6283;626.3013729522241;2.59;200.0;200.0
2;2;in;395;261;410;276;268.5;0.0;1;[];[];0.0;0.0;0;;;606.7645395401519;;;
3;3;the;418;261;447;276;268.5;0.0;1;[];[];0.0;0.0;0;;;575.8727299542555;;;
4;4;image;455;261;512;280;270.5;2.0;1;[np.float64(1467.0)];[np.float64(70.58857311921957)];200.0;200.0;1;2.4668;2.5374;521.049002508576;2.5;200.0;200.0
5;5;has;520;261;553;276;268.5;2.0;1;[];[];0.0;0.0;0;;;492.0599412786577;;;
6;6;a;561;265;571;276;270.5;2.0;1;[];[];0.0;0.0;0;;;478.70218634772687;;;
7;7;modern;580;261;650;276;268.5;2.0;1;[np.float64(1468.0)];[np.float64(78.8961557360256)];200.0;200.0;1;2.4163;2.4654;424.1546555395523;2.44;200.0;200.0
8;8;and;659;261;693;276;268.5;0.0;1;[];[];0.0;0.0;0;;;397.9283423077366;;;
9;9;stylish;701;261;761;280;270.5;2.0;1;[np.float64(1469.0)];[np.float64(83.79690893066112)];733.0;733.0;1;2.5254;2.667;359.4626922076262;2.6;733.0;733.0
10;10;appearance,;769;265;887;280;272.5;2.0;1;[];[];0.0;0.0;0;;;323.21356547911023;;;
11;11;featuring;896;261;979;280;270.5;2.0;1;[np.float64(1470.0), np.float64(1471.0)];[np.float64(63.3170615645015), np.float64(65.4052725559522)];400.0;167.0;2;2.6586;2.7764;321.29108893807563;2.72;200.0;400.0
12;12;a;987;265;998;276;270.5;0.0;1;[];[];0.0;0.0;0;;;331.68256389671774;;;
13;13;large;1006;261;1052;280;270.5;0.0;1;[np.float64(1472.0)];[np.float64(75.38404097276572)];108.0;108.0;1;;2.8281;332.03974421784534;;108.0;108.0
