text;attention
The;0.0261732
quote;0.026197711
in;0.026182873
the;0.026249412
image;0.026161186
reads:;0.026215268
"""Forgive";0.026316358
yourself;0.026229981
for;0.026219873
not;0.02632468
knowing;0.026193848
what;0.026199184
you;0.026375752
didn't;0.026296481
know;0.026656864
before;0.026284263
you;0.026397834
lived;0.026277877
through;0.026214907
it.;0.026279127
Honor;0.026194848
your;0.026195977
path.;0.02652854
Trust;0.026263626
your;0.026194269
journey.;0.026381293
Learn,;0.026402233
grow,;0.026273595
evolve,;0.026545757
"become.""";0.026197646
It;0.026186962
is;0.026261954
attributed;0.026210403
to;0.0261744
someone;0.026348596
named;0.02628203
Cinda;0.02634368
Crawford.;0.027567582
