text;attention
The;0.008166647
main;0.009214622
topic;0.010574499
of;0.008361764
the;0.009594818
report;0.0149748
mentioned;0.009733846
in;0.009316024
the;0.011543791
image;0.024229327
is;0.011477061
"""Access";0.03031323
to;0.0076672398
Justice;0.013794106
for;0.009795974
Internally;0.011665555
Displaced;0.015188498
and;0.009421726
Ethnic;0.010375738
Minority;0.010151142
"Women.""";0.23514438
The;0.011533331
report;0.012454716
appears;0.020708226
to;0.008334285
be;0.0087866755
an;0.008681963
analytical;0.016557045
study;0.016015531
conducted;0.00997624
in;0.01140202
2015,;0.050062686
focusing;0.0097999545
on;0.007827308
the;0.009174929
challenges;0.012307501
and;0.008132673
issues;0.009706167
faced;0.008508365
by;0.008630551
women;0.018731028
who;0.009836232
are;0.0089807175
internally;0.011112294
displaced;0.011443033
or;0.009193252
belong;0.009981486
to;0.00821181
ethnic;0.013471903
minorities;0.012878816
in;0.010681904
accessing;0.014057584
justice.;0.13211499
