text;attention
The;0.9976356
main;5.11345e-05
topic;4.5898778e-05
of;4.2334417e-05
the;4.3469558e-05
report;5.141552e-05
mentioned;4.755299e-05
in;4.370092e-05
the;4.0746363e-05
image;4.498398e-05
is;4.3951437e-05
"""Access";4.8653008e-05
to;4.1042098e-05
Justice;4.568105e-05
for;4.4913642e-05
Internally;7.597533e-05
Displaced;9.624849e-05
and;4.5035104e-05
Ethnic;4.8373706e-05
Minority;5.198955e-05
"Women.""";6.666633e-05
The;4.3481916e-05
report;4.369579e-05
appears;4.3462554e-05
to;4.1563842e-05
be;4.1413372e-05
an;4.000455e-05
analytical;4.143004e-05
study;4.0826646e-05
conducted;4.202043e-05
in;4.218948e-05
2015,;8.7053326e-05
focusing;4.1666917e-05
on;4.2293654e-05
the;4.0590297e-05
challenges;4.1052233e-05
and;3.905962e-05
issues;3.8409235e-05
faced;3.92122e-05
by;3.923846e-05
women;4.0437713e-05
who;4.1033996e-05
are;3.8940456e-05
internally;4.354055e-05
displaced;4.168742e-05
or;3.8653892e-05
belong;3.9030238e-05
to;3.801428e-05
ethnic;3.776478e-05
minorities;4.025023e-05
in;3.8614395e-05
accessing;3.956081e-05
justice.;3.8426308e-05
