text;attention
The;1.2780058e-10
possible;1.046264e-10
theme;1.1879357e-10
of;9.482309e-11
this;9.451054e-11
image;1.420301e-10
could;9.886406e-11
be;1.0598901e-10
a;1.0460206e-10
casual;2.1034656e-10
meal,;3.0886022e-10
as;1.0056125e-10
it;9.708213e-11
features;1.3565409e-10
two;1.0812028e-10
plates;1.7133113e-10
with;1.1076939e-10
different;1.00114944e-10
dishes;1.3695711e-10
on;8.8422616e-11
them.;1.0
One;1.0403221e-10
plate;9.817069e-11
contains;1.1875415e-10
a;9.548955e-11
sandwich;1.2749139e-10
and;9.4955946e-11
fries;1.1260307e-10
while;9.828067e-11
another;9.082526e-11
has;1.0002219e-10
a;9.7450756e-11
salad;1.0825833e-10
and;9.677173e-11
a;8.669235e-11
side;1.0195158e-10
dish;1.0507858e-10
like;9.524816e-11
rice;9.5576276e-11
or;8.827382e-11
beans.;2.5843375e-10
These;1.0542568e-10
dishes;1.0696933e-10
are;9.362725e-11
served;1.0037785e-10
in;1.0207027e-10
cups;1.1461434e-10
and;8.844421e-11
bowls;1.026415e-10
on;8.9172905e-11
white;1.0768171e-10
dining;9.3481826e-11
tables,;1.2167564e-10
which;8.7508716e-11
suggests;9.354497e-11
that;8.863351e-11
they;8.94731e-11
might;8.584332e-11
be;9.249482e-11
part;8.9630414e-11
of;9.0615716e-11
an;8.6225006e-11
evening;9.577117e-11
gathering;1.02989985e-10
or;8.551273e-11
social;8.476832e-11
event;8.5308115e-11
where;8.8047986e-11
people;8.745298e-11
enjoy;8.763917e-11
their;9.012172e-11
meals;8.3037154e-11
together.;8.413913e-11
