;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;In;273;220;289;235;227.5;;1;[];[];0.0;0.0;0;;;774.0924840946197;;;
1;1;this;297;220;330;235;227.5;0.0;1;[np.float64(5768.0)];[np.float64(80.23877723520071)];100.0;100.0;1;3.5318;3.4877;738.378513852121;3.51;100.0;100.0
2;2;scene,;338;224;400;238;231.0;3.5;1;[];[];0.0;0.0;0;;;677.149208765868;;;
3;3;there;409;220;457;235;227.5;3.5;1;[];[];0.0;0.0;0;;;631.8385156337074;;;
4;4;is;466;220;479;235;227.5;0.0;1;[];[];0.0;0.0;0;;;614.173859763202;;;
5;5;a;488;224;498;235;229.5;2.0;1;[];[];0.0;0.0;0;;;599.1490345689414;;;
6;6;person;506;224;570;239;231.5;2.0;1;[];[];0.0;0.0;0;;;541.7520273996677;;;
7;7;reclining;579;220;658;239;229.5;2.0;1;[];[];0.0;0.0;0;;;480.7803447568764;;;
8;8;on;666;224;688;235;229.5;0.0;1;[];[];0.0;0.0;0;;;465.1773013696441;;;
9;9;a;696;224;706;235;229.5;0.0;1;[];[];0.0;0.0;0;;;454.56069905799217;;;
10;10;couch;715;220;771;235;227.5;2.0;1;[];[];0.0;0.0;0;;;420.4280693208284;;;
11;11;in;780;220;794;235;227.5;0.0;1;[];[];0.0;0.0;0;;;410.1413291061767;;;
12;12;what;802;220;848;235;227.5;0.0;1;[];[];0.0;0.0;0;;;390.274816118871;;;
13;13;appears;856;224;932;239;231.5;4.0;1;[];[];0.0;0.0;0;;;369.0751467416967;;;
14;14;to;940;220;957;235;227.5;4.0;1;[];[];0.0;0.0;0;;;371.4619829778179;;;
15;15;be;966;220;988;235;227.5;0.0;1;[];[];0.0;0.0;0;;;371.29201342842794;;;
16;16;a;989;216;998;243;229.5;2.0;1;[];[];0.0;0.0;0;;;363.8849195286507;;;
17;17;living;1014;220;1062;239;229.5;0.0;1;[];[];0.0;0.0;0;;;370.1321054917829;;;
18;18;room;1070;224;1117;235;229.5;0.0;1;[];[];0.0;0.0;0;;;384.9853117440763;;;
19;19;with;1125;220;1162;235;227.5;2.0;1;[];[];0.0;0.0;0;;;403.0294538916979;;;
20;20;the;1170;220;1200;235;227.5;0.0;1;[];[];0.0;0.0;0;;;422.5713067052764;;;
21;21;lights;1208;220;1257;239;229.5;2.0;1;[];[];0.0;0.0;0;;;438.62312337598826;;;
22;22;dimmed.;261;302;341;317;309.5;80.0;2;[np.float64(5769.0)];[np.float64(2.7904165983200073)];200.0;200.0;1;3.4309;3.4225;690.7349344034337;3.43;200.0;200.0
23;23;They;350;302;397;321;311.5;2.0;2;[np.float64(5785.0)];[np.float64(0.0)];184.0;184.0;1;3.5306;3.4638;638.5154595883834;3.5;184.0;184.0
24;24;seem;405;306;456;317;311.5;0.0;2;[np.float64(5770.0), np.float64(5789.0)];[np.float64(0.0), np.float64(0.0)];801.0;317.0;2;3.5241;3.4444;588.2818129485437;3.48;400.5;317.0
25;25;relaxed,;465;302;539;320;311.0;0.5;2;[np.float64(5771.0), np.float64(5787.0), np.float64(5788.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];583.0;200.0;3;3.5957;3.4615;515.9521093364667;3.53;194.3333;200.0
26;26;possibly;549;302;626;321;311.5;0.5;2;[np.float64(5772.0), np.float64(5773.0)];[np.float64(0.0), np.float64(0.0)];784.0;367.0;2;3.5979;3.5002;445.55240727086635;3.55;392.0;784.0
27;27;watching;633;302;718;321;311.5;0.0;2;[np.float64(5774.0), np.float64(5777.0), np.float64(5786.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];683.0;250.0;3;3.6386;3.4817;379.48589051166505;3.56;227.6667;250.0
28;28;TV;726;302;754;317;309.5;2.0;2;[np.float64(5775.0)];[np.float64(0.0)];250.0;250.0;1;3.6461;3.4924;359.9817940423522;3.57;250.0;250.0
29;29;or;761;306;780;317;311.5;2.0;2;[np.float64(5776.0)];[np.float64(0.0)];150.0;150.0;1;3.6591;3.5079;345.14145647813734;3.58;150.0;417.0
30;30;looking;787;302;854;321;311.5;0.0;2;[np.float64(5778.0), np.float64(5779.0)];[np.float64(0.0), np.float64(0.0)];399.0;183.0;2;3.5461;3.438;307.31315449626334;3.49;199.5;399.0
31;31;at;862;302;879;317;309.5;2.0;2;[];[];0.0;0.0;0;;;302.7423257191699;;;
32;32;a;887;306;897;317;311.5;2.0;2;[];[];0.0;0.0;0;;;297.9335885736917;;;
33;33;mobile;906;302;967;317;309.5;2.0;2;[np.float64(5780.0), np.float64(5790.0)];[np.float64(2.141899347305298), np.float64(0.0)];384.0;200.0;2;3.6457;3.4781;289.2946534154107;3.56;192.0;200.0
34;34;device.;975;302;1042;317;309.5;0.0;2;[];[];0.0;0.0;0;;;289.3710801273968;;;
35;35;The;1050;302;1087;317;309.5;0.0;2;[np.float64(5781.0)];[np.float64(0.0)];300.0;300.0;1;3.5406;3.344;300.62474325650106;3.44;300.0;300.0
36;36;individual;1095;302;1183;317;309.5;0.0;2;[np.float64(5782.0), np.float64(5783.0), np.float64(5791.0), np.float64(5792.0)];[np.float64(0.10952932938283766), np.float64(5.011890013514799), np.float64(0.0), np.float64(0.0)];1016.0;383.0;4;3.6365;3.4092;315.84648930200524;3.52;254.0;583.0
37;37;has;1192;302;1225;317;309.5;0.0;2;[np.float64(5784.0), np.float64(5793.0)];[np.float64(5.14749345416101), np.float64(4.487452251888883)];367.0;117.0;2;3.6271;3.3701;365.7324694726533;3.5;183.5;2201.0
38;38;one;1233;306;1268;317;311.5;2.0;2;[];[];0.0;0.0;0;;;392.1605474971354;;;
39;39;leg;290;383;317;402;392.5;81.0;3;[np.float64(5795.0)];[np.float64(0.8347936357770891)];233.0;233.0;1;3.52;3.4046;682.527238111727;3.46;233.0;233.0
40;40;crossed;325;383;400;398;390.5;2.0;3;[np.float64(5794.0), np.float64(5796.0), np.float64(5815.0)];[np.float64(5.193989840420841), np.float64(8.819275602698383), np.float64(27.72998952865595)];866.0;183.0;3;3.5034;3.4047;605.2087298074476;3.45;288.6667;949.0
41;41;over;408;387;450;398;392.5;2.0;3;[np.float64(5797.0)];[np.float64(13.08942718505864)];166.0;166.0;1;3.5638;3.4514;558.5284380683805;3.51;166.0;166.0
42;42;the;457;383;486;398;390.5;2.0;3;[np.float64(5798.0)];[np.float64(7.637609938518003)];233.0;233.0;1;3.4963;3.408;525.2970882921362;3.45;233.0;233.0
43;43;other;494;383;543;398;390.5;0.0;3;[];[];0.0;0.0;0;;;473.5093851166959;;;
44;44;and;550;383;584;398;390.5;0.0;3;[np.float64(5799.0)];[np.float64(7.434730454495082)];317.0;317.0;1;3.4691;3.3885;437.061544385089;3.43;317.0;317.0
45;45;is;593;383;606;398;390.5;0.0;3;[];[];0.0;0.0;0;;;417.85214341738373;;;
46;46;holding;615;383;682;402;392.5;2.0;3;[np.float64(5800.0)];[np.float64(5.537679195404053)];150.0;150.0;1;3.4469;3.2963;351.6620822393772;3.37;150.0;150.0
