;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;252;342;288;358;350.0;;1;[];[];0.0;0.0;0;;;447.40345062652807;;;
1;1;image;297;342;353;362;352.0;2.0;1;[1648];[np.float64(36.96943926811218)];267.0;267.0;1;4.0812;4.0183;383.47956168400475;4.05;267.0;267.0
2;2;shows;361;342;422;358;350.0;2.0;1;[1649];[np.float64(38.36098384857178)];150.0;150.0;1;4.0472;3.9719;318.8042249623389;4.01;150.0;150.0
3;3;a;423;338;433;366;352.0;2.0;1;[];[];0.0;0.0;0;;;305.79471462527533;;;
4;4;street;448;343;502;358;350.5;1.5;1;[1650, 1651];[np.float64(43.546402936850406), np.float64(43.560021018981956)];517.0;267.0;2;4.0771;4.0271;244.80611935880452;4.05;258.5;517.0
5;5;scene;510;346;567;358;352.0;1.5;1;[];[];0.0;0.0;0;;;188.3317063869809;;;
6;6;with;574;342;612;358;350.0;2.0;1;[1652];[np.float64(37.21269154548639)];300.0;300.0;1;4.0898;4.0444;153.2453967671682;4.07;300.0;300.0
7;7;traffic;620;342;673;358;350.0;0.0;1;[1653];[np.float64(37.401473426818825)];167.0;167.0;1;4.0415;3.9853;117.06516165946873;4.01;167.0;167.0
8;8;signs;681;342;730;362;352.0;2.0;1;[1654];[np.float64(28.250291496072244)];216.0;216.0;1;3.9241;3.8685;102.00861978530884;3.9;216.0;216.0
9;9;in;739;342;754;358;350.0;2.0;1;[];[];0.0;0.0;0;;;107.26006436341197;;;
10;10;the;762;342;791;358;350.0;0.0;1;[];[];0.0;0.0;0;;;113.07173959914203;;;
11;11;foreground,;798;342;907;362;352.0;2.0;1;[1655, 1656];[np.float64(26.29645041415563), np.float64(38.09528577327728)];517.0;317.0;2;3.6941;3.6772;126.81248100029258;3.69;258.5;517.0
12;12;but;917;342;945;358;350.0;2.0;1;[1657];[np.float64(33.82156324386591)];150.0;150.0;1;3.5961;3.5668;221.3699479389209;3.58;150.0;150.0
13;13;there;953;342;1001;358;350.0;0.0;1;[1658];[np.float64(39.292075872421265)];200.0;200.0;1;3.6317;3.5528;253.5604658661054;3.59;200.0;200.0
