;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;477;770;526;786;778.0;;1;[np.float64(2402.0), np.float64(2419.0), np.float64(2425.0)];[np.float64(9.449987411499023), np.float64(5.7323862205852265), np.float64(2.2754130363464355)];650.0;200.0;3;3.5127;3.4326;408.8735281610505;3.47;216.6667;200.0
1;1;is;535;770;548;786;778.0;0.0;1;[np.float64(2418.0)];[np.float64(4.654410123825073)];200.0;200.0;1;3.5367;3.4093;386.973458146416;3.47;200.0;650.0
2;2;the;556;770;584;786;778.0;0.0;1;[np.float64(2403.0)];[np.float64(6.193373680114746)];200.0;200.0;1;3.4877;3.4613;351.16392771733314;3.47;200.0;200.0
3;3;main;593;770;637;786;778.0;0.0;1;[np.float64(2404.0), np.float64(2426.0)];[np.float64(7.115862607956046), np.float64(0.0)];500.0;300.0;2;3.5165;3.4452;298.5277313630055;3.48;250.0;300.0
4;4;topic;645;770;690;790;780.0;2.0;1;[np.float64(2405.0), np.float64(2427.0), np.float64(2428.0)];[np.float64(1.6364703361803095), np.float64(0.0), np.float64(0.0)];850.0;434.0;3;3.5686;3.5178;246.04777718081746;3.54;283.3333;434.0
5;5;of;698;770;715;786;778.0;2.0;1;[np.float64(2429.0)];[np.float64(7.6206876039505005)];133.0;133.0;1;3.5399;3.4809;221.37910433512968;3.51;133.0;133.0
6;6;the;722;770;751;786;778.0;0.0;1;[np.float64(2406.0)];[np.float64(8.315644936128024)];184.0;184.0;1;3.6402;3.5306;186.01170569696035;3.59;184.0;184.0
7;7;report;760;771;814;790;780.5;2.5;1;[np.float64(2407.0), np.float64(2408.0), np.float64(2430.0), np.float64(2431.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.43504834175109863), np.float64(0.25781869888294295)];934.0;217.0;4;3.6103;3.5015;125.29754951154368;3.56;233.5;467.0
8;8;mentioned;823;770;921;786;778.0;2.5;1;[np.float64(2409.0), np.float64(2410.0), np.float64(2432.0), np.float64(2433.0)];[np.float64(0.0), np.float64(5.827430554798639), np.float64(0.0), np.float64(0.0)];1084.0;200.0;4;3.6268;3.4851;39.76064743428079;3.56;271.0;667.0
9;9;in;930;770;944;786;778.0;0.0;1;[np.float64(2437.0)];[np.float64(37.86966109275818)];100.0;100.0;1;3.4575;3.2655;37.86966109275818;3.36;100.0;100.0
10;10;the;952;770;981;786;778.0;0.0;1;[np.float64(2434.0), np.float64(2436.0)];[np.float64(0.0), np.float64(0.0)];400.0;150.0;2;3.4765;3.2888;42.31685324242498;3.38;200.0;150.0
11;11;image?;990;770;1058;790;780.0;2.0;1;[np.float64(2411.0), np.float64(2412.0), np.float64(2413.0), np.float64(2435.0)];[np.float64(0.0), np.float64(1.1672594407025372), np.float64(0.0), np.float64(0.0)];1125.0;283.0;4;3.5989;3.4538;68.33665797255186;3.53;281.25;3908.0
