;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;455;770;504;786;778.0;;1;[1311];[np.float64(9.5265297574807)];184.0;184.0;1;3.0958;3.0217;316.66782924107156;3.06;184.0;184.0
1;1;is;513;770;526;786;778.0;0.0;1;[];[];0.0;0.0;0;;;294.66782924107156;;;
2;2;the;533;770;562;786;778.0;0.0;1;[1310];[np.float64(20.15664768218994)];117.0;117.0;1;3.0669;3.0045;258.66782924107156;3.04;117.0;301.0
3;3;purpose;571;774;646;790;782.0;4.0;1;[1312, 1313, 1336];[np.float64(0.0), np.float64(0.0), np.float64(2.6101245880126953)];651.0;217.0;3;3.2681;3.1825;174.66782924107156;3.23;217.0;351.0
4;4;of;654;770;672;786;778.0;4.0;1;[1335];[np.float64(17.722612009988147)];284.0;284.0;1;3.485;3.4239;148.66782924107156;3.45;284.0;584.0
5;5;the;679;770;708;786;778.0;0.0;1;[];[];0.0;0.0;0;;;112.66782924107156;;;
6;6;Om;716;770;748;786;778.0;0.0;1;[1314];[np.float64(0.0)];183.0;183.0;1;3.2628;3.1186;72.66782924107156;3.19;183.0;183.0
7;7;chanting;757;770;836;790;780.0;2.0;1;[1315, 1316, 1337, 1338];[np.float64(6.407705916325119), np.float64(4.723076967092652), np.float64(1.763681044945315), np.float64(0.0)];1067.0;517.0;4;3.5222;3.4061;0.0;3.46;266.75;734.0
8;8;mentioned;845;770;943;786;778.0;2.0;1;[1317, 1318];[np.float64(0.5213516235351108), np.float64(7.752971649170036)];417.0;250.0;2;3.4932;3.3708;24.33217075892844;3.43;208.5;417.0
9;9;in;953;770;966;786;778.0;0.0;1;[];[];0.0;0.0;0;;;132.33217075892844;;;
10;10;the;975;770;1004;786;778.0;0.0;1;[];[];0.0;0.0;0;;;154.33217075892844;;;
11;11;image?;1013;770;1080;790;780.0;2.0;1;[1319, 1320];[np.float64(0.0), np.float64(0.0)];284.0;167.0;2;3.4751;3.3138;192.33217075892844;3.39;142.0;1201.0
