;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;497;770;546;786;778.0;;1;[622];[np.float64(1.0609665870665594)];167.0;167.0;1;3.7684;3.7441;474.09744771321607;3.76;167.0;167.0
1;1;is;555;770;568;786;778.0;0.0;1;[];[];0.0;0.0;0;;;452.09744771321607;;;
2;2;the;576;770;604;786;778.0;0.0;1;[];[];0.0;0.0;0;;;416.09744771321607;;;
3;3;name;613;774;664;786;780.0;2.0;1;[623];[np.float64(3.326970577240104)];200.0;200.0;1;3.7356;3.6921;356.09744771321607;3.71;200.0;200.0
4;4;of;673;770;690;786;778.0;2.0;1;[];[];0.0;0.0;0;;;330.09744771321607;;;
5;5;the;697;770;726;786;778.0;0.0;1;[624];[np.float64(0.0)];184.0;184.0;1;3.6805;3.6201;294.09744771321607;3.65;184.0;184.0
6;6;school;735;770;794;786;778.0;0.0;1;[625];[np.float64(0.0)];183.0;183.0;1;3.7319;3.6966;226.09744771321607;3.71;183.0;183.0
7;7;mentioned;803;770;901;786;778.0;0.0;1;[626, 627];[np.float64(0.0), np.float64(0.0)];349.0;216.0;2;3.8706;3.8415;119.09744771321607;3.86;174.5;349.0
8;8;in;910;770;924;786;778.0;0.0;1;[];[];0.0;0.0;0;;;96.09744771321607;;;
9;9;the;932;770;961;786;778.0;0.0;1;[642];[np.float64(0.0)];167.0;167.0;1;3.9048;3.8324;59.09744771321607;3.87;167.0;167.0
10;10;image?;970;770;1038;790;780.0;2.0;1;[628, 629, 643];[np.float64(0.0), np.float64(0.0), np.float64(0.0)];500.0;200.0;3;3.9915;3.9211;0.0;3.96;166.6667;667.0
