;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Can;496;770;533;786;778.0;;1;[];[];0.0;0.0;0;;;203.23461071650183;;;
1;1;you;542;774;574;790;782.0;4.0;1;[];[];0.0;0.0;0;;;162.23461071650183;;;
2;2;find;582;770;615;786;778.0;4.0;1;[np.float64(5734.0)];[np.float64(3.7882074773311842)];250.0;250.0;1;2.3251;2.4146;121.23461071650183;2.37;250.0;250.0
3;3;the;624;770;652;786;778.0;0.0;1;[];[];0.0;0.0;0;;;84.23461071650183;;;
4;4;flock;660;770;703;786;778.0;0.0;1;[np.float64(5726.0), np.float64(5735.0)];[np.float64(0.0), np.float64(0.0)];283.0;150.0;2;2.3983;2.4884;33.234610716501834;2.44;141.5;150.0
5;5;of;711;770;729;786;778.0;0.0;1;[];[];0.0;0.0;0;;;7.234610716501834;;;
6;6;birds;737;770;781;786;778.0;0.0;1;[np.float64(5727.0), np.float64(5729.0), np.float64(5736.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.7653892834981662)];658.0;84.0;3;2.3836;2.4684;0.7653892834981662;2.43;219.3333;84.0
7;7;flying;788;770;837;790;780.0;2.0;1;[np.float64(5730.0)];[np.float64(0.0)];166.0;166.0;1;2.3443;2.4235;51.765389283498166;2.38;166.0;166.0
8;8;over;846;774;886;786;780.0;0.0;1;[np.float64(5728.0)];[np.float64(0.0)];133.0;133.0;1;2.4052;2.4806;109.76538928349817;2.44;133.0;715.0
9;9;the;893;770;922;786;778.0;2.0;1;[];[];0.0;0.0;0;;;156.76538928349817;;;
10;10;cloudy;930;770;990;790;780.0;2.0;1;[np.float64(5731.0)];[np.float64(0.0)];183.0;183.0;1;2.3406;2.4021;193.76538928349817;2.37;183.0;183.0
11;11;sky?;999;770;1039;790;780.0;0.0;1;[np.float64(5732.0), np.float64(5733.0)];[np.float64(0.0), np.float64(52.90642213821411)];350.0;250.0;2;2.3528;2.4083;262.76538928349817;2.38;175.0;891.0
