;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;253;302;289;317;309.5;;1;[];[];0.0;0.0;0;;;286.15003900994543;;;
1;1;bedroom;298;302;380;317;309.5;0.0;1;[np.float64(2293.0)];[np.float64(10.292140892573741)];233.0;233.0;1;2.3891;2.5448;195.41862341401614;2.47;233.0;233.0
2;2;in;389;302;403;317;309.5;0.0;1;[];[];0.0;0.0;0;;;172.53130131670568;;;
3;3;the;411;302;440;317;309.5;0.0;1;[np.float64(2294.0)];[np.float64(11.855447769164982)];150.0;150.0;1;2.2999;2.4347;135.79248491917784;2.37;150.0;150.0
4;4;image;449;302;505;321;311.5;2.0;1;[np.float64(2292.0), np.float64(2295.0)];[np.float64(38.88591277599335), np.float64(0.027327537536621094)];200.0;66.0;2;2.3463;2.4813;70.99858847163037;2.41;100.0;583.0
5;5;has;514;302;546;317;309.5;2.0;1;[];[];0.0;0.0;0;;;33.85236561947936;;;
6;6;a;555;306;565;317;311.5;2.0;1;[];[];0.0;0.0;0;;;20.522755893771624;;;
7;7;clean;573;302;623;317;309.5;2.0;1;[np.float64(2296.0), np.float64(2344.0)];[np.float64(0.39157758440296675), np.float64(18.152920126914978)];309.0;117.0;2;2.308;2.4406;18.152920126914978;2.37;154.5;117.0
8;8;and;631;302;665;317;309.5;0.0;1;[np.float64(2297.0)];[np.float64(0.0)];167.0;167.0;1;2.2688;2.3373;59.27444770996218;2.3;167.0;167.0
9;9;minimalist;674;302;769;317;309.5;0.0;1;[np.float64(2298.0), np.float64(2300.0), np.float64(2301.0)];[np.float64(0.0), np.float64(2.6583908796310425), np.float64(5.371763408183995)];558.0;217.0;3;2.3742;2.4872;101.06990272163078;2.43;186.0;217.0
10;10;appearance,;776;306;894;321;313.5;4.0;1;[np.float64(2299.0)];[np.float64(0.0)];117.0;117.0;1;2.3375;2.4199;201.92294289428318;2.38;117.0;458.0
11;11;featuring;903;302;986;321;311.5;2.0;1;[np.float64(2302.0)];[np.float64(3.394883979450583)];175.0;175.0;1;2.4526;2.5565;328.7311435943077;2.5;175.0;175.0
12;12;a;995;306;1005;317;311.5;0.0;1;[];[];0.0;0.0;0;;;420.8180537451596;;;
13;13;large;1014;302;1060;321;311.5;0.0;1;[];[];0.0;0.0;0;;;439.654195758768;;;
14;14;bed;1068;302;1101;317;309.5;2.0;1;[np.float64(2303.0)];[np.float64(4.623465946742385)];467.0;467.0;1;2.426;2.5145;493.76014393068516;2.47;467.0;467.0
15;15;with;1109;302;1147;317;309.5;0.0;1;[np.float64(2304.0)];[np.float64(25.278730869293213)];74.0;74.0;1;2.3738;2.4701;534.7345504701436;2.42;74.0;74.0
16;16;white;1155;302;1205;317;309.5;0.0;1;[np.float64(2305.0)];[np.float64(0.0)];158.0;158.0;1;2.443;2.5147;580.7101364540835;2.48;158.0;158.0
17;17;sheets;1213;302;1276;317;309.5;0.0;1;[np.float64(2306.0)];[np.float64(0.0)];100.0;100.0;1;2.5038;2.5819;638.6843647774956;2.54;100.0;100.0
18;18;and;270;383;303;398;390.5;81.0;2;[np.float64(2308.0)];[np.float64(4.310608768463112)];167.0;167.0;1;2.2817;2.4295;275.7564085168701;2.36;167.0;167.0
19;19;pillows,;313;383;381;402;392.5;2.0;2;[np.float64(2307.0), np.float64(2309.0)];[np.float64(20.41552639007574), np.float64(5.302607893943787)];233.0;100.0;2;2.3367;2.4409;199.39936207688297;2.39;116.5;400.0
20;20;which;390;383;444;398;390.5;2.0;2;[np.float64(2310.0)];[np.float64(0.0)];233.0;233.0;1;2.2798;2.3653;139.06410108054044;2.32;233.0;233.0
21;21;gives;453;383;502;402;392.5;2.0;2;[np.float64(2311.0)];[np.float64(0.0)];200.0;200.0;1;2.2481;2.3753;86.9268625917884;2.31;200.0;200.0
22;22;it;511;383;520;398;390.5;2.0;2;[];[];0.0;0.0;0;;;72.57842389512527;;;
23;23;a;528;387;538;398;392.5;2.0;2;[];[];0.0;0.0;0;;;63.448817397442475;;;
24;24;fresh;546;383;593;398;390.5;2.0;2;[np.float64(2312.0)];[np.float64(0.5317895412445068)];200.0;200.0;1;2.2464;2.3231;47.84707987308502;2.28;200.0;200.0
25;25;and;602;383;635;398;390.5;0.0;2;[np.float64(2313.0)];[np.float64(0.33347129821777344)];67.0;67.0;1;2.254;2.3288;55.1502228391855;2.29;67.0;67.0
26;26;inviting;645;383;710;402;392.5;2.0;2;[np.float64(2314.0)];[np.float64(1.302341236787754)];283.0;283.0;1;2.2588;2.3553;85.14230537195176;2.31;283.0;283.0
27;27;look.;719;383;762;398;390.5;2.0;2;[];[];0.0;0.0;0;;;152.14568747430602;;;
28;28;The;771;383;807;398;390.5;0.0;2;[np.float64(2316.0)];[np.float64(3.9824331052900024)];133.0;133.0;1;2.2771;2.3634;202.16985282032653;2.32;133.0;133.0
29;29;room;816;387;862;398;392.5;2.0;2;[np.float64(2315.0)];[np.float64(4.978656291961727)];150.0;150.0;1;2.2998;2.3628;246.93075236996958;2.33;150.0;283.0
30;30;is;871;383;884;398;390.5;2.0;2;[];[];0.0;0.0;0;;;300.26307969604363;;;
31;31;well-lit,;892;383;957;401;392.0;1.5;2;[np.float64(2317.0)];[np.float64(1.0386603396871692)];383.0;383.0;1;2.3408;2.4167;321.0121854895485;2.38;383.0;383.0
32;32;with;966;383;1003;398;390.5;1.5;2;[np.float64(2318.0), np.float64(2321.0)];[np.float64(0.0), np.float64(0.7035175670278022)];274.0;91.0;2;2.39;2.4817;394.3398550562126;2.44;137.0;91.0
