;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;533;770;582;786;778.0;;1;[np.float64(4659.0)];[np.float64(0.0)];150.0;150.0;1;2.4369;2.5527;140.52847634378554;2.49;150.0;150.0
1;1;type;589;771;628;790;780.5;2.5;1;[];[];0.0;0.0;0;;;113.36892897218378;;;
2;2;of;637;770;654;786;778.0;2.5;1;[];[];0.0;0.0;0;;;102.55059227375288;;;
3;3;furniture;661;770;740;786;778.0;0.0;1;[np.float64(4660.0), np.float64(4661.0), np.float64(4671.0)];[np.float64(3.0992453438894927), np.float64(0.0), np.float64(98.62319389142488)];524.0;117.0;3;2.4039;2.5054;98.62319389142488;2.45;174.6667;208.0
4;4;can;748;774;780;786;780.0;2.0;1;[];[];0.0;0.0;0;;;121.95575183907738;;;
5;5;you;789;774;821;790;782.0;2.0;1;[];[];0.0;0.0;0;;;148.17997751784208;;;
6;6;see;830;774;862;786;780.0;2.0;1;[np.float64(4662.0)];[np.float64(13.238361454010033)];159.0;159.0;1;2.3112;2.3758;180.00946105063963;2.34;159.0;159.0
7;7;in;871;770;885;786;778.0;2.0;1;[];[];0.0;0.0;0;;;213.08805890327102;;;
8;8;this;893;770;926;786;778.0;0.0;1;[];[];0.0;0.0;0;;;232.81268310549152;;;
9;9;image?;934;770;1002;790;780.0;2.0;1;[np.float64(4663.0)];[np.float64(0.0)];200.0;200.0;1;2.3631;2.4408;270.510343139281;2.4;200.0;516.0
