;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;270;261;306;276;268.5;;1;[];[];0.0;0.0;0;;;963.4987514061019;;;
1;1;image;315;261;371;280;270.5;2.0;1;[np.float64(4911.0), np.float64(4912.0)];[np.float64(14.227889060974121), np.float64(1.725836217403355)];284.0;150.0;2;2.3815;2.5173;900.7882756972376;2.45;142.0;284.0
2;2;appears;379;265;456;280;272.5;2.0;1;[np.float64(4913.0)];[np.float64(4.307968902587845)];167.0;167.0;1;2.3784;2.4943;821.2713625436991;2.44;167.0;167.0
3;3;to;463;261;481;276;268.5;4.0;1;[];[];0.0;0.0;0;;;799.6306872869256;;;
4;4;be;489;261;511;276;268.5;0.0;1;[np.float64(4910.0)];[np.float64(62.9262517690658)];66.0;66.0;1;2.4173;2.5733;772.0297850346504;2.5;66.0;517.0
5;5;centered;519;261;602;276;268.5;0.0;1;[np.float64(4914.0)];[np.float64(0.0)];217.0;217.0;1;2.3703;2.4365;689.5340984080246;2.4;217.0;217.0
6;6;around;610;261;675;276;268.5;0.0;1;[np.float64(4915.0)];[np.float64(4.164709958163144)];184.0;184.0;1;2.3361;2.4329;625.0648806294221;2.38;184.0;184.0
7;7;a;684;265;694;276;270.5;2.0;1;[];[];0.0;0.0;0;;;608.6013324432854;;;
8;8;meal;703;261;747;276;268.5;2.0;1;[];[];0.0;0.0;0;;;563.5209951967395;;;
9;9;at;755;261;772;276;268.5;0.0;1;[np.float64(4916.0)];[np.float64(9.361609697341919)];333.0;333.0;1;2.3659;2.4491;542.7536637084359;2.41;333.0;333.0
10;10;a;780;265;790;276;270.5;2.0;1;[];[];0.0;0.0;0;;;528.0284000191111;;;
11;11;restaurant,;799;261;900;279;270.0;0.5;1;[np.float64(4917.0)];[np.float64(6.13270890712738)];208.0;208.0;1;2.3932;2.4961;441.2465679328869;2.44;208.0;208.0
12;12;featuring;909;261;992;280;270.5;0.5;1;[np.float64(4918.0)];[np.float64(0.0)];159.0;159.0;1;2.3959;2.499;379.28894431308436;2.45;159.0;159.0
13;13;what;1000;261;1046;276;268.5;2.0;1;[];[];0.0;0.0;0;;;353.1407881097034;;;
14;14;looks;1054;261;1103;276;268.5;0.0;1;[np.float64(4919.0), np.float64(4920.0)];[np.float64(9.5333276895376), np.float64(6.117323692038793)];384.0;217.0;2;2.4097;2.4729;328.99368807493664;2.44;192.0;384.0
15;15;like;1112;261;1142;276;268.5;0.0;1;[];[];0.0;0.0;0;;;317.3496897772904;;;
16;16;a;1150;265;1161;276;270.5;2.0;1;[];[];0.0;0.0;0;;;313.28310273171644;;;
17;17;sandwich;1169;261;1258;276;268.5;2.0;1;[np.float64(4921.0), np.float64(4922.0)];[np.float64(5.194800445011708), np.float64(0.0)];251.0;117.0;2;2.3141;2.3625;307.8697093963624;2.34;125.5;251.0
18;18;possibly;251;342;328;362;352.0;83.5;2;[np.float64(4924.0)];[np.float64(0.0)];191.0;191.0;1;2.3067;2.4418;918.1964964501774;2.37;191.0;191.0
19;19;with;336;342;374;358;350.0;2.0;2;[np.float64(4923.0)];[np.float64(0.0)];117.0;117.0;1;2.2952;2.4354;874.6547423187842;2.37;117.0;308.0
20;20;pulled;382;342;437;362;352.0;2.0;2;[np.float64(4925.0), np.float64(4927.0)];[np.float64(12.166791260242462), np.float64(19.222104182610167)];350.0;134.0;2;2.2719;2.3998;812.8533334728423;2.34;175.0;134.0
21;21;pork,;446;342;492;362;352.0;0.0;2;[np.float64(4926.0)];[np.float64(15.989778995513916)];150.0;150.0;1;2.3158;2.428;760.0900749970398;2.37;150.0;366.0
22;22;served;501;342;565;358;350.0;2.0;2;[np.float64(4928.0), np.float64(4929.0)];[np.float64(18.651893268931985), np.float64(18.442411679487975)];399.0;183.0;2;2.2957;2.4074;691.8935697873501;2.35;199.5;399.0
23;23;with;573;342;610;358;350.0;0.0;2;[];[];0.0;0.0;0;;;649.5250890516962;;;
24;24;French;620;342;685;358;350.0;0.0;2;[np.float64(4930.0)];[np.float64(16.550785834972658)];216.0;216.0;1;2.3482;2.4444;579.7928281997223;2.4;216.0;216.0
25;25;fries;693;342;733;358;350.0;0.0;2;[np.float64(4931.0)];[np.float64(21.646700529774403)];116.0;116.0;1;2.3612;2.4502;535.9113063925156;2.41;116.0;116.0
26;26;and;741;342;775;358;350.0;0.0;2;[np.float64(4932.0)];[np.float64(17.937272262573174)];167.0;167.0;1;2.3828;2.4675;498.13851730306425;2.43;167.0;167.0
27;27;a;783;346;794;358;352.0;2.0;2;[];[];0.0;0.0;0;;;481.28106058348476;;;
28;28;side;802;342;840;358;350.0;2.0;2;[np.float64(4933.0)];[np.float64(15.316543953759322)];233.0;233.0;1;2.4006;2.4657;441.1899973577727;2.43;233.0;233.0
29;29;of;848;342;866;358;350.0;0.0;2;[];[];0.0;0.0;0;;;419.0671381862505;;;
30;30;coleslaw,;873;342;961;360;351.0;1.0;2;[np.float64(4934.0)];[np.float64(14.345482707023564)];141.0;141.0;1;2.4027;2.4802;341.5774754684101;2.44;141.0;141.0
31;31;accompanied;970;342;1097;362;352.0;1.0;2;[np.float64(4935.0)];[np.float64(15.663158076150069)];233.0;233.0;1;2.4653;2.5716;253.1938115180481;2.52;233.0;233.0
32;32;by;1106;342;1127;362;352.0;0.0;2;[np.float64(4936.0)];[np.float64(20.988155603408813)];100.0;100.0;1;2.5767;2.6791;240.1829700888978;2.63;100.0;100.0
33;33;a;1135;346;1145;358;352.0;0.0;2;[];[];0.0;0.0;0;;;237.67891903512975;;;
34;34;small;1153;342;1201;358;350.0;2.0;2;[np.float64(4937.0)];[np.float64(20.784978355680153)];234.0;234.0;1;2.4984;2.6052;226.58480536535936;2.55;234.0;234.0
35;35;bowl;1210;342;1253;358;350.0;0.0;2;[np.float64(4938.0)];[np.float64(5.307068228721562)];67.0;67.0;1;2.4407;2.526;225.8697093963624;2.48;67.0;67.0
36;36;of;1261;342;1279;358;350.0;0.0;2;[];[];0.0;0.0;0;;;229.7437265342251;;;
37;37;sauce.;250;429;312;440;434.5;84.5;3;[np.float64(4940.0)];[np.float64(1.5565189214852921)];224.0;224.0;1;2.3633;2.556;918.3271366267295;2.46;224.0;224.0
38;38;On;322;425;348;440;432.5;2.0;3;[np.float64(4939.0)];[np.float64(0.0)];150.0;150.0;1;2.3528;2.5594;882.7896880801638;2.46;150.0;374.0
39;39;the;356;425;386;440;432.5;0.0;3;[np.float64(4942.0)];[np.float64(17.766595840454045)];200.0;200.0;1;2.4014;2.5181;845.3204049894989;2.46;200.0;200.0
40;40;other;393;425;442;440;432.5;0.0;3;[np.float64(4943.0)];[np.float64(14.353203113262452)];217.0;217.0;1;2.3454;2.4531;790.1949079564866;2.4;217.0;217.0
41;41;plate,;450;425;500;444;434.5;2.0;3;[np.float64(4941.0)];[np.float64(14.6126716092981)];125.0;125.0;1;2.3281;2.4863;732.4660337170947;2.41;125.0;542.0
42;42;there;509;425;558;440;432.5;2.0;3;[np.float64(4945.0)];[np.float64(0.0)];250.0;250.0;1;2.2808;2.4049;676.4635273896779;2.34;250.0;250.0
