text;attention
The;0.0021468862
image;0.0017756069
shows;0.002160925
a;0.001584762
street;0.0018018846
scene;0.0019486792
with;0.001680449
traffic;0.0018771022
signs;0.0020085943
in;0.001571898
the;0.0016181486
foreground,;0.002314063
but;0.0015970591
there;0.0016004737
is;0.0015476194
no;0.0016093586
visible;0.0015512069
purple;0.0019301494
umbrella;0.0024796873
near;0.0016502115
any;0.0015474025
green;0.0015800531
leaves.;0.9318892
It;0.001794794
might;0.0016652802
not;0.0015929543
be;0.0015454409
included;0.0017047045
in;0.0015173238
the;0.0015230555
frame;0.0019362418
of;0.0015025024
this;0.0015009686
picture;0.0015590697
or;0.0015647709
it;0.0015065107
might;0.0015046526
be;0.0015207065
obscured;0.0015888154
from;0.0014837328
view.;0.0015169897
