text;attention
My;0.00014132597
goal;0.00012075169
is;0.000107384025
not;0.00010962853
to;0.000107119115
be;9.8470475e-05
better;0.00010880142
than;9.00476e-05
anyone;8.414694e-05
else,;0.00011335839
but;8.996931e-05
rather;8.913561e-05
to;0.00011577866
use;0.00015642443
my;9.409336e-05
own;0.00010991442
abilities;0.000103000224
and;7.748388e-05
passions;0.000110383764
in;8.365302e-05
order;7.586247e-05
to;9.543813e-05
achieve;9.099191e-05
success.;0.00020208309
|;9.140739e-05
am;0.000102033104
a;8.821241e-05
person;9.324349e-05
who;0.0001056021
values;0.0001712726
self-improvement;0.00035211598
and;8.8178254e-05
growth;9.418143e-05
as;8.814622e-05
much;7.9389225e-05
as;8.889214e-05
others;9.937936e-05
do.;0.32996854
The;0.00011686278
phrase;9.1393704e-05
"""my";0.00019022741
goal;9.8070304e-05
is;8.859389e-05
not;0.00010485857
to;8.9909954e-05
be;8.6795284e-05
better;0.00010274867
than;9.034608e-05
anyone;8.413121e-05
"else""";0.000106101994
reflects;0.000105518746
my;0.00010808576
determination;0.00011926581
for;0.00011190819
personal;0.000101206555
development;8.97074e-05
and;8.36365e-05
progress.;0.36431026
It;9.5554526e-05
emphasizes;0.00010971679
that;9.838252e-05
|;8.411268e-05
will;0.00011202704
strive;9.276666e-05
to;8.5538195e-05
improve;9.8409546e-05
myself;9.452895e-05
regardless;0.00011464409
of;8.754388e-05
external;8.8566616e-05
factors;8.0320606e-05
or;8.357909e-05
competition.;0.29830876
