;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;338;425;375;440;432.5;;1;[];[];0.0;0.0;0;;;693.5488988790428;;;
1;1;title;382;425;415;440;432.5;0.0;1;[np.float64(2842.0)];[np.float64(13.013069438934338)];283.0;283.0;1;3.1632;3.2746;653.5488988790428;3.22;283.0;283.0
2;2;of;423;425;442;440;432.5;0.0;1;[];[];0.0;0.0;0;;;626.5488988790428;;;
3;3;Naomi;449;425;509;440;432.5;0.0;1;[np.float64(2843.0)];[np.float64(2.847558914531419)];183.0;183.0;1;3.168;3.221;559.5488988790428;3.19;183.0;183.0
4;4;Klein's;518;425;578;440;432.5;0.0;1;[];[];0.0;0.0;0;;;490.5488988790428;;;
5;5;book;587;425;632;440;432.5;0.0;1;[np.float64(2844.0)];[np.float64(9.390374141931545)];266.0;266.0;1;3.1269;3.1356;436.5488988790428;3.13;266.0;266.0
6;6;is;641;425;654;440;432.5;0.0;1;[];[];0.0;0.0;0;;;414.5488988790428;;;
7;7;"""The";663;425;707;440;432.5;0.0;1;[];[];0.0;0.0;0;;;361.5488988790428;;;
8;8;Shock;715;425;774;440;432.5;0.0;1;[np.float64(2845.0), np.float64(2846.0)];[np.float64(7.92230324745185), np.float64(6.0234278201272025)];482.0;266.0;2;3.1247;3.114;294.5488988790428;3.12;241.0;482.0
9;9;Doctrine:;783;425;867;440;432.5;0.0;1;[];[];0.0;0.0;0;;;201.54889887904278;;;
10;10;The;876;425;912;440;432.5;0.0;1;[np.float64(2847.0)];[np.float64(0.0)];266.0;266.0;1;3.0941;3.0545;156.54889887904278;3.07;266.0;266.0
11;11;Rise;921;425;963;440;432.5;0.0;1;[];[];0.0;0.0;0;;;105.54889887904278;;;
12;12;of;971;425;989;440;432.5;0.0;1;[np.float64(2848.0)];[np.float64(2.2942768903879482)];216.0;216.0;1;3.1068;3.037;79.54889887904278;3.07;216.0;216.0
13;13;Disaster;996;425;1076;440;432.5;0.0;1;[np.float64(2850.0)];[np.float64(0.0)];625.0;625.0;1;3.1234;3.08;0.0;3.1;625.0;625.0
14;14;"Capitalism.""";1083;425;1197;444;434.5;2.0;2;[np.float64(2849.0)];[np.float64(0.0)];300.0;300.0;1;3.1285;3.0428;14.451101120957219;3.09;300.0;925.0
