;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;473;770;522;786;778.0;;1;[np.float64(802.0)];[np.float64(15.329297161102318)];266.0;266.0;1;2.8891;2.9918;160.97874865539893;2.94;266.0;266.0
1;1;is;530;770;543;786;778.0;0.0;1;[np.float64(793.0)];[np.float64(10.678309318165223)];333.0;333.0;1;2.9795;3.0145;140.25980283876868;3.0;333.0;333.0
2;2;the;551;770;580;786;778.0;0.0;1;[np.float64(801.0)];[np.float64(13.615085724267033)];183.0;183.0;1;2.8418;2.9795;104.02959395038586;2.91;183.0;449.0
3;3;title;588;770;620;786;778.0;0.0;1;[np.float64(794.0), np.float64(803.0)];[np.float64(5.695289661593175), np.float64(17.725203333117747)];616.0;250.0;2;2.9878;3.0012;65.83220941136264;2.99;308.0;250.0
4;4;of;629;770;646;786;778.0;0.0;1;[];[];0.0;0.0;0;;;42.80770949263788;;;
5;5;the;653;770;682;786;778.0;0.0;1;[np.float64(804.0)];[np.float64(24.49994376897814)];158.0;158.0;1;2.9221;2.9496;24.49994376897814;2.94;158.0;158.0
6;6;book;691;770;735;786;778.0;0.0;1;[np.float64(795.0)];[np.float64(8.104535329341843)];250.0;250.0;1;2.9942;2.9973;26.42326234244825;3.0;250.0;250.0
7;7;or;743;774;761;786;780.0;2.0;1;[];[];0.0;0.0;0;;;66.56898065065285;;;
8;8;study;769;770;818;790;780.0;0.0;1;[np.float64(796.0), np.float64(797.0)];[np.float64(9.125773084163711), np.float64(7.160400843620323)];516.0;250.0;2;2.9622;2.9764;90.25546981064218;2.97;258.0;516.0
9;9;mentioned;827;770;925;786;778.0;2.0;1;[np.float64(798.0)];[np.float64(13.515794599056335)];250.0;250.0;1;2.9218;2.9323;147.9393398650799;2.93;250.0;250.0
10;10;in;934;770;948;786;778.0;0.0;1;[];[];0.0;0.0;0;;;254.0805154221814;;;
11;11;the;956;770;985;786;778.0;0.0;1;[];[];0.0;0.0;0;;;275.98615214422625;;;
12;12;image?;994;770;1062;790;780.0;2.0;1;[np.float64(799.0), np.float64(800.0)];[np.float64(14.191355264186882), np.float64(0.0)];467.0;300.0;2;2.8054;2.798;313.5673672989563;2.8;233.5;1440.0
