text;attention
The;4.3638118e-10
quote;1.3053656e-09
"""Little";4.4979656e-10
things;3.961945e-10
can;3.33418e-10
grow;4.3018808e-10
"big""";5.5766236e-10
is;3.24536e-10
significant;4.6847864e-10
because;3.3761985e-10
it;3.406016e-10
emphasizes;4.298305e-10
the;2.7696104e-10
importance;3.941293e-10
of;3.0806144e-10
small;5.910186e-10
actions;6.648918e-10
and;3.0255567e-10
their;3.0104347e-10
potential;3.741569e-10
to;2.8878708e-10
have;3.206101e-10
a;2.908312e-10
significant;3.1814604e-10
impact;5.704232e-10
over;3.468791e-10
time.;0.99135596
In;3.74446e-10
the;7.5420625e-10
image,;1.9051525e-08
the;3.0500366e-10
shadows;8.032604e-10
of;3.259523e-10
four;5.546328e-10
people;4.1788495e-10
are;3.6284664e-10
cast;3.5648273e-10
on;3.8039713e-10
the;3.2957378e-10
ground,;8.0603524e-10
suggesting;4.7034543e-10
that;3.1429143e-10
even;3.431283e-10
the;2.9410402e-10
smallest;4.4004128e-10
of;3.2676026e-10
individuals;4.1373308e-10
can;3.5061204e-10
contribute;5.856525e-10
to;3.3270267e-10
something;3.9867784e-10
bigger.;0.008639217
This;3.636309e-10
idea;7.3957346e-10
can;4.348632e-10
be;3.6328565e-10
applied;3.608761e-10
to;3.493411e-10
various;3.8359857e-10
aspects;3.9171316e-10
of;3.145019e-10
life,;2.844559e-09
such;3.2056546e-10
as;3.0347228e-10
personal;3.680815e-10
growth,;4.738184e-10
relationships,;1.8705213e-08
or;3.4873063e-10
even;3.5139938e-10
community;4.543172e-10
development.;7.22196e-10
It;3.813837e-10
serves;3.9208164e-10
as;3.0113761e-10
a;3.2356068e-10
reminder;7.3943945e-10
that;3.0876382e-10
even;3.580425e-10
the;3.0614078e-10
smallest;4.41233e-10
actions;3.720611e-10
or;3.1827352e-10
contributions;3.7768383e-10
can;4.127683e-10
have;2.9376648e-10
a;2.8505429e-10
lasting;3.7115314e-10
impact;4.445571e-10
and;3.4983252e-10
contribute;4.368834e-10
to;3.2528152e-10
the;4.0899768e-06
growth;4.1178147e-10
and;2.9567887e-10
success;4.4441553e-10
of;3.2262706e-10
a;3.198216e-10
larger;3.5761252e-10
entity;4.730048e-10
or;3.3203515e-10
goal.;6.91583e-07
