text;attention
The;0.012154304
image;0.012263824
is;0.012164455
a;0.0121774115
compilation;0.012164105
of;0.01215747
four;0.0121933315
photos,;0.012176795
each;0.012175098
depicting;0.012210109
a;0.012565615
man;0.012161067
performing;0.012156419
a;0.012169454
trick;0.0121605005
on;0.012154585
a;0.012185705
skateboard.;0.012231271
The;0.0121684335
man;0.012191444
is;0.012163521
wearing;0.012177479
a;0.012163427
black;0.012167792
shirt;0.0121752
and;0.012163961
jeans;0.012183124
throughout;0.012180407
the;0.012160743
sequence.;0.012170729
In;0.012180911
the;0.012200468
first;0.012160969
photo,;0.0121847065
the;0.012178128
man;0.012160963
is;0.012159046
at;0.012160059
the;0.012165657
top;0.012160261
of;0.01216243
a;0.012190827
ramp,;0.01219165
preparing;0.01219504
to;0.012159684
drop;0.0121697
in;0.012162732
and;0.012182136
ride;0.012179486
his;0.012164154
skateboard;0.012202796
down;0.012158814
the;0.012160468
ramp.;0.012196133
The;0.012158635
following;0.012195489
three;0.012166187
photos;0.012186754
show;0.012168575
him;0.012175753
in;0.012195906
mid-air,;0.012327249
executing;0.012195849
a;0.012167186
trick;0.012209741
that;0.012161488
involves;0.012206453
jumping;0.012193805
over;0.012178964
a;0.012180584
ledge.;0.012229646
The;0.012159846
sequence;0.012184688
captures;0.01229538
the;0.012177048
motion;0.0121854525
and;0.012182456
excitement;0.012214611
of;0.0121876905
the;0.0122334575
skateboarder's;0.012320792
performance.;0.012685307
