text;attention
There;2.904695e-08
are;3.3564323e-08
no;2.938755e-08
birds;2.9538043e-08
or;3.0024037e-08
clouds;2.9589922e-08
visible;2.8783163e-08
in;2.8010422e-08
the;3.015092e-08
photo;3.2323843e-08
you;3.2163815e-08
provided.;0.3525127
The;2.9492499e-08
image;3.1375208e-08
shows;3.0204973e-08
a;3.0425852e-08
toy;3.1500832e-08
figure;3.894169e-08
of;3.036486e-08
a;3.053229e-08
surfer;4.0755815e-08
on;2.8143228e-08
a;3.4456033e-08
surfboard;3.957115e-08
against;2.7858201e-08
a;3.0968064e-08
clear;2.8794199e-08
blue;3.064425e-08
sky.;0.33048934
If;2.8844111e-08
you're;4.5973348e-08
looking;3.2093222e-08
for;2.8501544e-08
a;1.2051022e-07
photo;3.6505032e-08
with;2.9487833e-08
birds;2.9253835e-08
and;2.9680473e-08
clouds,;2.0504542e-07
you;3.0061e-08
may;2.9674815e-08
want;2.848915e-08
to;3.1485513e-08
try;3.1144825e-08
a;2.7729216e-08
different;3.0366017e-08
image;2.9724491e-08
or;3.0617436e-08
specify;2.7913087e-08
another;3.007149e-08
scene;3.0149426e-08
you'd;3.7083154e-08
like;2.8729522e-08
to;3.396185e-08
see.;0.316996
