text;attention
The;0.008929486
man;0.008671482
in;0.008659215
the;0.008645093
image;0.008648032
is;0.008654143
snowboarding;0.008723364
down;0.008650243
a;0.008650946
snow-covered;0.008695521
slope,;0.008674697
holding;0.008653123
a;0.008648429
large;0.008652778
red;0.00865525
axe;0.008718305
or;0.008655309
a;0.008674557
long;0.008653781
stick.;0.008696504
He;0.008661474
is;0.008651193
wearing;0.008672525
a;0.008647195
plaid;0.008681869
shirt;0.008667243
and;0.008649816
appears;0.008645813
to;0.008647734
be;0.008645645
enjoying;0.0112624075
his;0.008650481
time;0.008658713
on;0.008653992
the;0.008649709
snowy;0.0086742295
hill.;0.008674912
It;0.00865929
is;0.008663241
not;0.008666016
common;0.008670443
for;0.008669104
snowboarders;0.008733117
to;0.008650304
carry;0.008657771
a;0.008671645
large;0.008659364
axe;0.008692978
or;0.00865532
stick;0.008654606
while;0.008665422
snowboarding,;0.00875035
so;0.008658181
this;0.008658357
unusual;0.008662877
combination;0.00866536
of;0.008667678
snowboarding;0.008704225
and;0.008654244
carrying;0.008660989
a;0.00867042
large;0.008657156
tool;0.008661515
might;0.008674691
be;0.008676031
a;0.00866292
unique;0.008662769
aspect;0.0086638145
of;0.008661633
this;0.0086497795
particular;0.008665312
scene.;0.008690128
It;0.008681837
could;0.008667005
be;0.00867253
that;0.00865545
the;0.008652453
man;0.008665382
is;0.008664304
participating;0.0089619495
in;0.008655938
some;0.008650005
kind;0.008661156
of;0.008661268
special;0.008657292
event;0.008672247
or;0.008663514
demonstration,;0.008742082
or;0.00866176
perhaps;0.008652882
he;0.008647767
is;0.00865764
using;0.0086624175
the;0.008656123
large;0.008670632
red;0.008672148
axe;0.008705016
for;0.008653235
a;0.00866214
specific;0.008660282
purpose,;0.008693145
such;0.008677382
as;0.008661504
clearing;0.008702184
snow;0.008659053
or;0.008670057
providing;0.008664791
some;0.00866309
kind;0.008661059
of;0.008654448
assistance;0.008660199
during;0.008675427
his;0.008665542
snowboarding;0.008739132
adventure.;0.008754161
