text;attention
The;2.471237e-10
image;2.2100749e-10
shows;2.1045728e-10
a;2.3529806e-10
book;2.51402e-10
called;2.0332999e-10
"""Witch";3.8083237e-10
"School""";3.382803e-10
with;2.1093148e-10
an;2.2020005e-10
old;2.1645066e-10
witch's;2.8028485e-10
hat;2.2462705e-10
on;2.0646619e-10
it.;0.5101648
It;2.348497e-10
has;2.3179418e-10
been;2.1090492e-10
written;2.2673541e-10
by;2.1456888e-10
a;6.6137895e-10
person;2.1867029e-10
named;2.0880991e-10
"""J.""";4.43192e-10
and;2.750981e-10
appears;2.0792008e-10
to;2.5306662e-10
be;2.1074688e-10
published;2.2514134e-10
by;2.121245e-10
a;1.2204966e-09
company;2.1047011e-10
known;2.2104038e-10
as;2.1423886e-10
"""The";2.7178532e-10
Witches';3.156453e-10
Hat;2.243864e-10
"Company,""";2.9799488e-10
which;2.0884379e-10
may;2.2803302e-10
have;2.197792e-10
multiple;2.1182775e-10
titles;2.0737552e-10
under;2.1334218e-10
that;2.0827055e-10
name.;0.48983523
