text;attention
It;0.0093824975
looks;0.008976718
like;0.010032235
the;0.010595238
people;0.011224027
in;0.009931036
the;0.009733059
image;0.009104279
are;0.012959411
enjoying;0.007782409
a;0.010297559
game;0.013042659
on;0.009939309
the;0.0110944025
Wii,;0.02776638
which;0.010592089
could;0.012387708
be;0.00856893
part;0.0076356567
of;0.0090399245
a;0.011206794
team-building;0.05260974
activity;0.009008574
or;0.011398696
a;0.009979265
break;0.009955105
to;0.010162719
foster;0.007101153
a;0.009808044
positive;0.008535428
work;0.0082711885
environment.;0.06127248
Companies;0.009010663
sometimes;0.010807624
use;0.008901165
gaming;0.008796019
as;0.008524704
a;0.009482032
way;0.0077178325
to;0.009328074
encourage;0.008811311
collaboration,;0.028291471
relieve;0.009067204
stress,;0.029715713
and;0.012522631
improve;0.0081766145
employee;0.00864955
relations.;0.05268533
It's;0.07737332
also;0.007486201
possible;0.008496891
that;0.01041296
this;0.009574346
is;0.0119589
a;0.009853693
special;0.008381352
event;0.009747609
or;0.010081361
celebration,;0.026475416
or;0.01103073
that;0.011323865
the;0.010367078
company;0.008875263
encourages;0.008711131
short;0.009030117
gaming;0.009440125
breaks;0.010964227
to;0.009133862
boost;0.0075681997
creativity;0.008214042
and;0.010926823
productivity.;0.034689844
