text;attention
In;0.029071935
this;0.028904067
image,;0.029480714
|;0.028910998
can;0.028712342
see;0.02948509
a;0.028930716
couch,;0.029469917
a;0.028860366
chair,;0.02883583
and;0.028680678
a;0.028585164
refrigerator.;0.029818038
The;0.028687162
couch;0.04663292
is;0.028767118
brown,;0.028756348
and;0.028856078
the;0.0286236
chair;0.028691657
is;0.028718894
black.;0.028732449
The;0.028733497
refrigerator;0.029524196
is;0.028782198
white,;0.028716067
and;0.028743362
it;0.028716814
is;0.028660081
placed;0.028651485
in;0.028656512
the;0.028732268
kitchen;0.028693536
area.;0.02917784
