number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;73.4;48.4;0.4;0.00658743212383522;0.007333921372260371;0.00785325743200506;The
1;245.8;155.8;1.1;0.02731568879702433;0.025675597124635647;0.025445329997708453;image
2;173.6;108.5;1.0;0.020477402795917907;0.019872879669519318;0.02266315124425302;shows
3;73.2;58.2;0.5;0.008592829561562772;0.009586650130844577;0.01142110762800418;a
4;200.0;96.7;1.0;0.0159788620819717;0.013123971975179432;0.017826523712933452;book
5;153.5;80.2;1.0;0.01885655581275252;0.015336612360307958;0.025389840825973852;called
6;279.2;190.0;1.2;0.03619404630198849;0.033121736745764616;0.03239918374809568;"""Witch"
7;226.5;129.0;1.0;0.02526040911395272;0.021648922878363046;0.025733026376055956;"School"""
8;287.4;133.2;1.0;0.02859510761910084;0.0220615711725933;0.023632430057673792;with
9;304.9;193.2;1.1;0.04126645574619923;0.036337666780003455;0.03348388896196401;an
10;236.7;201.7;0.9;0.023870265231415305;0.02959625917337576;0.02132198410762829;old
11;427.3;187.3;2.1;0.0504986517948842;0.034223746613198644;0.051786409970367375;witch's
12;174.9;153.3;0.8;0.02212929326751045;0.026031124427614766;0.01969332560610451;hat
13;275.8;172.6;1.1;0.034274821168216604;0.03093979495311232;0.02608103691205314;on
14;94.1;70.8;0.5;0.012820023686268778;0.012692197361766406;0.012819376026272578;it.
15;67.4;67.4;0.3;0.012140356090835263;0.013144228385598445;0.00999108734402852;It
16;154.1;132.4;0.6;0.013524039983284667;0.018157234368979612;0.012349152341693074;has
17;115.1;115.1;0.6;0.016992169880988155;0.020100732961827524;0.017585142002365127;been
18;246.1;192.7;1.2;0.0362306147985142;0.03428498327478953;0.03732973074695388;written
19;54.1;54.1;0.5;0.007300599629054163;0.009162623019424936;0.015281413472830149;by
20;31.6;31.6;0.1;0.005125709651257097;0.006030534351145038;0.0032258064516129032;a
21;253.2;183.2;1.1;0.026587516542873786;0.029281026779808723;0.026991654051923185;person
22;415.8;211.5;2.0;0.04730819867728253;0.04004037874397235;0.04744244378016037;named
23;249.9;129.9;1.0;0.02169619935617551;0.022008749590041385;0.024458253528804437;"""J."""
24;165.0;143.4;0.8;0.018976425318307018;0.023091698221238903;0.020863830526955292;and
25;270.1;200.1;1.3;0.029043815488469748;0.033922586270941954;0.032583379266599224;appears
26;88.4;71.7;0.5;0.007601253597279277;0.00993553651073759;0.010510857272393448;to
27;40.0;40.0;0.2;0.0052129992994367925;0.007592005169730893;0.005333333333333334;be
28;332.7;206.1;1.5;0.03628794925425656;0.03604737686524224;0.03934100309878678;published
29;112.4;67.4;0.6;0.00909947819884339;0.009570510081683681;0.013134926582526667;by
30;0.0;0.0;0.0;0.0;0.0;0.0;a
31;331.6;289.1;1.0;0.029737327478252806;0.0430479366605465;0.022979583948016677;company
32;256.8;213.4;1.1;0.029422674318732318;0.035794662963343195;0.027573350227846866;known
33;70.1;70.1;0.3;0.00800248020460909;0.011375491620764197;0.008626640088066406;as
34;56.7;35.0;0.4;0.007010702684631475;0.005761467110715334;0.009899888765294771;"""The"
35;554.3;243.4;2.3;0.05366849335875802;0.0412757677310157;0.05249006282777942;Witches'
36;215.0;135.1;1.0;0.01908807249499614;0.019850688365940197;0.019932798444420162;Hat
37;591.4;202.4;1.7;0.0432062436187058;0.031031666510358703;0.03868800281882286;"Company,"""
38;206.5;148.2;0.9;0.015568121274523177;0.02018724297002705;0.016680877109567296;which
39;113.5;113.5;0.5;0.015753792394710687;0.020320144764091674;0.016050599673550495;may
40;153.3;103.2;0.9;0.01326071624303066;0.015053002120835773;0.01703855222134077;have
41;193.4;125.1;1.0;0.02205342288564629;0.02048138591908613;0.024867934634668916;multiple
42;144.2;121.8;0.7;0.012793122933267264;0.016480903113093907;0.013096177656015385;titles
43;248.4;210.1;1.0;0.02649439508297378;0.032381166508999096;0.02399867981304731;under
44;225.9;182.6;0.9;0.02306122367715145;0.028339767443328397;0.017429356819041918;that
45;176.7;62.5;0.8;0.01503404048055183;0.008665848864151726;0.016675608544461006;name.
